"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Aphelandra","chamissoniana","Nees","ACANTHACEAE Aphelandra chamissoniana Nees","154097","GBIF","SPF","Costa, F.N.","346","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SPF00154097",
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","36280","GBIF","SPSF","Oriani, A.","633","Native","Ouro","Ouro",,"P.E.Jacupiranga - Núcleo Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Herpetacanthus",,"Nees","ACANTHACEAE Herpetacanthus Nees","142875","GBIF","UEC","Oriani, A.","486",,"Ouro","Bronze",,"Parque Estadual de Jacupiranga, Núcleo caverna do Diabo. Trilha do Araçá. Floresta Ombrófila Densa Baixo Montanta Ribeirinha Degradada com afloramento de calcário."
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","UB0352395","Splink","UB",,"460","Native","Ouro","Bronze",,"Parque Estadual de Jacupiranga"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Justicia","kleinii","Wassh. & L.B.Sm.","ACANTHACEAE Justicia kleinii Wassh. & L.B.Sm.","58369","GBIF","SPSF","Shirasuna, R.T.","5222","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00058369","Parque Estadual Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","36459","GBIF","SPSF","Braidotti, J.C.","4","Native","Ouro","Ouro",,"P.E.Jacupiranga - Núcleo Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Sanchezia","oblonga","Ruiz & Pav.","ACANTHACEAE Sanchezia oblonga Ruiz & Pav.","165787337","GBIF","Observations","Dominguez, Y.",,"Native","Ouro","Bronze",,"Eldorado - State of São Paulo, 11960-000, Brazil"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","HPL012885","Splink","HPL",,"334","Naturalized","Prata","Bronze",,"propriedade de Douglas C. Ribeiro, na subida da serra, sentido sede, entre juçaras"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","36011","GBIF","SPSF","Destefani, A.C.C.","63","Native","Ouro","Ouro",,"P.E.Jacupiranga - Núcleo Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Amaranthaceae","Cyathula","prostrata","Blume","AMARANTHACEAE Cyathula prostrata Blume","36005","GBIF","SPSF","Meireles, J.E.","252","Native","Ouro","Ouro",,"P.E.Jacupiranga - Núcleo Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Amaryllidaceae","Zephyranthes","blumenavia","(K.Koch & C.D.Bouché ex Carrière) Nic.García & Dutilh","AMARYLLIDACEAE Zephyranthes blumenavia (K.Koch & C.D.Bouché ex Carrière) Nic.García & Dutilh","SPSF00057426","Splink","SPSF",,"5205","Native","Bronze","Ouro",,"Parque Estadual Caverna do Diabo."
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","36170","GBIF","SPSF","Braidotti, J.C.","133","Native","Ouro","Bronze",,"Parque Estadual de Jacupiranga, Núcleo Cedro. Trilha Véu da Noiva. Floresta Imbrófila Densa Montana Muito Degradada."
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Annonaceae","Annona","emarginata","(Schltdl.) H.Rainer","ANNONACEAE Annona emarginata (Schltdl.) H.Rainer","SP010192","Splink","SP",,"32682","Native","Ouro","Ouro",,"Caverna do Diabo"
"PARQUE ESTADUAL CAVERNA DO DIABO","Angiosperms","Annonaceae","Annona","sylvatica","A.St.-Hil.","ANNONACEAE Annona sylvatica A.St.-Hil.","143890","GBIF","UEC","Oriani, A.","687","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC030603","Parque Estadual de Jacupiranga, Núcleo Cedro. Trlha Véu da Noiva. Floresta Ombrófila Densa Montana Degradada."
