"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Dicliptera","squarrosa","Nees","ACANTHACEAE Dicliptera squarrosa Nees","99516","GBIF","UEC","Spina, A.P.","287","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC004155","Barão de Geraldo, Fazenda santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","3905","GBIF","SHPR","Biral, L.","4204","Native","Bronze","Bronze",,"Área de Relevante Interesse Ecológico (ARIE) Mata de Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","UEC097887","Splink","UEC",,"188","Native","Bronze","Ouro",,"Reserva Municipal de Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","50427","GBIF","UEC","Buzato, S.","20978","Native","Latão","Ouro","https://images.cria.org.br/viewer/UEC044315","Fazenda de Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","3878","GBIF","SHPR","Biral, L.","4177","Native","Bronze","Bronze",,"Área de Relevante Interesse Ecológico (ARIE) Mata de Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Ruellia","jussieuoides","Schltdl. & Cham.","ACANTHACEAE Ruellia jussieuoides Schltdl. & Cham.","161514","GBIF","UEC","Spina, A.P.","233","Native","Bronze","Ouro","https://images.cria.org.br/viewer/UEC039114","Barão de Geraldo, Fazenda Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Acanthaceae","Stenostephanus",,"Nees","ACANTHACEAE Stenostephanus Nees","185731","GBIF","UEC","Gordo, M.","11",,"Latão","Ouro","https://images.cria.org.br/viewer/UEC110154","Mata Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","63730","GBIF","UEC","Sazima, I.","31025","Native","Bronze","Ouro","https://images.cria.org.br/viewer/UEC090451","Fazenda Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. brasiliana (L.) Kuntze","141361","GBIF","UEC","Garcia, M.A.","14","Native","Bronze","Ouro",,"Fazenda Santa Genebra., Barão Geraldo"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(Moq.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. villosa (Moq.) Kuntze","99075","GBIF","UEC","Bernacci, L.C.","34124","Native","Bronze","Ouro",,"Mata Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Alternanthera","tenella","Colla","AMARANTHACEAE Alternanthera tenella Colla","47078","GBIF","UEC","Arruda, V.L.V.","19810","Native","Bronze","Ouro",,"Fazenda Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Amaranthus","deflexus","L.","AMARANTHACEAE Amaranthus deflexus L.","40272","GBIF","UEC","Klein, A.","16020","Naturalized","Latão","Ouro","https://images.cria.org.br/viewer/UEC066562","Fazenda Santa Genebra. Cultura em campos"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Amaranthus","hybridus","L.","AMARANTHACEAE Amaranthus hybridus L.","40330","GBIF","UEC","Klein, A.","16025","Naturalized","Latão","Ouro","https://images.cria.org.br/viewer/UEC066541","Fazenda Santa Genebra. Cultura em campos"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Amaranthus","retroflexus","L.","AMARANTHACEAE Amaranthus retroflexus L.","40322","GBIF","UEC","Klein, A.","16024","Naturalized","Latão","Ouro","https://images.cria.org.br/viewer/UEC066533","Fazenda Santa Genebra. Cultura em campos"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Amaranthus","viridis","L.","AMARANTHACEAE Amaranthus viridis L.","40257","GBIF","UEC","Klein, A.","16003","Naturalized","Latão","Ouro","https://images.cria.org.br/viewer/UEC066546","Fazenda Santa Genebra. Cultura em campos"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Chamissoa","acuminata","(Mart. ex Moq.) Sohmer","AMARANTHACEAE Chamissoa acuminata var. maximilianii (Mart. ex Moq.) Sohmer","68528","GBIF","MBM","Leitao Filho, H.F.","11017","Native","Latão","Ouro",,"Fazenda Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","47067","GBIF","UEC","Arruda, V.L.V.","19819","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC080811","Fazenda Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA",,"Amaranthaceae","Cyathus",,,"AMARANTHACEAE Cyathus sp.","UEC180054","Splink","UEC",,"31",,"Latão","Bronze",,"A.R.I.E Mata de Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Dysphania","ambrosioides","(L.) Mosyakin & Clemants","AMARANTHACEAE Dysphania ambrosioides (L.) Mosyakin & Clemants","99695","GBIF","UEC","Bernacci, L.C.","34146","Naturalized","Latão","Ouro","https://images.cria.org.br/viewer/UEC004308","Mata Santa Genebra."
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA",,"Amaranthaceae","Hebanthe","eriantha",,"AMARANTHACEAE Hebanthe eriantha","CESJ026376","Splink","CESJ",,"158",,"Ouro","Ouro",,"Fazenda Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","737692","GBIF","MO","Gentry, A.H.","58725","Native","Prata","Ouro",,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","2478","Splink","CPMA",,,"Native","Bronze","Ouro",,"Mata Santa Genebra"
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DE SANTA GENEBRA","Angiosperms","Anacardiaceae","Astronium","graveolens","Jacq.","ANACARDIACEAE Astronium graveolens Jacq.","47249","GBIF","UEC","Gentry, A.","58703","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC066774","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 2"
