"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Asystasia","gangetica","(L.) T.Anderson","ACANTHACEAE Asystasia gangetica (L.) T.Anderson",,"GBIF",,,,"Naturalized","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","1390","GBIF","BOTU","Assis-Camargo, P.F.C.R.","488","Native","Ouro","Low","Fazenda Santa Rita","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","UEC044319","Splink","UEC","Passos, F.C.","21040","Native","Bronze","Low","Reserva Ecológica de Caetetus","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","50955","GBIF","UEC","Passos, F.C.","21040","Native","Bronze","Low","Reserva Ecológica de Caetetus","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Ruellia","angustiflora","(Nees) Lindau ex Rambo","ACANTHACEAE Ruellia angustiflora (Nees) Lindau ex Rambo","SP030200","Splink","SP","Miranda, L.C.","233","Native","Ouro","Low","Rio Batalha","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","SP030584","Splink","SP","Pereira, D.F.","74","Native","Ouro","Low","Beira da estrada, interior da mata","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","OUPR000000114","Splink","OUPR","Barbosa, H.","s.n.","Naturalized","Latão","Low","E.F.N.O.B.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","DVPR005802","Splink","DVPR","Biral, L.","1371","Native","Bronze","Low","Estação Ecológica de Caetetus, nas proximidades da porteira. Borda de mata, nas proximidades da porteira.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","ESA118803","Splink","ESA","Colletta, G.D.","588","Native","Bronze","Low","Estrada Municipal Piratininga- Cabrália Paulista, próximo a Faz.São José","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL RIO BATALHA","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.","SPF00224597","Splink","SPF","Colletta, G.D.","588","Native","Ouro","Low","Estrada Municipal Piratininga - Cabrália Paulista, próximo à Faz. São José.","Não"
