"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Aspidosperma","polyneuron","Müll.Arg.","APOCYNACEAE Aspidosperma polyneuron Müll.Arg.","2091","GBIF","SORO","Koch, I.","155","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Aspidosperma","ramiflorum","Müll.Arg.","APOCYNACEAE Aspidosperma ramiflorum Müll.Arg.","2101","GBIF","SORO","Koch, I.","189","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","80376","GBIF","UEC","Koch, I.","55","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC109548","Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Forsteronia","australis","Müll.Arg.","APOCYNACEAE Forsteronia australis Müll.Arg.","2089","GBIF","SORO","Koch, I.","156","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Forsteronia","glabrescens","Müll.Arg.","APOCYNACEAE Forsteronia glabrescens Müll.Arg.","2076","GBIF","SORO","Koch, I.","37","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Forsteronia","pubescens","A.DC.","APOCYNACEAE Forsteronia pubescens A.DC.","2071","GBIF","SORO","Koch, I.","169","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Funtumia","elastica","(Preuss) Stapf","APOCYNACEAE Funtumia elastica (Preuss) Stapf","30041","Splink","IAC",,"279","Cultivated","Bronze","Ouro",,"Arboreto Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Malouetia","cestroides","(Nees ex Mart.) Müll.Arg.","APOCYNACEAE Malouetia cestroides (Nees ex Mart.) Müll.Arg.","31659","GBIF","IAC","Arbocz, G.F.","281","Native","Ouro","Ouro",,"Arboreto Horto Florestal - origem Pariqueraçu"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Odontadenia","lutea","(Vell.) Markgr.","APOCYNACEAE Odontadenia lutea (Vell.) Markgr.","147884","GBIF","UEC","Martins, F.M.","s.n.","Native","Latão","Ouro",,"Horto Botânico de Bauru, Trilha principal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","3394","GBIF","SORO","Koch, I.","122","Native","Ouro","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Rhodocalyx","riedelii","(Müll.Arg.) J.F.Morales & M.E.Endress","APOCYNACEAE Rhodocalyx riedelii (Müll.Arg.) J.F.Morales & M.E.Endress","SORO002090","Splink","SORO",,"97","Native","Latão","Ouro",,"Reserva do Horto Florestal"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Secondatia","densiflora","A.DC.","APOCYNACEAE Secondatia densiflora A.DC.","80289","GBIF","UEC","Koch, I.","134","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC195424","Reserva do Horto Florestal."
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","80283","GBIF","UEC","Koch, I.","188","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC171240","Reserva do Horto Florestal."
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Tabernaemontana","hystrix","Steud.","APOCYNACEAE Tabernaemontana hystrix Steud.","39904","GBIF","SPSF","Souza, F.M.","994","Native","Prata","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","147872","GBIF","UEC","Martins, F.M.","s.n.","Native","Latão","Ouro","https://images.cria.org.br/viewer/UEC164874","Horto Botânico de Bauru, Reserva de Cerrado do Laboratório Sincroton"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Aristolochiaceae","Aristolochia","triangularis","Cham. & Schltdl.","ARISTOLOCHIACEAE Aristolochia triangularis Cham. & Schltdl.","39895","GBIF","SPSF","Souza, F.M.","985","Native","Bronze","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","39914","GBIF","SPSF","Souza, F.M.","1004","Native","Prata","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Bignoniaceae","Amphilophium","crucigerum","(L.) L.G.Lohmann","BIGNONIACEAE Amphilophium crucigerum (L.) L.G.Lohmann","2557","GBIF","SORO","Koch, I.","180","Native","Latão","Ouro",,"Reserva Horto Florestal Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Cactaceae","Cereus","hildmannianus","K.Schum.","CACTACEAE Cereus hildmannianus K.Schum.","39901","GBIF","SPSF","Souza, F.M.","991","Native","Prata","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Calophyllaceae","Kielmeyera","decipiens","Saddi","CALOPHYLLACEAE Kielmeyera decipiens Saddi","65308","GBIF","UEC","Arbocz, G.F.","265","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC019825","Arboreto do Horto Florestal."
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","39892","GBIF","SPSF","Souza, F.M.","982","Unknown","Prata","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Cannabaceae","Celtis","spinosissima","(Weed.) Miq.","CANNABACEAE Celtis spinosissima (Weed.) Miq.","FUEL020991","Splink","FUEL",,"982","Native","Bronze","Ouro",,"Estação Ecológica de Bauru, área próxima ao experimento de peroba"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Connaraceae","Connarus",,"L.","CONNARACEAE Connarus L.","39898","GBIF","SPSF","Souza, F.M.","988",,"Prata","Ouro",,"Estação Ecológica de Bauru"
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Cyperaceae","Eleocharis","filiculmis","Kunth","CYPERACEAE Eleocharis filiculmis Kunth","93800","GBIF","UEC","Pinheiro, M.","s.n.","Native","Ouro","Ouro","https://images.cria.org.br/viewer/UEC025771","Horto Florestal, Brejo."
"ESTAÇÃO ECOLÓGICA BAURU","Angiosperms","Ebenaceae","Diospyros","inconstans","Jacq.","EBENACEAE Diospyros inconstans Jacq.","HPL002885","Splink","HPL",,"276","Native","Bronze","Ouro",,"Coletado no Arvoreto do Horto Florestal."
