"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Alismataceae","Helanthium","bolivianum","(Rusby) Lehtonen & Myllys","ALISMATACEAE Helanthium bolivianum (Rusby) Lehtonen & Myllys","http://mus.utu.fi/TFA.126095","GBIF","TUR","Eiten, G.","2286","Native","Bronze","Low","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.6 km NNW of PADUA SALES.","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","9690","GBIF",,"Moreno, P.R.H.",,"Native","Latão","Low","_","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Araliaceae","Schefflera",,"J.R.Forst. & G.Forst.","ARALIACEAE Schefflera J.R.Forst. & G.Forst.","9687","GBIF","Instituto de Química - USP","Lima, M.E.L.",,,"Latão","Low","_","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","6088","GBIF","Unicamp","Fonseca, C.R.",,"Native","Latão","Low","Martinho Prado","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","5056","GBIF",,"Fonseca, L.P.",,"Native","Latão","Low","Reserva Biológica de Mogi-Guaçu","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Bidens","squarrosa","Kunth","ASTERACEAE Bidens squarrosa Kunth","452794","Splink","SP","Nascimento, A.","101","Naturalized","Bronze","Low","Fazenda Campininha, Sudistrito de Martinho Prado.","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Chromolaena","chaseae","(B.L.Rob.) R.M.King & H.Robinson","ASTERACEAE Chromolaena chaseae (B.L.Rob.) R.M.King & H.Robinson","6094","GBIF","Unicamp","Fonseca, C.R.",,"Native","Latão","Low","Martinho Prado","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Chromolaena","maximiliani","(Schrad. ex DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.","6095","GBIF","Unicamp","Fonseca, C.R.",,"Native","Latão","Low","Martinho Prado","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Chromolaena","pedunculosa","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena pedunculosa (Hook. & Arn.) R.M.King & H.Rob.","6083","GBIF","Unicamp","Fonseca, C.R.",,"Native","Latão","Low","Martinho Prado","Não"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","6086","GBIF","Unicamp","Fonseca, C.R.",,"Native","Latão","Low","Martinho Prado","Não"
