"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Acanthaceae","Dicliptera","ciliaris","Juss.","ACANTHACEAE Dicliptera ciliaris Juss.","270955","Splink","SP",,"1125","Native","Bronze","Prata",,"Ilha de Alcatrazes, Porto dos Faroleiros"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Acanthaceae","Ruellia","solitaria","Vell.","ACANTHACEAE Ruellia solitaria Vell.","14745","Splink","SP",,"s.n.","Native","Ouro","Prata",,"Ilha de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Acanthaceae","Schaueria","litoralis","(Vell.) A.L.A.Côrtes","ACANTHACEAE Schaueria litoralis (Vell.) A.L.A.Côrtes","14699","GBIF","SP","Luederwaldt, H.","s.n.","Native","Ouro","Prata",,"Ilha de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Aizoaceae",,,"Martinov","AIZOACEAE Aizoaceae Martinov","8891","GBIF","SP","Luederwaldt, H.","s.n.",,"Latão","Prata",,"Ilha de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Amaryllidaceae","Hippeastrum","blossfeldiae","(Traub & J.L.Doran) Van Scheepen","AMARYLLIDACEAE Hippeastrum blossfeldiae (Traub & J.L.Doran) Van Scheepen","248264","GBIF","SP","Rossi, L.","440","Native","Bronze","Prata",,"Ilha de Alcatrazes, Encosta voltada para o Saco do Funil"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","12219","GBIF","SP","Luederwaldt, H.","s.n.","Native","Bronze","Prata",,"Ilha de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Apocynaceae","Mandevilla","funiformis","(Vell.) K.Schum.","APOCYNACEAE Mandevilla funiformis (Vell.) K.Schum.","11157","GBIF","SP","Luederwaldt, H.","s.n.","Native","Ouro","Prata",,"Ilha de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Apocynaceae","Orthosia","urceolata","E.Fourn.","APOCYNACEAE Orthosia urceolata E.Fourn.","8867","GBIF","SP","Luederwaldt, H.","s.n.","Native","Bronze","Prata",,"Ilha dos Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Apocynaceae","Oxypetalum","banksii","R.Br. ex Schult.","APOCYNACEAE Oxypetalum banksii subsp. banksii R.Br. ex Schult.","15798","Splink","SP",,"s.n.","Native","Bronze","Prata",,"Ilha dos Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Araceae","Anthurium","alcatrazense","Nadruz & Cath.","ARACEAE Anthurium alcatrazense Nadruz & Cath.","RB00550098","GBIF","RB","Catharino, E.L.M.","2009b","Native","Ouro","Prata","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/55/0/98/00550098.jpg","Ilha de Alcatrazes, alto da Boa Vista."
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Araceae","Anthurium","loefgrenii","Engl.","ARACEAE Anthurium loefgrenii Engl.","50475","GBIF","MBML","Poli, L.P.","58","Native","Ouro","Bronze",,"Estação Ecológica Tupinambás, Arquipélago de Alcatrazes"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Araceae","Anthurium","parasiticum","(Vell.) Stellfeld","ARACEAE Anthurium parasiticum (Vell.) Stellfeld","101088640","GBIF","Tropicos","Rossi, A.E.","436","Native","Ouro","Prata",,"Ilha de Alcatrazes. Encosta voltada para o Saco do Funil"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Angiosperms","Araceae","Philodendron","crassinervium","Lindl.","ARACEAE Philodendron crassinervium Lindl.","RB01537117","GBIF","RB","Sabino, G.P.","702","Native","Ouro","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/71/17/01537117.jpg","Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes, base do Pico de Boa Vista"
"REFÚGIO DE VIDA SILVESTRE ARQUIPÉLAGO DE ALCATRAZES","Ferns and Lycophytes","Aspleniaceae","Asplenium","claussenii","Hieron.","ASPLENIACEAE Asplenium claussenii Hieron.","RB01534726","JABOT","RB","Sabino, G.P.","711","Native","Ouro","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/53/47/26/01534726.jpg","Refúgio de Vida Silvestre do Arquipélago de Alcatrazes; Ilha de Alcatrazes,  vale do saco do funil"
