"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Orthopappus","angustifolius","(Sw.) Gleason","ASTERACEAE Orthopappus angustifolius (Sw.) Gleason","SPSF00044545","Splink","SPSF","Moura, C.","374","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale (Jacq.) Cass.","SPSF00041458","Splink","SPSF","Moura, C.","257","Native","Prata","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Praxelis","clematidea","(Griseb.) R.M.King & H.Rob.","ASTERACEAE Praxelis clematidea (Griseb.) R.M.King & H.Rob.","SPSF00044544","Splink","SPSF","Moura, C.","373","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Praxelis","diffusa","(Rich.) Pruski","ASTERACEAE Praxelis diffusa (Rich.) Pruski","SPSF00041672","Splink","SPSF","Moura, C.","296","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","182837","Splink","ICN","Moura, C.","369","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una 24°26'33""S - 47°4'36""W","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","HUSC011820","Splink","HUSC","Moreira, L.P.","30","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Vernonanthura","beyrichii","(Less.) H.Rob.","ASTERACEAE Vernonanthura beyrichii (Less.) H.Rob.","HUSC011927","Splink","HUSC","Moreira, L.P.","10","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Asteraceae","Vernonanthura","polyanthes","(Sprengel) Vega & Dematteis","ASTERACEAE Vernonanthura polyanthes (Sprengel) Vega & Dematteis","HUSC012023","Splink","HUSC","Moreira, L.P.","49","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","HUSC011931","Splink","HUSC","Moreira, L.P.","20","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bignoniaceae","Tabebuia","cassinoides","(Lam.) DC.","BIGNONIACEAE Tabebuia cassinoides (Lam.) DC.","HUSC011932","Splink","HUSC","Moreira, L.P.","27","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","HUSC008731","Splink","HUSC","Moura, C.","s.n.","Native","Bronze","Low","Estação Ecológica Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Aechmea","nudicaulis","(L.) Griseb.","BROMELIACEAE Aechmea nudicaulis (L.) Griseb.","SPSF00040079","Splink","SPSF","Moura, C.","183","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Aechmea","pectinata","Baker","BROMELIACEAE Aechmea pectinata Baker","SPSF00038850","Splink","SPSF","Moura, C.","107","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Bromelia","antiacantha","Bertol.","BROMELIACEAE Bromelia antiacantha Bertol.","HUSC011808","Splink","HUSC","Moreira, L.P.","18","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Quesnelia","arvensis","(Vell.) Mez","BROMELIACEAE Quesnelia arvensis (Vell.) Mez","SPSF00038851","Splink","SPSF","Moura, C.","108","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Tillandsia","dura","Baker","BROMELIACEAE Tillandsia dura Baker","SPSF00040078","Splink","SPSF","Moura, C.","186","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Vriesea","carinata","Wawra","BROMELIACEAE Vriesea carinata Wawra","SPSF00038852","Splink","SPSF","Moura, C.","109","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Vriesea","gamba","F.J.Müll.","BROMELIACEAE Vriesea gamba F.J.Müll.","SPSF00040074","Splink","SPSF","Moura, C.",,"Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Vriesea","incurvata","Gaudich.","BROMELIACEAE Vriesea incurvata Gaudich.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Vriesea","philippocoburgii","Wawra","BROMELIACEAE Vriesea philippocoburgii Wawra","SPSF00040077","Splink","SPSF","Moura, C.","185","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Bromeliaceae","Vriesea","vagans","(L.B.Sm.) L.B.Sm.","BROMELIACEAE Vriesea vagans (L.B.Sm.) L.B.Sm.","SPSF00040075","Splink","SPSF","Moura, C.","182","Native","Bronze","Low","E.Ecol.Juréia-Itatins","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Calophyllaceae","Calophyllum","brasiliense","Cambess.","CALOPHYLLACEAE Calophyllum brasiliense Cambess.","SPSF00041422","Splink","SPSF","Moura, C.","260","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Calyceraceae","Acicarpha","spathulata","R.Br.","CALYCERACEAE Acicarpha spathulata R.Br.","SPSF00041667","Splink","SPSF",,"291","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Chrysobalanaceae","Chrysobalanus","icaco","L.","CHRYSOBALANACEAE Chrysobalanus icaco L.","SPSF00041072","Splink","SPSF","Moura, C.","230","Native","Prata","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Clusiaceae","Clusia","criuva","Cambess.","CLUSIACEAE Clusia criuva Cambess.","182836","Splink","ICN","Moura, C.","375","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una 24°26'33""S - 47°4'36""W","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Combretaceae","Conocarpus","erectus","L.","COMBRETACEAE Conocarpus erectus L.","SPSF00043986","Splink","SPSF","Moura, C.","338","Native","Prata","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Convolvulaceae","Cuscuta","racemosa","Mart.","CONVOLVULACEAE Cuscuta racemosa Mart.","HUSC011825","Splink","HUSC","Moreira, L.P.","35","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Convolvulaceae","Ipomoea","cairica","(L.) Sweet","CONVOLVULACEAE Ipomoea cairica (L.) Sweet","SPSF00041065","Splink","SPSF","Moura, C.","223","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Convolvulaceae","Ipomoea","imperati","(Vahl) Griseb.","CONVOLVULACEAE Ipomoea imperati (Vahl) Griseb.","SPSF00041452","Splink","SPSF","Moura, C.","251","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Convolvulaceae","Ipomoea","pes-caprae","(L.) R.Br.","CONVOLVULACEAE Ipomoea pes-caprae (L.) R.Br.","HUSC011829","Splink","HUSC","Moreira, L.P.","39","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cordiaceae","Varronia","curassavica","Jacq.","CORDIACEAE Varronia curassavica Jacq.","HUSC011805","Splink","HUSC","Moreira, L.P.","15","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Crassulaceae","Kalanchoe","crenata","(Andrews) Haw.","CRASSULACEAE Kalanchoe crenata (Andrews) Haw.","HUSC011832","Splink","HUSC","Moreira, L.P.","42","Naturalized","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","SPSF00041070","Splink","SPSF","Moura, C.","228","Native","Ouro","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cyperaceae","Cyperus","obtusatus","(J.Presl & C.Presl) Mattf. & Kük.","CYPERACEAE Cyperus obtusatus (J.Presl & C.Presl) Mattf. & Kük.","SPSF00041036","Splink","SPSF","Moura, C.","201","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cyperaceae","Eleocharis","geniculata","(L.) Roem. & Schult.","CYPERACEAE Eleocharis geniculata (L.) Roem. & Schult.","SPSF00041068","Splink","SPSF","Moura, C.","226","Native","Ouro","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cyperaceae","Fimbristylis","cymosa","R.Br.","CYPERACEAE Fimbristylis cymosa R.Br.","SPSF00041045","Splink","SPSF","Moura, C.","211","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Cyperaceae","Fimbristylis","spadicea","(L.) Vahl","CYPERACEAE Fimbristylis spadicea (L.) Vahl","SPSF00041067","Splink","SPSF","Moura, C.","225","Native","Ouro","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","HUSC012022","Splink","HUSC","Moreira, L.P.","52","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Ferns and Lycophytes","Dryopteridaceae","Rumohra","adiantiformis","(G.Forst.) Ching","DRYOPTERIDACEAE Rumohra adiantiformis (G.Forst.) Ching","SPSF00042582","Splink","SPSF","Moura, C.","330","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Euphorbiaceae","Croton","glandulosus","L.","EUPHORBIACEAE Croton glandulosus L.","SPSF00044541","Splink","SPSF","Moura, C.","370","Native","Ouro","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Euphorbiaceae","Jatropha","gossypiifolia","L.","EUPHORBIACEAE Jatropha gossypiifolia L.","HUSC011796","Splink","HUSC","Moreira, L.P.","06","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Euphorbiaceae","Microstachys","corniculata","(Vahl) Griseb.","EUPHORBIACEAE Microstachys corniculata (Vahl) Griseb.","SPSF00041053","Splink","SPSF","Moura, C.","219","Native","Ouro","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Canavalia","rosea","(Sw.) DC.","FABACEAE Canavalia rosea (Sw.) DC.","SPSF00044549","Splink","SPSF","Moura, C.","378","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Centrosema","virginianum","(L.) Benth.","FABACEAE Centrosema virginianum (L.) Benth.","SPSF00041460","Splink","SPSF","Moura, C.","259","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii (Collad.) Killip","SPSF00041076","Splink","SPSF","Moura, C.","234","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Chamaecrista","flexuosa","(L.) Greene","FABACEAE Chamaecrista flexuosa (L.) Greene","SPSF00044543","Splink","SPSF","Moura, C.","372","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Chamaecrista","rotundifolia","(Pers.) Greene","FABACEAE Chamaecrista rotundifolia (Pers.) Greene","SPSF00041052","Splink","SPSF","Moura, C.","218","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Dalbergia","ecastaphyllum","(L.) Taub.","FABACEAE Dalbergia ecastaphyllum (L.) Taub.","HUSC011831","Splink","HUSC","Moreira, L.P.","41","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una.","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Desmodium","adscendens","(Sw.) DC.","FABACEAE Desmodium adscendens (Sw.) DC.","SPSF00041451","Splink","SPSF","Moura, C.","250","Naturalized","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","SPSF00041423","Splink","SPSF","Moura, C.","261","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Jupunba","brachystachya","(DC.) M.V.B.Soares et al.","FABACEAE Jupunba brachystachya (DC.) M.V.B.Soares et al.","SPSF00041450","Splink","SPSF","Moura, C.","249","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Macropsychanthus","wilsonii","(Standl.) L.P.Queiroz & Snak","FABACEAE Macropsychanthus wilsonii (Standl.) L.P.Queiroz & Snak","SPSF00041431","Splink","SPSF","Moura, C.","269","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Mimosa","pudica","L.","FABACEAE Mimosa pudica L.","SPSF00041432","Splink","SPSF","Moura, C.","270","Native","Bronze","High","Reserva de Desenvolvimento Sustentável Barra do Una","Não"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Angiosperms","Fabaceae","Mucuna","urens","(L.) Medik.","FABACEAE Mucuna urens (L.) Medik.","SPSF00044585","Splink","SPSF","Moura, C.","363","Native","Bronze","Low","Estação Ecológica Juréia-Itatins","Não"
