"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.",,"GBIF",,,,"Native","Latão","Low",,
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Asteraceae","Clibadium","armanii","(Balb.) Sch.Bip. ex O.E.Schulz","ASTERACEAE Clibadium armanii (Balb.) Sch.Bip. ex O.E.Schulz","99554","GBIF","UFP","Barretto, E.H.P.","3383","Native","Ouro","High",,"Parque natural Municipal Itaim, Trilha PES"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Asteraceae","Mikania","lasiandrae","DC.","ASTERACEAE Mikania lasiandrae DC.","99555","GBIF","UFP","Barretto, E.H.P.","3184","Native","Ouro","High",,"Parque natural Municipal Itaim, Trilha CEA"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Asteraceae","Piptocarpha","reitziana","Cabrera","ASTERACEAE Piptocarpha reitziana Cabrera","003222","GBIF","HUFABC","Barretto, E.H.P.","3405","Native","Ouro","High",,"Parque Natural Municipal Itaim, Trilha MAT"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Asteraceae","Symphyopappus","itatiayensis","(Hieron.) R.M.King & H.Rob.","ASTERACEAE Symphyopappus itatiayensis (Hieron.) R.M.King & H.Rob.","99557","GBIF","UFP","Barretto, E.H.P.","3371","Native","Ouro","High",,"Parque natural Municipal Itaim, Trilha OLA"
"PARQUE NATURAL MUNICIPAL ITAIM","Gymnosperms","Cupressaceae","Cupressus","lusitanica","Mill.","CUPRESSACEAE Cupressus lusitanica Mill.","PEL1024683","Splink","PEL",,"535","Cultivated","Ouro","High",,"Parque Natural Municipal Itaim. Trilha próxima à sede. Ponto 43"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","JOI023852","Splink","JOI",,"555","Native","Ouro","High",,"Parque Natural Municipal Itaim, ponto 2 da trilha próxima á futura sede. Sub-bosque."
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","2832","Splink","MACK",,"536","Native","Ouro","High",,"Parque Natural Municipal Itaim"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Lauraceae","Ocotea","dispersa","(Nees & Mart.) Mez","LAURACEAE Ocotea dispersa (Nees & Mart.) Mez","PMSP014110","GBIF","PMSP","Pereira, F.G.","541","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/41/10/pmsp00014110.dzi","Parque Natural Municipal Itaim. Ponto 45 da trilha próxima à futura sede, onde há acesso de veicúlos, ao lado de um eucaliptal."
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Loranthaceae","Struthanthus","rhynchophyllus","Eichler","LORANTHACEAE Struthanthus rhynchophyllus Eichler","PMSP014009","GBIF","PMSP","Pereira, F.G.","547","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/40/9/pmsp00014009.dzi","Parque Natural Municipal itaim"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Melastomataceae","Chaetogastra","clinopodifolia","DC.","MELASTOMATACEAE Chaetogastra clinopodifolia DC.","HVC00005126","Splink","HVC",,"558","Native","Ouro","High",,"Ponto 4 da trilha próxima à futura sede. Coord. SAD. 69. Parque Natural Municipal Itaim"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Melastomataceae","Miconia","valtheri","Naudin","MELASTOMATACEAE Miconia valtheri Naudin","PMSP014006","GBIF","PMSP","Pereira, F.G.","552","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/40/6/pmsp00014006.dzi","Parque Natural Municipal itaim"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Myrtaceae","Eugenia","verticillata","(Vell.) Angely","MYRTACEAE Eugenia verticillata (Vell.) Angely","JOI023741","Splink","JOI",,"1285","Native","Ouro","High",,"Parque Natural Municipal do Itaim, Trilha do Tatu, sede nova."
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Myrtaceae","Myrcia","anacardiifolia","Gardner","MYRTACEAE Myrcia anacardiifolia Gardner","PMSP014201","GBIF","PMSP","Pereira, F.G.","556","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/42/1/pmsp00014201.dzi","Parque Natural Municipal Itaim."
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Myrtaceae","Myrcia","pubipetala","Miq.","MYRTACEAE Myrcia pubipetala Miq.","PEL0015478","Splink","PEL",,"1284","Native","Ouro","High",,"Parque Natural Municipal Itaim. Trilha do Tatu, sede nova"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Myrtaceae","Psidium","guajava","L.","MYRTACEAE Psidium guajava L.",,"GBIF",,,,"Naturalized","Latão","Low",,
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Peraceae","Pera","glabrata","(Schott) Baill.","PERACEAE Pera glabrata (Schott) Baill.","PMSP013593","GBIF","PMSP","Pereira, F.G.","537","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/35/93/pmsp00013593.dzi","Parque Natural Municipal itaim"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Poaceae","Merostachys","neesii","Rupr.","POACEAE Merostachys neesii Rupr.","413142","GBIF","SP","Shirasuna, R.T.","2396","Native","Ouro","Low",,"Parelheiros, Rodoanel trecho Sul, lote 4"
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","HUNI00007165","Splink","HUNI",,"549","Native","Ouro","High",,"Parque Natural Municipal Itaim, Parelheiros, Zona Sul de São Paulo. Ponto 53 da trilha próxima à futura sede."
"PARQUE NATURAL MUNICIPAL ITAIM","Angiosperms","Solanaceae","Cestrum","bracteatum","Link & Otto","SOLANACEAE Cestrum bracteatum Link & Otto","PMSP013706","GBIF","PMSP","Pereira, F.G.","548","Native","Ouro","High","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/1/37/6/pmsp00013706.dzi","Parque Natural Municipal Itaim. Ponto 53 da trilha próximo a sede."
