"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ","Angiosperms","Bromeliaceae","Nidularium","innocentii","Lem.","BROMELIACEAE Nidularium innocentii Lem.","2468","GBIF","PMSP - SMMA - DEPAVE","Ferreira, G.M.P.",,"Native","Latão","Bronze",,"Cidade Tiradentes"
"ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ","Angiosperms","Convolvulaceae","Ipomoea","ramosissima","(Poir.) Choisy","CONVOLVULACEAE Ipomoea ramosissima (Poir.) Choisy","2468","Splink","SINBIOTA",,,"Native","Latão","Bronze",,"Cidade Tiradentes"
"ÁREA DE PROTEÇÃO AMBIENTAL MATA DO IGUATEMÍ","Angiosperms","Myrtaceae","Myrcia","tijucensis","Kiaersk.","MYRTACEAE Myrcia tijucensis Kiaersk.","HUFABC002383","Splink","HUFABC",,"2103","Native","Prata","Ouro",,"APA Mata do Iguatemi"
