"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","24788","GBIF","SPSF","Sampaio, D.","47","Native","Ouro","Bronze",,"E.Ecol.Chauás"
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","UNIP03127","GBIF","UNIP","Gorenstein, M.R.","49","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/31/27/unip00003127.dzi","Estação Ecológica de Chauás. Trilha de acesso pelo sítio do Sr. João caçador, km 78 da Rodovia Pariquera-Açú - Iguape."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Annonaceae","Xylopia","langsdorffiana","A.St.-Hil. & Tul.","ANNONACEAE Xylopia langsdorffiana A.St.-Hil. & Tul.","107376","GBIF","UEC",,"48","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC099669","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do SR. João Caçador, no km 78 da Rodovia Pariquera-Iguape."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Apocynaceae","Malouetia","cestroides","(Nees ex Mart.) Müll.Arg.","APOCYNACEAE Malouetia cestroides (Nees ex Mart.) Müll.Arg.","107380","GBIF","UEC",,"64","Native","Latão","Bronze",,"Estação Ecológica de Chauás. Trilha de a"
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Apocynaceae","Peplonia","axillaris","(Vell.) Fontella","APOCYNACEAE Peplonia axillaris (Vell.) Fontella","SPF00171433","Splink","SPF",,"127","Native","Bronze","Bronze",,"Estação Ecológica dos Chauás, Floresta ombrófila densa. Trilha de acesso pelo sítio do Sr. João Caçador, no km 78 da Rod. Pariquera - Iguape. No trecho com floresta apresentando fortes sinais de perturbação antrópica."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Aquifoliaceae","Ilex","pseudobuxus","Reissek","AQUIFOLIACEAE Ilex pseudobuxus Reissek","2434323","GBIF","Bioversity","Kozera, C.","107381","Native","Latão","Ouro",,
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Araceae","Anthurium","itanhaense","Engl.","ARACEAE Anthurium itanhaense Engl.","SPSF00024798","Splink","SPSF",,"742","Native","Bronze","Bronze",,"Estação Ecologica de Chauás. Trilha de acesso pelo sitio do Sr. João caçador, no Km 78 da Rodovia Pariquera- Iguape, no trecho com Floresta apresentando fortes sinais de pertubação antrópica."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Araceae","Philodendron","martianum","Engl.","ARACEAE Philodendron martianum Engl.","RB00790389","GBIF","RB","Kozera, C.","767","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/79/3/89/00790389.jpg","Estação Ecológica de Chauás. Trilha de acesso pelo sítio do Sr. João caçador, no km 78 da Rodovia Pariquera-Iguape."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Asteraceae","Pterocaulon","lorentzii","Malme","ASTERACEAE Pterocaulon lorentzii Malme","SPSF00024512","Splink","SPSF",,"94","Native","Ouro","Bronze",,"Estação Ecológica de Chauás."
"ESTAÇÃO ECOLÓGICA CHAÚAS","Angiosperms","Bromeliaceae","Vriesea","incurvata","Gaudich.","BROMELIACEAE Vriesea incurvata Gaudich.","RB00780457","GBIF","RB","Kozera, C.","778","Native","Latão","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/78/4/57/00780457.jpg","Estação Ecológica de Chauás. Trilha de acesso pelo sítio do Sr. João caçador, no Km 78 da Rodovia Pariquera-Iguape, no trecho com floresta de Restinga mais preservada."
