"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Acanthaceae","Clistax","brasiliensis","Mart.","ACANTHACEAE Clistax brasiliensis Mart.","72918","GBIF","UEC","Tamashiro, J.Y.","1307","Native","Ouro","High","Estação Ecológica de Itaberá","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Acanthaceae","Ruellia","angustiflora","(Nees) Lindau ex Rambo","ACANTHACEAE Ruellia angustiflora (Nees) Lindau ex Rambo","44431","GBIF","SPSF","Santos, R.L.R.","102","Native","Prata","High","Estação Ecológica de Itaberá","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright","454267","GBIF","SP","Santos, R.L.R.","102","Native","Latão","High","Estação Ecológica de Itaberá","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","37468","GBIF","SPSF","Cielo Filho, R.","483","Native","Prata","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","52303","GBIF","SPSF","Toffoli, I.","64","Native","Bronze","High","Estação Ecológica de Itaberá","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","36997","GBIF","SPSF","Rossatto, D.R.","20","Native","Latão","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","SPSF00045473","Splink","SPSF","Torres, R.B.","P1022","Native","Prata","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","SPSF00045376","Splink","SPSF","Polisel, R.T.","1052","Native","Bronze","High","Estação Ecológica de Itaberá","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","38150","GBIF","SPSF","Guerin, N.","80","Native","Prata","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Apocynaceae","Aspidosperma","australe","Müll.Arg.","APOCYNACEAE Aspidosperma australe Müll.Arg.","SPSF00045532","Splink","SPSF","Torres, R.B.","304","Native","Ouro","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Apocynaceae","Aspidosperma","cylindrocarpon","Müll.Arg.","APOCYNACEAE Aspidosperma cylindrocarpon Müll.Arg.","SPSF00045480","Splink","SPSF","Torres, R.B.","284","Native","Ouro","High","Estação Ecológica","Não"
"ESTAÇÃO ECOLÓGICA ITABERÁ","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","44433","GBIF","SPSF","Santos, R.L.R.","139","Native","Prata","High","Estação Ecológica de Itaberá","Não"
