"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","UEC167879","Splink","UEC","Dantas, P.Q.","224","Native","Bronze","Low","Reserva Biológica da Serra do Japi, Trilha da Base Ecológica, em meio à mata","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Aphelandra","schottiana","(Nees) Profice","ACANTHACEAE Aphelandra schottiana (Nees) Profice","HRCB020099","Splink","HRCB","Kiyama, C.Y.","81","Native","Ouro","Low","Serra do Japi","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Asystasia","gangetica","(L.) T.Anderson","ACANTHACEAE Asystasia gangetica (L.) T.Anderson",,"GBIF",,,,"Naturalized","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Dicliptera","squarrosa","Nees","ACANTHACEAE Dicliptera squarrosa Nees","HRCB049615","Splink","HRCB","Lombardi, J.A.","7333","Native","Ouro","Low","Reserva Biológica Municipal da Serra do Japi. Trilha Passarinheiros","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Dyschoriste","schottiana","(Nees) Kobuski","ACANTHACEAE Dyschoriste schottiana (Nees) Kobuski","HRCB049406","Splink","HRCB","Lombardi, J.A.","7309","Native","Bronze","Low","Reserva Biológica Municipal da Serra do Japi Trilha Base-Mirante-estrada para DAE-cachoeira das jabuticabas-Base","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Eranthemum","pulchellum","Andrews","ACANTHACEAE Eranthemum pulchellum Andrews","HRCB050094","Splink","HRCB","Lombardi, J.A.","7437","Cultivated","Bronze","Low","Reserva Biológica Municipal da Serra do Japi Estrada da Cascalheira até o fim, depois trilha à direita até o córrego","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","447392","Splink","SP","Prado, J.","2075","Native","Ouro","Low","Serra do Japi, estrada para a sede, atrás do Clube dos Passarinhos","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Justicia","kleinii","Wassh. & L.B.Sm.","ACANTHACEAE Justicia kleinii Wassh. & L.B.Sm.","33761","GBIF","UEC","Begossi, A.","15006","Native","Latão","Low","Serra do Japi","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","32968","Splink","IAC","Jung-Mendacolli, S.L.","592","Native","Ouro","Low","IAC, Estação Experimental","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","ESA121730","Splink","ESA","Souza, V.C.","34175","Native","Prata","Low","Beira da Rodovia dos Bandeirantes. Floresta estacional decidual bastante degradada. Projeto TAV. Levantamento Florístico 1.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL JUNDIAÍ","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","HURB000030378","Reflora","HURB","Biral, L.","3150","Native","Ouro","Low","Reserva Biológica Municipal da Serra do Japi. Trilha da Sede ao Mirante. Reserva Biológica Municipal da Serra do Japi","Não"
