"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae",,,"Juss.","ACANTHACEAE Acanthaceae Juss.","2176","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,,"Latão","Low","Parelheiros","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Dyschoriste","schottiana","(Nees) Kobuski","ACANTHACEAE Dyschoriste schottiana (Nees) Kobuski","285506","Splink","SP","Godoy, S.A.P.","452","Native","Ouro","Low","Parelheiros, Camping Ana Paula","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","US02853987","Splink","US","Garcia, R.","557","Native","Latão","Low","Procedencia: Parelheiros, SP-SP. Sitio à esquerda na Estrada Engº Marsilac.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","3246","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,"Native","Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","468372","Splink","SP","Honda, S.","18","Native","Latão","High","Parque Natural Municipal da Cratera de Colônia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","286570","GBIF","SP","Godoy, S.A.P.","424","Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Staurogyne",,"Wall.","ACANTHACEAE Staurogyne Wall.","3179","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,,"Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Acanthaceae","Thunbergia",,"Retz.","ACANTHACEAE Thunbergia Retz.","2476","GBIF","PMSP - SMMA","Avila, N.S.",,,"Latão","Low","Parelheiros","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Alstroemeriaceae","Alstroemeria","isabelleana","Herb.","ALSTROEMERIACEAE Alstroemeria isabelleana Herb.","HUEFS0197942","Splink","HUEFS","Pereira, F.G.","610","Native","Prata","High","Parque Natural Municipal da Cratera de Colônia. Trilha na divisa Leste.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Alstroemeriaceae","Alstroemeria","speciosa","M.C.Assis","ALSTROEMERIACEAE Alstroemeria speciosa M.C.Assis","3158","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,"Native","Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Amaryllidaceae","Griffinia","hyacinthina","(Ker Gawl.) Ker Gawl.","AMARYLLIDACEAE Griffinia hyacinthina (Ker Gawl.) Ker Gawl.","R010090070","GBIF","R","Fonseca, L.",,"Native","Bronze","Low","Picinguaba-Ubatuba. Parque Estadual da Serra do Mar","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","3241","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,"Native","Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","SPFR012258","Splink","SPFR","Marcon, S.L.","101","Native","Bronze","High","Parque Natural Municipal da Cratera de Colônia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Ferns and Lycophytes","Anemiaceae","Anemia","flexuosa","Sw.","ANEMIACEAE Anemia flexuosa Sw.","3135","GBIF","Universidade de Santo Amaro","Affonso, P.",,"Unknown","Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis var. phyllitidis (L.) Sw.","HSTM00007881","Reflora","FURB","Barretto, E.H.P.","84","Native","Ouro","Low","Parque Natural Jaceguava. Capoeira.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","HSTM00007882","Reflora","FURB","Garcia, R.J.F.","3753","Native","Ouro","Low","Fazenda Nossa Senhora da Piedade. Mata secundária inicial.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Annonaceae",,,"Juss.","ANNONACEAE Annonaceae Juss.","SP010159","Splink","SP","Garcia, R.J.F.","986",,"Latão","Low","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Mirante","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Annonaceae","Duguetia",,"A.St.-Hil.","ANNONACEAE Duguetia A.St.-Hil.","3082","GBIF","Universidade de Santo Amaro","Affonso, P.",,,"Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","SP010249","Splink","SP","Garcia, R.J.F.","996","Native","Ouro","Low","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para Rio Embu-Guaçu","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Allamanda","schottii","Pohl","APOCYNACEAE Allamanda schottii Pohl","SPFR012259","Splink","SPFR","Marcon, S.L.","145","Native","Bronze","High","Parque Natural Municipal da Cratera de Colônia","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae",,,"Juss.","APOCYNACEAE Apocynaceae Juss.","2176","GBIF","PMSP - SMMA - DEPAVE","Garcia, R.J.F.",,,"Latão","Low","Parelheiros","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","231699464","GBIF","Observations","Crispino, E.B.",,"Native","Bronze","Low","Estr. do Gramado, 1003 - Jardim dos Eucaliptos, São Paulo - SP, 04893-460, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Ditassa","gracilis","Hand.-Mazz.","APOCYNACEAE Ditassa gracilis Hand.-Mazz.","298624","Splink","SP","Garcia, R.J.F.","904","Native","Ouro","Low","Parque Estadual da Serra do Mar, Núcleo Curucutu. Distrito de Marsilac. Trilha do Campo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Gonioanthela","axillaris","(Vell.) Fontella & E.A.Schwarz","APOCYNACEAE Gonioanthela axillaris (Vell.) Fontella & E.A.Schwarz","2511","GBIF","PMSP - SMMA - DEPAVE","Izumisawa, C.M.",,,"Latão","Low","Marsilac","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","3015","Splink","SPFw","Figueiredo, C.F.","118","Native","Ouro","Low","Universidade de São Paulo - USP","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Mandevilla","funiformis","(Vell.) K.Schum.","APOCYNACEAE Mandevilla funiformis (Vell.) K.Schum.","306066","Splink","SP","Garcia, R.J.F.","973","Native","Ouro","Low","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para o rio Embu-Guaçu","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","Angiosperms","Apocynaceae","Matelea","denticulata","(Vahl) Fontella & E.A.Schwarz","APOCYNACEAE Matelea denticulata (Vahl) Fontella & E.A.Schwarz","COR00109698","Reflora","COR","Pereira, F.G.","624","Native","Ouro","High","Parque Natural Municipal da Cratera de Colônia, Trilha da divisa leste. Mata de 6 m de altura, Via com epífitas, Mata turfeira.","Não"
