"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","FCAB006812","Splink","FCAB",,"1008","Native","Ouro","Bronze",,"Mata de Encosta."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Amaranthaceae","Iresine","diffusa","Humb. & Bonpl. ex Willd.","AMARANTHACEAE Iresine diffusa Humb. & Bonpl. ex Willd.","NY00493467","Splink","NY",,"13034","Native","Bronze","Bronze",,"Na Serra de Sao Pedro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","PACA102818","Splink","PACA",,"681","Native","Ouro","Bronze",,"cerrado do Broa"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Amaranthaceae","Pfaffia","jubata","Mart.","AMARANTHACEAE Pfaffia jubata Mart.","PACA103625","Splink","PACA",,"1044","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","9236","GBIF","HUEFS","Queiroz, L.P.","2384","Native","Bronze","Bronze","https://images.cria.org.br/viewer/HUEFS0009236 | https://images.cria.org.br/viewer/HUEFS0009236_01",
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","ESA114116","Splink","ESA",,"5999","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Mangifera","indica","L.","ANACARDIACEAE Mangifera indica L.","57905","GBIF","SPSF","Santos, L.S.","376","Cultivated","Bronze","Bronze",,"Reserva de Cerrado da UNESP"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Rhus",,"L.","ANACARDIACEAE Rhus L.","259351","Splink","SP",,"2594",,"Ouro","Bronze",,"Mata do Pedregulho"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","50883","GBIF","HRCB","Cavalcanti, D.C.","484","Native","Latão","Prata",,"Fazenda Pedra Vermelha"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","MBM366945","Reflora","MBM","Cavalcanti, D.C.","465","Native","Ouro","Prata",,"Fazenda Pedra Vermelha"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Anacardiaceae","Tapirira","obtusa","(Benth.) J.D.Mitch.","ANACARDIACEAE Tapirira obtusa (Benth.) J.D.Mitch.","RB01347085","GBIF","RB","Antar, G.M.","1167","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/34/70/85/01347085.jpg","Cachoeira dos Quatis"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","ferruginea","Humb. & Bonpl. ex Kunth","ANEMIACEAE Anemia ferruginea Humb. & Bonpl. ex Kunth","NY00807315","Reflora","NY","Salino, A.","432","Native","Ouro","Prata",,"Serra do Cuscuzeiro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","hirsuta","(L.) Sw.","ANEMIACEAE Anemia hirsuta (L.) Sw.","NY01016667","Splink","NY",,"47","Native","Bronze","Ouro",,"Serra do Cuscuzeiro. Proxima ao morro do Cameio."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","oblongifolia","(Cav.) Sw.","ANEMIACEAE Anemia oblongifolia (Cav.) Sw.","58706","GBIF","UEC","Salino, A.","1343","Native","Bronze","Prata","https://images.cria.org.br/viewer/UEC052774","Serra do Cuscuzeiro, Junto ao Serrote Nova America"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","32348","GBIF","HRCB","Miranda, V.F.O.","126","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","COR00014916","Splink","COR",,"509","Native","Latão","Bronze",,"Hotel Fazenda Colina Verde. mata; ; morro."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","tomentosa","(Schrad.) Mickel","ANEMIACEAE Anemia tomentosa var. anthriscifolia (Schrad.) Mickel","IAN069000","Splink","IAN",,"11158","Native","Bronze","Bronze",,"Campo Alegre."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","trichorhiza","Gardner","ANEMIACEAE Anemia trichorhiza Gardner","57552","GBIF","UEC","Salino, A.","197","Native","Bronze","Ouro","https://images.cria.org.br/viewer/UEC052697","Serra do Cuscuzeiro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ",,"Anemiaceae","Anemia","trichorrhiza","Gardner ex Hook.","ANEMIACEAE Anemia trichorrhiza Gardner ex Hook.","103297","GBIF","UB","Eiten, G.","3428",,"Bronze","Bronze","https://images.cria.org.br/viewer/UB0032375","Ca. 100m S of Itirapina - Brotas road, ca. 1 1/2 km W of turnoff to Campo Alegre RR station. Ca. 13 1/2 km W of Itarapina."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","villosa","Humb. & Bonpl. ex Willd.","ANEMIACEAE Anemia villosa Humb. & Bonpl. ex Willd.","NY00807560","Splink","NY",,"1771","Native","Bronze","Ouro",,"Serra do Cuscuzeiro."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Ferns and Lycophytes","Anemiaceae","Anemia","wettsteinii","Christ","ANEMIACEAE Anemia wettsteinii Christ","BHCB052461","Splink","BHCB",,"1341","Native","Bronze","Ouro",,"Serra do Cuscuzeiro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ",,"Aneuraceae","Riccardia",,"Gray","ANEURACEAE Riccardia Gray","SP061929","Splink","SP-BRYOPHYTA",,"1679",,"Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","cacans","Warm.","ANNONACEAE Annona cacans Warm.","146171","GBIF","ESA","Kubo, W.K.","380","Native","Prata","Bronze","https://images.cria.org.br/viewer/ESA146171","Parcela SCA_06"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","cherimola","Mill.","ANNONACEAE Annona cherimola Mill.",,"GBIF",,,,"Cultivated","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","213417","GBIF","SPF","Lopes, J.C.","384","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","213414","GBIF","SPF","Lopes, J.C.","387","Native","Ouro","Bronze",,"Rodovia Washington Luiz (SP 310) km 206 norte, saída 206B para Itirapina; rodovia Engenheiro Paulo Nilo Romano (SP 225) km 99 oeste, saída 99 para represa do Broa; rodovia Ayrton Senna ca. de 1 km depois do pedágio municipal, beira da rodovia."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","muricata","L.","ANNONACEAE Annona muricata L.",,"GBIF",,,,"Cultivated","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Annona","squamosa","L.","ANNONACEAE Annona squamosa L.",,"GBIF",,,,"Cultivated","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","145319","GBIF","UEC","Guedes, R.","2360","Native","Latão","Prata","https://images.cria.org.br/viewer/UEC021916","Graúna."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Duguetia","lanceolata","A.St.-Hil.","ANNONACEAE Duguetia lanceolata A.St.-Hil.","146157","GBIF","ESA","Kubo, W.K.","362","Native","Prata","Bronze","https://images.cria.org.br/viewer/ESA146157","Parcela SCA_06"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","ESA010186","Splink","ESA",,"27891","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","HFC001567","Splink","HFC",,"99","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","UEC099742","Splink","UEC",,"27908","Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Annonaceae","Xylopia","emarginata","Mart.","ANNONACEAE Xylopia emarginata Mart.","HUEM000000478","Reflora","HUEM","Carpanezzi, A.A.","113","Native","Ouro","Bronze",,"Próximo a sede do Instituto Florestal"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ",,"Anthocerotaceae","Anthoceros",,"L.","ANTHOCEROTACEAE Anthoceros L.","126676","GBIF","SP-BRYOPHYTA","Vital, D.M.","4831",,"Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Eryngium","ebracteatum","Lam.","APIACEAE Eryngium ebracteatum Lam.","FUEL010879","Splink","FUEL",,"174","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Eryngium","elegans","Cham. & Schltdl.","APIACEAE Eryngium elegans Cham. & Schltdl.","43852","GBIF","HRCB","Principios, D.","267","Native","Latão","Ouro",,"Estação Ecológica de Itirapina - IF"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Eryngium","floribundum","Cham. & Schltdl.","APIACEAE Eryngium floribundum Cham. & Schltdl.","ESA019931","GBIF","ESA","Barreto, K.D.","2533","Native","Bronze","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/1/99/31/esa00019931.dzi",
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Eryngium","junceum","Cham. & Schltdl.","APIACEAE Eryngium junceum Cham. & Schltdl.","IAN068997","Splink","IAN",,"11155","Native","Bronze","Bronze",,"Campo Alegre."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Eryngium","juncifolium","(Urb.) Mathias & Constance","APIACEAE Eryngium juncifolium (Urb.) Mathias & Constance","12524","Splink","MPUC",,,"Native","Bronze","Bronze",,"."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apiaceae","Foeniculum","vulgare","Mill.","APIACEAE Foeniculum vulgare Mill.",,"GBIF",,,,"Cultivated","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","ESA011107","Splink","ESA",,"22","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Aspidosperma","cylindrocarpon","Müll.Arg.","APOCYNACEAE Aspidosperma cylindrocarpon Müll.Arg.","CEN00099615","Splink","CEN",,"1165","Native","Prata","Bronze",,"Cachoeira dos Quatis."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Aspidosperma","ramiflorum","Müll.Arg.","APOCYNACEAE Aspidosperma ramiflorum Müll.Arg.","146114","GBIF","ESA","Kubo, W.K.","295","Native","Prata","Bronze","https://images.cria.org.br/viewer/ESA146114","Parcela SCA_08"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","HRCB004515","Splink","HRCB",,"247","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Aspidosperma","verbascifolium","Müll.Arg.","APOCYNACEAE Aspidosperma verbascifolium Müll.Arg.","COR00003075","Splink","COR",,"s/nº","Native","Bronze","Bronze",,"Estação Experimental do Instituto Florestal"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Austrochthamalia","purpurea","(Decne.) Morillo & Fontella","APOCYNACEAE Austrochthamalia purpurea (Decne.) Morillo & Fontella","RB01223100","GBIF","RB","Assis, G.B.","245","Native","Prata","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/22/31/0/01223100.jpg","campo cerrado. Estação Ecológica de Itirapina"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Blepharodon",,"Decne.","APOCYNACEAE Blepharodon Decne.","26041","GBIF","IAC","Antonio, A.S.","s/nº",,"Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","HRCB043445","Splink","HRCB",,"725","Native","Bronze","Ouro",,"Estação Ecológica de Itirapina - IF Na borda da mata"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Ditassa","obcordata","Mart.","APOCYNACEAE Ditassa obcordata Mart.","NY00821805","Splink","NY",,"354E (de planta 2)","Native","Ouro","Bronze",,"Ao longo da Rodovia São Paulo - São Carlos, onde sai a estrada para Itirapina, 10 km E da cidade de Itirapina."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Forsteronia","glabrescens","Müll.Arg.","APOCYNACEAE Forsteronia glabrescens Müll.Arg.","UEC156363","Splink","UEC",,"32","Native","Ouro","Bronze",,"Estação Ecológica e Experimental de Itirapina, cerrado do Valério/Graúna."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Forsteronia","pubescens","A.DC.","APOCYNACEAE Forsteronia pubescens A.DC.","UEC156356","Splink","UEC",,"28","Native","Ouro","Bronze",,"Estação Ecológica e Experimental de Itirapina, cerrado do Valério/Graúna."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Forsteronia","velloziana","(A.DC.) Woodson","APOCYNACEAE Forsteronia velloziana (A.DC.) Woodson","HPL010342","Splink","HPL",,"1379","Native","Ouro","Bronze",,"Coletado em vegetação de cerrado, nas proximidades da cidade, pouco comum localmente."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Hancornia","speciosa","Gomes","APOCYNACEAE Hancornia speciosa Gomes","HRCB005943","Splink","HRCB",,"615","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Hemipogon","acerosus","Decne.","APOCYNACEAE Hemipogon acerosus Decne.","HRCB029747","Splink","HRCB",,"251","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Himatanthus","obovatus","(Müll. Arg.) Woodson","APOCYNACEAE Himatanthus obovatus (Müll. Arg.) Woodson","8525","GBIF","CPAP","Salis, S.M.","256.0","Native","Latão","Bronze",,"Área de proteção ambiental da represa do Lobo"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA CORUMBATAÍ","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","88039","GBIF","UEC","Gandolfi, S.","33447","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC195487","Cachoeira da Peroba."
