"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Alismataceae","Helanthium","bolivianum","(Rusby) Lehtonen & Myllys","ALISMATACEAE Helanthium bolivianum (Rusby) Lehtonen & Myllys","393753","GBIF","NY","Eiten, G.","2286","Native","Ouro","Low",,"Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.6 km NNW of PADUA SALES."
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Amaranthaceae","Gomphrena","virgata","Mart.","AMARANTHACEAE Gomphrena virgata Mart.","72736","GBIF","HUEFS","Mantovani, W.","975","Native","Ouro","High",,"Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","40723","GBIF","IAC","Mantovani, W.","946","Native","Ouro","High",,"distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Anacardiaceae","Astronium","graveolens","Jacq.","ANACARDIACEAE Astronium graveolens Jacq.","254488","GBIF","SP","Rossi, L.","816","Native","Prata","High",,"Estação Experimental e Reserva Biológica de Mogi Guaçu, Mata da Mariana, Margem do córrego da Mariana"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","167580","Splink","SP",,"1089","Native","Ouro","High",,"Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","121300","GBIF","UEC","Dechoum, M.S.","12","Native","Bronze","High","https://images.cria.org.br/viewer/UEC026979","reserva biológica de Mogi Guaçu"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Annona","cacans","Warm.","ANNONACEAE Annona cacans Warm.","254490","GBIF","SP","Rossi, L.","819","Native","Prata","High","https://images.cria.org.br/viewer/SP023087","Estação experimental e Reserva Biológica de Mogi Guaçu, Mata da Mariana"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","168706","GBIF","SP","Mantovani, W.","1684","Native","Ouro","High","https://images.cria.org.br/viewer/SP023095","Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Annona","cornifolia","A.St.-Hil.","ANNONACEAE Annona cornifolia A.St.-Hil.","168792","GBIF","SP","Mantovani, W.","1647","Native","Ouro","High","https://images.cria.org.br/viewer/SP022922","Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","SP007828","Splink","SP",,"859","Native","Ouro","High",,"Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","114219","GBIF","SP","Mattos, J.","13180","Native","Ouro","High","https://images.cria.org.br/viewer/SP008261","Pádua Sales, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Annonaceae","Xylopia","emarginata","Mart.","ANNONACEAE Xylopia emarginata Mart.","255955","GBIF","SP","Rossi, L.","817","Native","Latão","High","https://images.cria.org.br/viewer/SP009834","Estação Experimental e Reserva Biológica de Mogi Guaçu, Mata da Mariana, margem do Córrego da Mariana"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apiaceae","Eryngium","juncifolium","(Urb.) Mathias & Constance","APIACEAE Eryngium juncifolium (Urb.) Mathias & Constance","148550","GBIF","SPF","Mantovani, W.","1458","Native","Ouro","High","https://images.cria.org.br/viewer/SPF00148550","Reserva Biológica da Fazenda Campininha."
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apiaceae","Eryngium","pristis","Cham. & Schltdl.","APIACEAE Eryngium pristis Cham. & Schltdl.","02332240","GBIF","NY","Mantovani, W.","1601","Native","Ouro","High",,"Martinho Prado, Reserva Biologica da Fazenda Campininha."
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Austrochthamalia","purpurea","(Decne.) Morillo & Fontella","APOCYNACEAE Austrochthamalia purpurea (Decne.) Morillo & Fontella","168967","GBIF","SP","Oliveira, C.M.","73","Native","Bronze","High","https://images.cria.org.br/viewer/SP030877","Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Blepharodon","lineare","(Decne.) Decne.","APOCYNACEAE Blepharodon lineare (Decne.) Decne.","167854","GBIF","SP","Mantovani, W.","1297","Native","Prata","High",,"Fazenda Campininha, Reserva Biológica. Martinho Prado"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Forsteronia","glabrescens","Müll.Arg.","APOCYNACEAE Forsteronia glabrescens Müll.Arg.","143284","GBIF","UEC","Rio, M.C.S.","24","Native","Ouro","High",,"Reserva Biologica de Mogi Guaçu, (faz. Campininha)"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Hemipogon","setaceus","Decne.","APOCYNACEAE Hemipogon setaceus Decne.","HB000014113","GBIF","HB","Mantovani, W.","386","Native","Prata","High",,"Fazenda Campininha, Pádua Sales, Reserva Biológica"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Himatanthus","obovatus","(Müll. Arg.) Woodson","APOCYNACEAE Himatanthus obovatus (Müll. Arg.) Woodson","168719","Splink","SP",,"1705","Native","Ouro","High",,"Fazenda Campininha, Martinho Prado, Reserva Biológica"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","emarginata","(Vell.) C.Ezcurra","APOCYNACEAE Mandevilla emarginata (Vell.) C.Ezcurra","168740","GBIF","SP","Mantovani, W.","1640","Native","Ouro","High",,"Fazenda Campininha, Martinho Prado, Reserva Biológica"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","longiflora","(Desf.) Pichon","APOCYNACEAE Mandevilla longiflora (Desf.) Pichon","163626","GBIF","SP","Mantovani, W.","351","Native","Bronze","High",,"Fazenda Campininha, Pádua Sales, Reserva Biológica"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","pentlandiana","(A.DC.) Woodson","APOCYNACEAE Mandevilla pentlandiana (A.DC.) Woodson","167975","GBIF","SP","Mantovani, W.","1357","Native","Ouro","High",,"Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","petraea","(A.St.-Hil.) Pichon","APOCYNACEAE Mandevilla petraea (A.St.-Hil.) Pichon","169590","GBIF","SP","Mantovani, W.","209","Native","Bronze","High",,"Fazenda Campininha, Martinho Prado, Reserva Biológica"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","pohliana","(Stadelm.) A.H.Gentry","APOCYNACEAE Mandevilla pohliana (Stadelm.) A.H.Gentry","168515","Splink","SP",,"70","Native","Ouro","High",,"Martinho Prado, Reserva Biológica da Fazenda Campininha"
"RESERVA BIOLÓGICA MOGI-GUAÇU","Angiosperms","Apocynaceae","Mandevilla","scabra","(Hoffmanns. ex Roem. & Schult.) K.Schum.","APOCYNACEAE Mandevilla scabra (Hoffmanns. ex Roem. & Schult.) K.Schum.","75161","Splink","SP",,"8202","Native","Bronze","High",,"3 km NNW de Pádua Sales, Reserva Biológica da Fazenda Campininha"
