"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Asteraceae","Baccharis","punctulata","DC.","ASTERACEAE Baccharis punctulata DC.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Bixaceae","Bixa","orellana","L.","BIXACEAE Bixa orellana L.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Celastraceae","Monteverdia","ilicifolia","(Mart. ex Reissek) Biral","CELASTRACEAE Monteverdia ilicifolia (Mart. ex Reissek) Biral",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Lamiaceae","Salvia","splendens","Sellow ex Nees","LAMIACEAE Salvia splendens Sellow ex Nees","123023002","GBIF","Observations","Endo, W.",,"Native","Bronze","Low","Atibaia - SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Myrtaceae","Plinia","peruviana","(Poir.) Govaerts","MYRTACEAE Plinia peruviana (Poir.) Govaerts","122080314","GBIF","Observations","Endo, W.",,"Native","Bronze","Low","Usina, Atibaia - SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Nyctaginaceae","Mirabilis","jalapa","L.","NYCTAGINACEAE Mirabilis jalapa L.",,"GBIF",,,,"Naturalized","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Oxalidaceae","Oxalis","triangularis","A.St.-Hil.","OXALIDACEAE Oxalis triangularis A.St.-Hil.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Piperaceae","Piper","amalago","L.","PIPERACEAE Piper amalago L.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Solanaceae","Solanum","betaceum","Cav.","SOLANACEAE Solanum betaceum Cav.",,"GBIF",,,,"Naturalized","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL REPRESA BAIRRO DA USINA","Angiosperms","Zingiberaceae","Hedychium","coronarium","J.Koenig","ZINGIBERACEAE Hedychium coronarium J.Koenig",,"GBIF",,,,"Naturalized","Latão","Low",,"Não"
