"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","55967","GBIF","SPSF","Marcusso, G.M.","1924","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Aphelandra","schottiana","(Nees) Profice","ACANTHACEAE Aphelandra schottiana (Nees) Profice","51347","GBIF","HRCB","Santos, L.B.","301","Native","Ouro","Prata",,"Parque Ecológico da Pavuna, Da sede até o lago e volta contornando toda a borda, depois descida até a primeira cachoeira pela trilha à direita. Mata atlântica, floresta estacional semidecídua."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","38328","GBIF","HCF","Biral, L.","4552","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Justicia","brandegeeana","Wassh. & L.B.Sm.","ACANTHACEAE Justicia brandegeeana Wassh. & L.B.Sm.","7","GBIF","BOTU","Rodella, R.A.","46","Native","Bronze","Bronze","https://images.cria.org.br/viewer/BOTU000007","Terreno baldio situado à rua José Vitoriano Villas Boas, centro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","9256","GBIF","HRCB","Gabriel, J.L.C.","s.n.","Native","Ouro","Prata",,"Fazenda São João"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","35118","GBIF","BOTU","Cassola, H.","523","Native","Bronze","Bronze",,"PNM Cachoeira da Marta"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Justicia","lythroides","(Pohl ex Nees) V.A.W.Graham","ACANTHACEAE Justicia lythroides (Pohl ex Nees) V.A.W.Graham","541691","Splink","SP",,"280","Native","Ouro","Prata",,"Parque Ecológico da Pavuna"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Justicia","scheidweileri","V.A.W.Graham","ACANTHACEAE Justicia scheidweileri V.A.W.Graham","37803","GBIF","BOTU","Campos, R.P.M.C.","269","Native","Bronze","Bronze",,"Parque Natural Municipal Cachoeira da Marta"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","US 3420522","GBIF","US","Gottsberger, I.S.","44-12174","Native","Latão","Bronze","https://collections.nmnh.si.edu/media/?i=12763663","Botucatu, Municipio de Botucatu, Rubiao Junior, Fazenda Butignolli."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","35122","GBIF","BOTU","Cassola, H.","524","Native","Bronze","Bronze",,"PNM Cachoeira da Marta"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","55546","GBIF","IAC","Biral, L.","390","Naturalized","Ouro","Prata",,"Parque Ecológico da Pavuna, da sede até o lago e volta contornado toda a borda"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","24381","GBIF","BOTU","Maroni, B.C.C.J.","78","Native","Bronze","Bronze","https://images.cria.org.br/viewer/BOTU024381","Jardim Botânico (UNESP/Botucatu)"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Alternanthera","tenella","Colla","AMARANTHACEAE Alternanthera tenella Colla","51191","GBIF","HRCB","Santos, L.B.","266","Native","Bronze","Prata",,"Parque Ecológico da Pavuna."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Amaranthus","hybridus","L.","AMARANTHACEAE Amaranthus hybridus L.","51581","GBIF","HRCB","Santos, L.B.","397","Naturalized","Ouro","Prata",,"Parque ecológico da Pavuna, da sede até o lago e volta contornando toda a borda.."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Amaranthus","spinosus","L.","AMARANTHACEAE Amaranthus spinosus L.","51365","GBIF","HRCB","Santos, L.B.","319","Naturalized","Ouro","Prata",,"Da sede até a primeira cachoeira pela trilha da direita Folha Cartográfica SF-22-Z-B Coordenada Coletada. Parque ecológico da Pavuna"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","71251","GBIF","UPCB","Santos, L.B.","548","Native","Ouro","Prata","https://images.cria.org.br/viewer/UPCB0079040","Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final a direita e a esquerda"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Dysphania","ambrosioides","(L.) Mosyakin & Clemants","AMARANTHACEAE Dysphania ambrosioides (L.) Mosyakin & Clemants","24346","GBIF","BOTU","Maroni, B.C.C.J.","43","Naturalized","Bronze","Bronze","https://images.cria.org.br/viewer/BOTU024346","Jardim Botânico (UNESP, Botucatu)"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","5852","GBIF",,"Gloria, B.A.",,"Native","Latão","Bronze",,"Rodovia gastão dal Farra Km 3 (Castelinho)"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Gomphrena","celosioides","Mart.","AMARANTHACEAE Gomphrena celosioides Mart.","55603","GBIF","IAC","Santos, L.B.","388","Native","Ouro","Prata",,"Parque ecológico da Pavuna, da sede até o lago e volta contornando toda a borda. Folha Cartográfica SF-22-Z-B Coordenada Coletada. Parque ecológico da Pavuna"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","35180","GBIF","BOTU","Cassola, H.","561","Native","Bronze","Bronze",,"Trilha da cuesta, PNM Cachoeira da Marta"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","30244","GBIF","BOTU","Honorio, I.C.G.","4","Native","Latão","Bronze","https://images.cria.org.br/viewer/BOTU030244","Fazenda Lageado"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","69","GBIF","BOTU","Guerra, M.V.","47","Native","Bronze","Bronze","https://images.cria.org.br/viewer/BOTU000069","Distrito de Rubião Junior, a uns 100m a direita da passagem de nível, acompanhando a linha do trem."
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.","39310","GBIF","BOTU","Dias, H.B.A.","177","Native","Bronze","Bronze",,"Bairro Demétria, Condomínio Atiaia, rua principal de terra"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Anacardiaceae","Astronium","urundeuva","(M.Allemão) Engl.","ANACARDIACEAE Astronium urundeuva (M.Allemão) Engl.","35140","GBIF","BOTU","Cassola, H.","530","Native","Bronze","Bronze",,"PNM Cachoeira da Marta, zona de amortecimento"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","NY01068211","Splink","NY",,"12-27970","Native","Ouro","Bronze",,"Botucatu, Rubiao Junior, along the old road to Botucatu"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Anacardiaceae","Mangifera","indica","L.","ANACARDIACEAE Mangifera indica L.","HDELTA008623","Splink","HDELTA",,,"Cultivated","Bronze","Bronze",,"Fazenda Centro Agro"
"ÁREA DE PROTEÇÃO AMBIENTAL CUESTA GUARANI","Angiosperms","Anacardiaceae","Schinus","molle","L.","ANACARDIACEAE Schinus molle L.","2441","GBIF","BOTUw","Lima, D.S.P.M.L.O.F.A.C.","446","Native","Bronze","Bronze",,"Condomínio Verbena, no bairro Demétria"
