"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Acanthaceae","Fittonia","albivenis","(Lindl. ex Veitch) Brummitt","ACANTHACEAE Fittonia albivenis (Lindl. ex Veitch) Brummitt","65842763","GBIF","Observations","Scnasc",,"Native","Ouro","Low","Brazil","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Acanthaceae","Justicia",,"L.","ACANTHACEAE Justicia L.","17851","GBIF","SPFR","Boscolo, D.","40",,"Ouro","Low",,"Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Acanthaceae|Rubiaceae","Gonzalagunia",,"Ruiz & Pav.","ACANTHACEAE|RUBIACEAE Gonzalagunia Ruiz & Pav.","SPFR017851","Splink","SPFR","Boscolo, D.","40",,"Latão","Low",,"Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Amaryllidaceae","Hippeastrum","morelianum","Lem.","AMARYLLIDACEAE Hippeastrum morelianum Lem.","167464725","GBIF","Observations","Cunha, F.P.",,"Native","Bronze","Low","São Paulo, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Apocynaceae","Peplonia",,"Decne.","APOCYNACEAE Peplonia Decne.","210600","GBIF","UEC","Campos-Rocha, A.","1790",,"Latão","Low","Brasil, São Paulo, Atibaia, Serra do Itapetinga.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","EFC021489","Splink","EFC","Souza, I.","1142","Native","Bronze","Low","Sítio Primavera","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Arecaceae","Acrocomia","aculeata","(Jacq.) Lodd. ex Mart.","ARECACEAE Acrocomia aculeata (Jacq.) Lodd. ex Mart.","215703995","GBIF","Observations","Mariacarolinaaaa",,"Native","Bronze","High","Parque Estadual de Itapetinga, Mairiporã, SP, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Arecaceae","Archontophoenix","alexandrae","(F.Muell.) H.Wendl. & Drude","ARECACEAE Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","194500277","GBIF","Observations","Felipe_paulesini",,"Cultivated","Bronze","High","Parque Estadual de Itapetinga, Nazaré Paulista, SP, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","UEC192828","Splink","UEC","Campos-Rocha, A.","1792","Native","Ouro","Low","Brazil, São Paulo, Atibaia, Serra do Itapetinga.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Heterocondylus",,"R.M.King","ASTERACEAE Heterocondylus R.M.King","210425","GBIF","UEC","Campos-Rocha, A.","1789",,"Latão","Low","Brazil, São Paulo, Atibaia, Serra do Itapetininga.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Kaunia","rufescens","(Lund ex DC.) R.M. King","ASTERACEAE Kaunia rufescens (Lund ex DC.) R.M. King","UEC192829","Splink","UEC","Campos-Rocha, A.","1793","Native","Ouro","Low","Brazil, São Paulo, Atibaia, Serra do Itapetinga","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Lepidaploa","eriolepis","(Gardner) H.Rob.","ASTERACEAE Lepidaploa eriolepis (Gardner) H.Rob.","177027874","GBIF","Observations","Williams, B.",,"Native","Bronze","Low","Itapetinga, Atibaia - SP, Brazil","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Leptostelma","maximum","D.Don","ASTERACEAE Leptostelma maximum D.Don","SPFR017648","Splink","SPFR","Boscolo, D.","90","Native","Ouro","Low","Área de pasto não manejado próximo a borda de floresta secundária em propriedade particular.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Lessingianthus","grandiflorus","(Less.) H.Rob.","ASTERACEAE Lessingianthus grandiflorus (Less.) H.Rob.","UEC028460","Splink","UEC","Mimura, I.","593","Native","Ouro","Low","Parte superior da encosta leste do Vale do Córrego da Ressaca. 6 - 6,5 Km ao SW da saída para São José dos Campos. 100 - 500 m ao lado SE da rodovia. 100 m SE da estrada.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Mutisia","coccinea","A.St.-Hil.","ASTERACEAE Mutisia coccinea A.St.-Hil.","UEC192823","Splink","UEC","Campos-Rocha, A.","1788","Native","Ouro","Low","Brazil, São Paulo, Atibaia, Serra do Itapetininga.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Piptocarpha","axillaris","(Less.) Baker","ASTERACEAE Piptocarpha axillaris (Less.) Baker","UEC192825","Splink","UEC","Campos-Rocha, A.","1787","Native","Bronze","Low","Brazil, São Paulo, Bom Jesus dos Perdões, Serra do Itapetinga.","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Praxelis","diffusa","(Rich.) Pruski","ASTERACEAE Praxelis diffusa (Rich.) Pruski","SPFR019028","Splink","SPFR","Boscolo, D.","143","Native","Bronze","Low",,"Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Asteraceae","Solidago","chilensis","Meyen","ASTERACEAE Solidago chilensis Meyen","SPFR019035","Splink","SPFR","Boscolo, D.","145","Native","Bronze","Low",,"Não"
