"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Aphelandra","chamissoniana","Nees","ACANTHACEAE Aphelandra chamissoniana Nees","ESA068279","Splink","ESA","Souza, J.P.","3295","Native","Bronze","High","Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação. Beira de estrada","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Aphelandra","claussenii","Wassh.","ACANTHACEAE Aphelandra claussenii Wassh.","RB00035231","GBIF","RB","Araujo, D.","834","Native","Latão","Low","Próximo a BR 101, perto de uma queda d´ água.","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Aphelandra","colorata","(Vell.) Wassh.","ACANTHACEAE Aphelandra colorata (Vell.) Wassh.","UEC001168","Splink","UEC","Vizentin-Bugoni, J.","2012/97","Native","Bronze","High","Trilha da Pirapitinga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","SPF00144141","Splink","SPF","Fiaschi, P.","570","Native","Ouro","High","Parque Estadual da Serra do Mar","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Aphelandra","prismatica","(Vell.) Hiern","ACANTHACEAE Aphelandra prismatica (Vell.) Hiern","425799","Splink","SP","Indriunas, A.","57","Native","Ouro","High","Parque Estadual da Serra do Mar, Núcleo Picinguana, saída da Casa da Farinha, acesso ao início da trilha do Corisco","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Avicennia","schaueriana","Stapf & Leechm. ex Moldenke","ACANTHACEAE Avicennia schaueriana Stapf & Leechm. ex Moldenke","32764","GBIF","HRCB","Assis, M.A.","1288","Native","Bronze","Low","Picinguaba","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Brillantaisia","lamium","(Nees) Benth.","ACANTHACEAE Brillantaisia lamium (Nees) Benth.","HUSC015810","Splink","HUSC","Vilaca, L.F.","44","Naturalized","Bronze","High","Em nascente - bica aberta no bairro Arariba 2, Parque Estadual Serra do Mar - PESM - núcleo Picinguaba, Solo - Cambissolos, Textura - Argilosa e Media, Relevo - Plano","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Dyschoriste","schottiana","(Nees) Kobuski","ACANTHACEAE Dyschoriste schottiana (Nees) Kobuski","292632","Splink","SP","Kirizawa, M.","3247","Native","Ouro","High","Parque Estadual da Serra do Mar, Núcleo Cunha, trilha para o rio Bonito","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Herpetacanthus","neesianus","Indriunas","ACANTHACEAE Herpetacanthus neesianus Indriunas","SPF00150140","Splink","SPF","Simao-Bianchini, R.","1457","Native","Bronze","High","Parque Estadual da Serra do Mar","Não"
"PARQUE ESTADUAL DA SERRA DO MAR","Angiosperms","Acanthaceae","Herpetacanthus","rubiginosus","Nees","ACANTHACEAE Herpetacanthus rubiginosus Nees","SPF00150738","Splink","SPF","Cordeiro, I.","2332","Native","Ouro","High","Parque Estadual da Serra do Mar","Não"
