"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","SORO012393","Splink","SORO",,"3688","Native","Latão","Ouro",,"Flona Ipanema"
"FLORESTA NACIONAL IPANEMA",,"Acanthaceae","Ruelia","mutifoilia",,"ACANTHACEAE Ruelia mutifoilia","SORO012982","Splink","SORO",,"569",,"Bronze","Ouro",,"Floresta Nacional de Ipanema, Cerrado - Fragmento 2"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","HJ00010525","Splink","HJ",,"3652","Native","Bronze","Ouro",,"Floresta Nacional de Ipanema"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Acanthaceae","Ruellia","multifolia","(Nees) Lindau","ACANTHACEAE Ruellia multifolia (Nees) Lindau","SORO013034","Splink","SORO",,"866","Native","Latão","Ouro",,"Floresta Nacional de Ipanema"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","11020","GBIF","SORO","Guilherme, A.","116","Naturalized","Latão","Ouro",,"Floresta Nacional de Ipanema, Mitante - Olho de águia"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Acanthaceae","Thunbergia","grandiflora","Roxb.","ACANTHACEAE Thunbergia grandiflora Roxb.","11063","GBIF","SORO","Guilherme, A.","288","Naturalized","Latão","Ouro",,"Floresta Nacional de Ipanema, Campo George Oetterer"
"FLORESTA NACIONAL IPANEMA",,"Acanthaceae|Rubiaceae","Justicia|Gonzalagunia",,"L.|Ruiz & Pav.","ACANTHACEAE|RUBIACEAE Justicia L.|Gonzalagunia Ruiz & Pav.","UEC184355","Splink","UEC",,"510",,"Latão","Ouro",,"Floresta Nacional de Ipanema - FLONA -Trilha da Pedra Santa Local: interior da mata, sombra. Solo: argiloso, úmido com serrapilheira."
"FLORESTA NACIONAL IPANEMA","Angiosperms","Amaranthaceae","Alternanthera",,"Forssk.","AMARANTHACEAE Alternanthera Forssk.","3254","GBIF","SHPR","Biral, L.","3644",,"Latão","Ouro",,"Floresta Nacional de Ipanema."
"FLORESTA NACIONAL IPANEMA","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","3253","GBIF","SHPR","Biral, L.","3643","Native","Bronze","Ouro",,"Floresta Nacional de Ipanema."
"FLORESTA NACIONAL IPANEMA",,"Amaranthaceae","Hebanthe","eriantha","(Poir.) Pedersen","AMARANTHACEAE Hebanthe eriantha (Poir.) Pedersen","85637","GBIF","UEC","Mamede, M.C.H.","574",,"Ouro","Ouro","https://images.cria.org.br/viewer/UEC026720","Fazenda Ipanema, FLONA Ipanema."
"FLORESTA NACIONAL IPANEMA","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","3354","GBIF","SHPR","Biral, L.","3741","Native","Bronze","Ouro",,"Floresta Nacional de Ipanema."
"FLORESTA NACIONAL IPANEMA",,"Amaryllidaceae","Hippeastrum",,,"AMARYLLIDACEAE Hippeastrum × johnsonii","SORO014198","Splink","SORO",,"4078",,"Bronze","Ouro",,"FLONA IPANEMA"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Amaryllidaceae","Hippeastrum","glaucescens","(Mart.) Herb.","AMARYLLIDACEAE Hippeastrum glaucescens (Mart.) Herb.","SORO014197","Splink","SORO",,"4079","Native","Bronze","Ouro",,"FLONA IPANEMA"
"FLORESTA NACIONAL IPANEMA","Angiosperms","Amaryllidaceae","Hippeastrum","puniceum","(Lam.) Kuntze","AMARYLLIDACEAE Hippeastrum puniceum (Lam.) Kuntze","SORO012380","Splink","SORO",,"3678","Native","Latão","Ouro",,"Flona Ipanema"
