"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","RB00845000","GBIF","RB","Goncalves, L.N.","226","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/84/50/0/00845000.jpg","Pico dos Marins - APA Serra da Mantiqueira. Trilha entre o Acampamento Base Marins e a estrada Morro do Careca."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Acanthaceae","Ruellia",,"L.","ACANTHACEAE Ruellia L.","RB00809242","GBIF","RB","Fernandez, E.P.","85",,"Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/92/42/00809242.jpg","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o Pico dos Marins, entre os municípios de Piquete e Marmelópolis (MG), Serra da Mantiqueira; Floresta Ombrófila Densa entre Acampamento-Base do Pico dos Marins e local de estacionamento antes da subida ao Morro do Careca."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Alstroemeriaceae","Alstroemeria","fuscovinosa","Ravenna","ALSTROEMERIACEAE Alstroemeria fuscovinosa Ravenna","RB00853216","GBIF","RB","Goncalves, L.N.","298","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/85/32/16/00853216.jpg","Estrada Marins-Marmelópolis. Pico dos Marins - APA Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Alstroemeriaceae","Alstroemeria","isabelleana","Herb.","ALSTROEMERIACEAE Alstroemeria isabelleana Herb.","RB00796936","GBIF","RB","Goncalves, L.N.","3","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/79/69/36/00796936.jpg","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o 1º mirante."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","RB00809244","GBIF","RB","Fernandez, E.P.","87","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/92/44/00809244.jpg","Pico dos Marins - APA Serra da Mantiqueira. Estrada entre Acampamento-Base Pico dos Marins e a cidade de Piquete, em Floresta Ciliar em avançado estado de regeneração."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Amaryllidaceae","Hippeastrum","puniceum","(Lam.) Kuntze","AMARYLLIDACEAE Hippeastrum puniceum (Lam.) Kuntze","RB00809174","GBIF","RB","Fernandez, E.P.","17","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/91/74/00809174.jpg","Pico dos Marins - APA Serra da Mantiqueira. Trilha de acesso ao cume do Pico dos Marins, entre os municípios de Piquete e Marmelópolis (MG), Campos de Altitude."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Apocynaceae","Ditassa",,"R.Br.","APOCYNACEAE Ditassa R.Br.","RB00974721","GBIF","RB","Gonzaga, D.R.","515",,"Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/97/47/21/00974721.jpg","Serra Fina - Trilha para o Pico do Capim Amarelo. Apa Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Apocynaceae","Oxypetalum","insigne","(Decne.) Fontella & E.A.Schwarz","APOCYNACEAE Oxypetalum insigne var. glabrum (Decne.) Fontella & E.A.Schwarz","RB00853170","GBIF","RB","Goncalves, L.N.","245","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/85/31/70/00853170.jpg","Trilha de acesso ao Morro do Careca. Pico dos Marins - APA Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Apocynaceae","Oxypetalum","sublanatum","Malme","APOCYNACEAE Oxypetalum sublanatum Malme","RB00940096","GBIF","RB","Gonzaga, D.R.","491","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/94/0/96/00940096.jpg","Serra Fina, Trilha para o Pico do Capim Amarelo, Crista. APA Serra da Mantiqueira"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Araliaceae","Hydrocotyle","quinqueloba","Ruiz & Pav.","ARALIACEAE Hydrocotyle quinqueloba Ruiz & Pav.","RB00797001","GBIF","RB","Goncalves, L.N.","77","Unknown","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/79/70/1/00797001.jpg","Pico dos Marins - APA Serra da Mantiqueira. Estrada de acesso ao Morro do Careca, depois da ultima porteira."
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","RB00796961","GBIF","RB","Goncalves, L.N.","37","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/79/69/61/00796961.jpg","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o 1º mirante."
