"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Acanthaceae","Aphelandra",,"R.Br.","ACANTHACEAE Aphelandra R.Br.","468385","Splink","SP","Nicolau, S.A.","4028",,"Latão","High","Parque Natural Municipal Trabiju, trilha da Captação","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Acanthaceae","Dicliptera",,"Juss.","ACANTHACEAE Dicliptera Juss.","488524","Splink","SP","Nicolau, S.A.","3528",,"Latão","High","Parque Natural Municipal Trabiju, trilha da Ponte Pencil","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Acanthaceae","Justicia","sellowiana","Profice","ACANTHACEAE Justicia sellowiana Profice","468383","Splink","SP","Nicolau, S.A.","3607","Native","Bronze","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","488538","Splink","SP","Nicolau, S.A.","3593","Native","Bronze","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Amaranthaceae",,,"A.Juss.","AMARANTHACEAE Amaranthaceae A.Juss.","447638","Splink","SP","Nicolau, S.A.","3627",,"Latão","High","Parque Natural Municipal Trabiju, Caminho em direção ao quiosque.","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Amaryllidaceae","Griffinia",,"Ker Gawl.","AMARYLLIDACEAE Griffinia Ker Gawl.","475114","GBIF","SP","Nicolau, S.A.","4027",,"Bronze","High","Parque Natural Municipal Trabiju, Trilha da Captação","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Araceae","Anthurium","minarum","Sakur. & Mayo","ARACEAE Anthurium minarum Sakur. & Mayo","488525","Splink","SP","Nicolau, S.A.","3622","Native","Bronze","High","Parque Natural Municipal Trabiju. Trilha encosta, paralela a da caixa d'água (captação).","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","447620","GBIF","SP","Nicolau, S.A.","3544","Native","Bronze","High","Parque Natural Municipal Trabiju, Margem do rio.","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Asteraceae","Mikania","hirsutissima","DC.","ASTERACEAE Mikania hirsutissima DC.","447625","Splink","SP","Nicolau, S.A.","3530","Native","Bronze","High","Parque Natural Municipal Trabiju, Trilha da Ponte Pencil, margem do rio","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Asteraceae","Piptocarpha",,"R.Br.","ASTERACEAE Piptocarpha R.Br.","488530","Splink","SP","Nicolau, S.A.","3555",,"Latão","High","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Asteraceae","Vernonanthura","divaricata","(Spreng.) H.Rob.","ASTERACEAE Vernonanthura divaricata (Spreng.) H.Rob.","447628","Splink","SP","Nicolau, S.A.","3534","Native","Bronze","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Begoniaceae","Begonia","huegelii","(Klotzsch) A.DC.","BEGONIACEAE Begonia huegelii (Klotzsch) A.DC.","447637","Splink","SP","Nicolau, S.A.","3601","Native","Ouro","High","Parque Natural Municipal Trabiju, Trilha Encosta, paralela a da caixa d'água(captação).","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Cactaceae","Rhipsalis","pachyptera","Pfeiff.","CACTACEAE Rhipsalis pachyptera Pfeiff.","447690","Splink","SP","Nicolau, S.A.","3546","Native","Bronze","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Celastraceae",,,"R.Br.","CELASTRACEAE Celastraceae R.Br.","447634","Splink","SP","Nicolau, S.A.","3568",,"Latão","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Combretaceae",,,"R.Br.","COMBRETACEAE Combretaceae R.Br.","18306","GBIF",,"Nascimento, P.R.H.M.C.Y.S.A.",,,"Latão","Low","Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Cyclanthaceae","Asplundia","brachypus","(Drude) Harling","CYCLANTHACEAE Asplundia brachypus (Drude) Harling","465214","Splink","SP","Nicolau, S.A.","3625","Native","Bronze","High","Parque Natural Municipal Trabiju. Trilha encosta, paralela a da caixa d'água","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Cyperaceae","Rhynchospora",,"Vahl","CYPERACEAE Rhynchospora Vahl","447631","Splink","SP","Nicolau, S.A.","3571",,"Latão","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Cyperaceae","Scleria","panicoides","Kunth","CYPERACEAE Scleria panicoides Kunth","488541","Splink","SP","Nicolau, S.A.","3521","Native","Bronze","High","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","447647","Splink","SP","Nicolau, S.A.","3565","Native","Latão","High","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL TRABIJU","Angiosperms","Euphorbiaceae","Acalypha",,"L.","EUPHORBIACEAE Acalypha L.","SP0488513","Splink","SP","Nicolau, S.A.","3611",,"Latão","High","Parque Natural Municipal Trabiju. Trilha da encosta, paralela a da caixa d'água (captação)","Não"
