"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Annonaceae","Annona","sylvatica","A.St.-Hil.","ANNONACEAE Annona sylvatica A.St.-Hil.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Apocynaceae","Aspidosperma","olivaceum","Müll.Arg.","APOCYNACEAE Aspidosperma olivaceum Müll.Arg.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Araliaceae","Didymopanax","angustissimus","Marchal","ARALIACEAE Didymopanax angustissimus Marchal",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Arecaceae","Euterpe","edulis","Mart.","ARECACEAE Euterpe edulis Mart.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.",,"GBIF",,,,"Native","Latão","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Bignoniaceae","Cybistax","antisyphilitica","(Mart.) Mart.","BIGNONIACEAE Cybistax antisyphilitica (Mart.) Mart.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Bromeliaceae","Vriesea",,"Lindl.","BROMELIACEAE Vriesea Lindl.",,"GBIF",,"Rafael, M.",,,"Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Celastraceae","Monteverdia","evonymoides","(Reissek) Biral","CELASTRACEAE Monteverdia evonymoides (Reissek) Biral",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Clusiaceae","Tovomitopsis","paniculata","(Spreng.) Planch. & Triana","CLUSIACEAE Tovomitopsis paniculata (Spreng.) Planch. & Triana",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Cordiaceae","Cordia","sellowiana","Cham.","CORDIACEAE Cordia sellowiana Cham.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Ferns and Lycophytes","Dicksoniaceae","Dicksonia","sellowiana","Hook.","DICKSONIACEAE Dicksonia sellowiana Hook.",,"GBIF",,"Siqueira, P.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Euphorbiaceae","Alchornea","triplinervia","(Spreng.) Müll.Arg.","EUPHORBIACEAE Alchornea triplinervia (Spreng.) Müll.Arg.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Fabaceae","Dahlstedtia","pinnata","(Benth.) Malme","FABACEAE Dahlstedtia pinnata (Benth.) Malme",,"GBIF",,"Siqueira, P.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Fabaceae","Dalbergia","frutescens","(Vell.) Britton","FABACEAE Dalbergia frutescens (Vell.) Britton",,"GBIF",,"Siqueira, P.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lamiaceae","Aegiphila","integrifolia","(Jacq.) Moldenke","LAMIACEAE Aegiphila integrifolia (Jacq.) Moldenke",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Cinnamomum",,"Schaeff.","LAURACEAE Cinnamomum Schaeff.",,"GBIF",,"Rafael, M.",,,"Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Nectandra","barbellata","Coe-Teix.","LAURACEAE Nectandra barbellata Coe-Teix.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Ocotea","corymbosa","(Meisn.) Mez","LAURACEAE Ocotea corymbosa (Meisn.) Mez",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Ocotea","felix","Coe-Teix.","LAURACEAE Ocotea felix Coe-Teix.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Ocotea","glaziovii","Mez","LAURACEAE Ocotea glaziovii Mez",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Ocotea","odorifera","(Vell.) Rohwer","LAURACEAE Ocotea odorifera (Vell.) Rohwer",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","LAURACEAE Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Lauraceae","Persea","willdenovii","Kosterm.","LAURACEAE Persea willdenovii Kosterm.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Marantaceae","Saranthe",,"(Regel & Körn.) Eichler","MARANTACEAE Saranthe (Regel & Körn.) Eichler",,"GBIF",,"Rafael, M.",,,"Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Melastomataceae","Miconia","cinnamomifolia","(DC.) Naudin","MELASTOMATACEAE Miconia cinnamomifolia (DC.) Naudin",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Myrtaceae","Eugenia","disperma","Vell.","MYRTACEAE Eugenia disperma Vell.",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS","Angiosperms","Myrtaceae","Myrceugenia","glaucescens","(Cambess.) D.Legrand & Kausel","MYRTACEAE Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel",,"GBIF",,"Rafael, M.",,"Native","Bronze","Low","Propriedade de João","Não"
