"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Acanthaceae","Staurogyne","eustachya","Lindau","ACANTHACEAE Staurogyne eustachya Lindau","SORO014159","Splink","SORO",,"4031","Native","Bronze","High",,"RPPN Parque do Zizo"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Acanthaceae","Staurogyne","sylvatica","Lindau ex Braz & R.Monteiro","ACANTHACEAE Staurogyne sylvatica Lindau ex Braz & R.Monteiro","SORO014088","Splink","SORO",,"4020","Native","Bronze","High",,"RPPN Parque do Zizo"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","SORO012920","Splink","SORO",,"3812","Native","Bronze","High",,"RPPN Parque do Zizo."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","SORO013526","Splink","SORO",,"3788","Native","Bronze","High",,"RPPN Parque do Zizo"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Amaryllidaceae","Hippeastrum","puniceum","(Lam.) Kuntze","AMARYLLIDACEAE Hippeastrum puniceum (Lam.) Kuntze","9743","GBIF","SORO","Silva, E.D.C.","19","Native","Latão","High",,"RPPN Parque do Zizo"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Apocynaceae","Oxypetalum","alpinum","(Vell.) Fontella","APOCYNACEAE Oxypetalum alpinum (Vell.) Fontella","SORO012942","Splink","SORO",,"3884","Native","Bronze","High",,"RPPN Parque do Zizo."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","gaudichaudianum","Kunth","ARACEAE Anthurium gaudichaudianum Kunth","SORO012629","Splink","SORO",,"3757","Native","Ouro","High",,"RPPN Parque do Zizo."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","scandens","(Aubl.) Engl.","ARACEAE Anthurium scandens (Aubl.) Engl.","SORO012427","Splink","SORO",,"3722","Native","Latão","High",,"RPPN Parque do Zizo"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","SORO012643","Splink","SORO",,"3844","Native","Ouro","High",,"RPPN Parque do Zizo."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","crassinervium","Lindl.","ARACEAE Philodendron crassinervium Lindl.","SORO012520","Splink","SORO",,"3770","Native","Bronze","High",,"RPPN Parque do Zizo."
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","curvilobum","Schott","ARACEAE Philodendron curvilobum Schott","SORO012389","Splink","SORO",,"3697","Native","Latão","High",,"RPPN Parque do Zizo."
