"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Alismataceae","Echinodorus","grandiflorus","(Cham. & Schltr.) Micheli","ALISMATACEAE Echinodorus grandiflorus (Cham. & Schltr.) Micheli","RB01223085","GBIF","RB","Assis, G.B.","230","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/22/30/85/01223085-1.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/22/30/85/01223085.jpg","campo úmido, área alagada. Estação Ecológica de Itirapina"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Alismataceae","Echinodorus","longipetalus","Micheli","ALISMATACEAE Echinodorus longipetalus Micheli","43802","GBIF","HRCB","Tannus, J.L.S.","660","Native","Bronze","High",,"Estação Ecológica de Itirapina - IF"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Alismataceae","Helanthium","tenellum","(Mart.) Britton","ALISMATACEAE Helanthium tenellum (Mart.) Britton","219426","GBIF","SPF","Fantinati, M.R.","90","Native","Prata","High",,"Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1100 m da referida ponte."
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Alismataceae","Sagittaria",,"L.","ALISMATACEAE Sagittaria L.","7929","GBIF","SORO","Cabello, N.","108",,"Latão","High",,"Córrego dentro da Estação Ecológica de Itirapina. Lado esquerdo da estrada sentido Represa do Broa."
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","RB01338690","GBIF","RB","Antar, G.M.","576","Native","Ouro","High","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/33/86/90/01338690.jpg","Estação Ecológica de Itirapina"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Amaranthaceae","Gomphrena","macrocephala","A.St.-Hil.","AMARANTHACEAE Gomphrena macrocephala A.St.-Hil.","219437","GBIF","SPF","Fantinati, M.R.","41","Native","Ouro","High","https://images.cria.org.br/viewer/SPF00219437","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, após a referida ponte."
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","38094","GBIF","HRCB","Tannus, J.L.S.","646","Native","Bronze","High",,"Estação Ecológica de Itirapina"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","43578","GBIF","HRCB","Principios, D.","199","Native","Prata","High",,"Estação Ecológica de Itirapina"
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","144253","GBIF","UEC","Principios, D.","222","Native","Ouro","High","https://images.cria.org.br/viewer/UEC077429","Estação Ecologica de Itirapina."
"ESTAÇÃO ECOLÓGICA ITIRAPINA","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","196806","GBIF","UEC","Monge, M.","1373","Native","Bronze","Low","https://images.cria.org.br/viewer/UEC155288 | https://images.cria.org.br/viewer/UEC155288_c","Bairro Santa Felicia. Condominio Eldorado."
