"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. brasiliana (L.) Kuntze","275965","Splink","SP","Tamashiro, J.Y.","854","Native","Bronze","Low","Pedra do bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","RB00552681","GBIF","RB","Arzolla, F.A.R.D.P.","1292","Native","Ouro","Low","Trilha do Bauzinho, Floresta Ombrófila Densa alto-montana.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Apiaceae","Eryngium","eurycephalum","Malme","APIACEAE Eryngium eurycephalum Malme","166139321","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Low","São Bento do Sapucaí - State of São Paulo, Brazil","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","55439272","GBIF","Observations","Azanha, J.M.",,"Native","Bronze","Low","Pedra do Baú","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Apocynaceae","Peplonia","axillaris","(Vell.) Fontella","APOCYNACEAE Peplonia axillaris (Vell.) Fontella","276947","Splink","SP","Tamashiro, J.Y.","864","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Apocynaceae","Peplonia","organensis","(E.Fourn.) Fontella & Rapini","APOCYNACEAE Peplonia organensis (E.Fourn.) Fontella & Rapini","HRCB019520","Splink","HRCB","Tamashiro, J.Y.","864","Native","Bronze","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Gymnosperms","Araucariaceae","Araucaria","angustifolia","(Bertol.) Kuntze","ARAUCARIACEAE Araucaria angustifolia (Bertol.) Kuntze","60959105","GBIF","Observations","Weiner, F.",,"Native","Bronze","Low","São Bento do Sapucaí, BR-SP, BR","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","UEC155042","Splink","UEC","Arzolla, F.A.R.D.P.","596","Native","Ouro","Low","Brasil, Estado de São paulo, Município de São Bento do Sapucaí, Mirante próximo à Pedra do Baú.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Baccharis","pingraea","DC.","ASTERACEAE Baccharis pingraea DC.","SP031510","Splink","SP","Tamashiro, J.Y.","848","Native","Ouro","Low","Pedra do Bauzinho.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Baccharis","serrulata","(Lam.) Pers.","ASTERACEAE Baccharis serrulata (Lam.) Pers.","279041","GBIF","SP","Tamashiro, J.Y.","848","Native","Ouro","Low","Pedra do Bauzinho.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Grazielia","intermedia","(DC.) R.M.King & H.Rob.","ASTERACEAE Grazielia intermedia (DC.) R.M.King & H.Rob.","UEC162133","Splink","UEC","Tamashiro, J.Y.","858","Native","Ouro","Low","Brasil, São Paulo, São Bento do Sapucaí, Pedra do Bauzinho.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Gymnocondylus","galeopsifolius","(Gardner) R.M.King & H.Rob.","ASTERACEAE Gymnocondylus galeopsifolius (Gardner) R.M.King & H.Rob.","279034","Splink","SP","Tamashiro, J.Y.","858","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Mikania","lasiandrae","DC.","ASTERACEAE Mikania lasiandrae DC.","UEC126189","Splink","UEC","Tamashiro, J.Y.","850","Native","Ouro","Low","Pedra do Bauzinho.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Asteraceae","Vernonanthura",,"H.Rob.","ASTERACEAE Vernonanthura H.Rob.","6208","GBIF",,"Almeida, A.M.",,,"Latão","Low","_","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Bromeliaceae","Vriesea","sceptrum","Mez","BROMELIACEAE Vriesea sceptrum Mez","148386017","GBIF","Observations","Rainio, K.",,"Native","Bronze","Low","Pedra do Baú, São Bento do Sapucaí - State of São Paulo, 12490-000, Brasilia","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Celastraceae","Maytenus",,"Molina","CELASTRACEAE Maytenus Molina","VIC032888","Splink","VIC","Tamashiro, J.Y.","856",,"Latão","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Celastraceae","Monteverdia","gonoclados","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclados (Mart.) Biral","SPF00098741","Splink","SPF","Tamashiro, J.Y.","856","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Cunoniaceae","Weinmannia","organensis","Gardner","CUNONIACEAE Weinmannia organensis Gardner","SPSF00037482","Splink","SPSF","Arzolla, F.A.R.D.P.","1078","Native","Prata","Low","estrada entre Campos do Jordão e São Bento do Sapucaí","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Cyperaceae","Bulbostylis","capillaris","(L.) C.B.Clarke","CYPERACEAE Bulbostylis capillaris (L.) C.B.Clarke","HRCB019482","Splink","HRCB","Tamashiro, J.Y.","863","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Cyperaceae","Bulbostylis","hirtella","(Schrad.) Urb.","CYPERACEAE Bulbostylis hirtella (Schrad.) Urb.","SPF00098702","GBIF","SPF","Tamashiro, J.Y.","863","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Ferns and Lycophytes","Dennstaedtiaceae","Hypolepis","stolonifera","Fée","DENNSTAEDTIACEAE Hypolepis stolonifera var. stolonifera Fée","100575400","Splink","MO-DUPLICATES","Schwartsburd, P.B.","2302","Native","Ouro","Low","Estrada para a Pedro do Baú.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Ericaceae","Gaultheria","serrata","(Meisn.) Luteyn","ERICACEAE Gaultheria serrata var. organensis (Meisn.) Luteyn","279687","Splink","SP","Tamashiro, J.Y.","834","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Erythroxylaceae","Erythroxylum",,"P.Browne","ERYTHROXYLACEAE Erythroxylum P.Browne","289940","Splink","SP","Tamashiro, J.Y.","866",,"Latão","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Escalloniaceae","Escallonia","bifida","Link & Otto","ESCALLONIACEAE Escallonia bifida Link & Otto","100329225","GBIF","Tropicos","Pires, W.A.A.","151","Native","Ouro","Low","São Bento do Sapucai: Serra da Mantiqueira. Pedra do Baú. Trilha para Pedra do Bauzinho. Crescendo na encosta rochosa. Ocorrendo com outras plantas: Myrtaceae, Baccharis, Melastomataceae.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Euphorbiaceae","Croton","erythroxyloides","Baill.","EUPHORBIACEAE Croton erythroxyloides Baill.","SPF00098708","Splink","SPF","Tamashiro, J.Y.","857","Native","Ouro","Low","Pedra do Bauzinho, Pedra do Bauzinho.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Euphorbiaceae","Croton","splendidus","Mart.","EUPHORBIACEAE Croton splendidus Mart.","070532","GBIF","UEC","Tamashiro, J.Y.","857","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Fabaceae","Mimosa","monticola","Dusén","FABACEAE Mimosa monticola var. monticola Dusén","SP030310","Splink","SP","Tamashiro, J.Y.","833","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Gesneriaceae","Sinningia","gigantifolia","Chautems","GESNERIACEAE Sinningia gigantifolia Chautems","SPSF00037478","Splink","SPSF","Arzolla, F.A.R.D.P.","1074","Native","Bronze","Low","pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Gesneriaceae","Sinningia","magnifica","(Otto & A.Dietr.) Wiehler","GESNERIACEAE Sinningia magnifica (Otto & A.Dietr.) Wiehler","290137","Splink","SP","Tamashiro, J.Y.","847","Native","Ouro","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Ferns and Lycophytes","Hymenophyllaceae","Hymenophyllum","polyanthos","(Sw.) Sw.","HYMENOPHYLLACEAE Hymenophyllum polyanthos (Sw.) Sw.","NY02422557","Splink","NY","Prado, J.","1055","Native","Latão","Low","Estrada para a Pedra do Baú","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Iridaceae","Sisyrinchium","weirii","Baker","IRIDACEAE Sisyrinchium weirii Baker","285482","Splink","SP","Tamashiro, J.Y.","840","Native","Bronze","Low","Pedra do Bauzinho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","Angiosperms","Lamiaceae","Cantinoa","propinqua","(Epling) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa propinqua (Epling) Harley & J.F.B.Pastore","299203B","Splink","SP","Tamashiro, J.Y.","836","Native","Bronze","Low","Pedra do Bauzinho","Não"
