"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Amaranthaceae","Dysphania","ambrosioides","(L.) Mosyakin & Clemants","AMARANTHACEAE Dysphania ambrosioides (L.) Mosyakin & Clemants","11635","Splink","EAFM",,"214","Naturalized","Bronze","Low",,"Ilha do Cardoso - Foles, quintal"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.","11627","Splink","EAFM",,"194","Native","Bronze","Low",,"Ilha do Cardoso - Foles, quintal"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","11628","Splink","EAFM",,"197","Native","Bronze","Low",,"Ilha do Cardoso - Foles, restinga"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Apiaceae","Apium",,"L.","APIACEAE Apium L.","11611","Splink","EAFM",,"153",,"Latão","Low",,"Ilha do Cardoso - Foles, costão rochoso (proximidades)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Apocynaceae","Forsteronia","leptocarpa","(Hook. & Arn.) A.DC.","APOCYNACEAE Forsteronia leptocarpa (Hook. & Arn.) A.DC.","101701","GBIF","SPF","Leitao Filho, H.F.","33164","Native","Ouro","Low","https://images.cria.org.br/viewer/SPF00101701","Estrada Sete Barras p/ S. Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Apocynaceae","Oxypetalum","banksii","R.Br. ex Schult.","APOCYNACEAE Oxypetalum banksii R.Br. ex Schult.","100454","GBIF","UEC","Feres, F.R.","6696","Native","Ouro","Low","https://images.cria.org.br/viewer/UEC053154",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","887244","GBIF","NY","Silva, J.S.","414","Native","Ouro","Low",,"Praia do Marujá, Ilha do Cardoso."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Araceae","Philodendron","crassinervium","Lindl.","ARACEAE Philodendron crassinervium Lindl.","90056","GBIF","UEC",,"33235","Native","Latão","Low","https://images.cria.org.br/viewer/UEC005339",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Araliaceae","Dendropanax","australis","Fiaschi & Jung-Mend.","ARALIACEAE Dendropanax australis Fiaschi & Jung-Mend.","72680","GBIF","UEC","Leitao Filho, H.F.","33539","Native","Ouro","Low","https://images.cria.org.br/viewer/UEC169541","Morro do Cristo"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Araliaceae","Hydrocotyle","bonariensis","Lam.","ARALIACEAE Hydrocotyle bonariensis Lam.","SPSF00054574","Splink","SPSF",,"8853","Native","Prata","Low",,"Formação Pioneira de Influência Marinha Herbácea (Vegetação de Praias e Dunas). Estação Ecológica Jureia-Itatins. Praia da base do Rio Verde."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Arecaceae","Astrocaryum","aculeatissimum","(Schott) Burret","ARECACEAE Astrocaryum aculeatissimum (Schott) Burret","205644","GBIF","UEC","Rodrigues, R.R.","33466","Native","Ouro","Low","https://images.cria.org.br/viewer/UEC161729","Morro do Calvário"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","11636","Splink","EAFM",,"225","Native","Bronze","Low",,"Ilha do Cardoso - Foles, restinga"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Arecaceae","Euterpe","edulis","Mart.","ARECACEAE Euterpe edulis Mart.","11667","Splink","EAFM",,"295","Native","Bronze","Low",,"Ilha do Cardoso - Foles, restinga"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Arecaceae","Syagrus","romanzoffiana","(Cham.) Glassman","ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","316609","GBIF","SP","Fernandes, H.Q.B.","3221","Native","Ouro","Low","https://images.cria.org.br/viewer/SP056126 | https://images.cria.org.br/viewer/SP056126_01 | https://images.cria.org.br/viewer/SP056126_02 | https://images.cria.org.br/viewer/SP056126_03 | https://images.cria.org.br/viewer/SP056126_04","Ilha Comprida. Vegetação de restinga arbustiva densa, a ca. 100 m da praia"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Asteraceae","Baccharis","singularis","(Vell.) G.M.Barroso","ASTERACEAE Baccharis singularis (Vell.) G.M.Barroso","72678","GBIF","UEC","Leitao Filho, H.F.","33541","Native","Bronze","Low","https://images.cria.org.br/viewer/UEC113757","Morro do Cristo."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Asteraceae","Baccharis","subtropicalis","G.Heiden","ASTERACEAE Baccharis subtropicalis G.Heiden","100959","GBIF","UEC","Feres, F.R.","96/62","Native","Ouro","Low","https://images.cria.org.br/viewer/UEC024342",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Asteraceae","Conyza","bonariensis","(L.) Cronquist","ASTERACEAE Conyza bonariensis (L.) Cronquist","ICN00056903","Reflora","ICN","Tavares, C.M.","8","Native","Ouro","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL SUL","Angiosperms","Asteraceae","Pterocaulon","alopecuroides","(Lam.) DC.","ASTERACEAE Pterocaulon alopecuroides (Lam.) DC.","221818","GBIF","UB","Eiten, G.","6144","Native","Ouro","Low",,"South tip of the island of Ilha Comprida, along shore of the bay outlet. 'Barra de Cananéia'. About 4 1/2 km SSE of city of Cananéia."
