"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Acanthaceae","Justicia","sellowiana","Profice","ACANTHACEAE Justicia sellowiana Profice","572","GBIF","SHPR","Biral, L.","1708","Native","Ouro","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier, trilha do Jorge, subida para o pico da Onça","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Acanthaceae","Thunbergia","mysorensis","(Wight) T. Anderson","ACANTHACEAE Thunbergia mysorensis (Wight) T. Anderson","154567334","GBIF","Observations","Vlz",,"Cultivated","Bronze","Low","Estrada Municipal Vereador Pedro David, São José dos Campos, SP, BR","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","192674029","GBIF","Observations","Ecoturismo, U.N.A.",,"Native","Bronze","Low","São Francisco Xavier, São José dos Campos - SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","591","GBIF","SHPR","Biral, L.","1727","Native","Bronze","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Amaranthaceae","Iresine",,"P.Browne","AMARANTHACEAE Iresine P.Browne","70546","GBIF","UEC",,"909",,"Ouro","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","20732","GBIF","UEC","Tamashiro, J.Y.","10863","Native","Ouro","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","110654903","GBIF","Observations","Alineroots",,"Native","Bronze","Low","São José dos Campos, SP, BR","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Annonaceae","Annona","squamosa","L.","ANNONACEAE Annona squamosa L.","109874692","GBIF","Observations","Skalmus",,"Cultivated","Bronze","Low","São José dos Campos, SP, BR","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","87947","GBIF","UEC","Silva, A.F.","1549","Native","Ouro","Low","Reserva Florestal Prof. Augusto Ruschi.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Araceae","Anthurium","scandens","(Aubl.) Engl.","ARACEAE Anthurium scandens (Aubl.) Engl.","204392712","GBIF","Observations","Mortara, M.",,"Native","Bronze","Low","São Francisco Xavier, São José dos Campos - SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Araceae","Monstera","adansonii","Schott","ARACEAE Monstera adansonii Schott",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Gymnosperms","Araucariaceae","Araucaria","angustifolia","(Bertol.) Kuntze","ARAUCARIACEAE Araucaria angustifolia (Bertol.) Kuntze","241078150","GBIF","Observations","Rios, C.H.V.",,"Native","Bronze","Low","São Francisco Xavier, São José dos Campos - SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Ferns and Lycophytes","Aspleniaceae","Asplenium","auritum","Sw.","ASPLENIACEAE Asplenium auritum Sw.","600","GBIF","SHPR","Biral, L.","1736","Native","Ouro","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier, Fazenda da Serra","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Ferns and Lycophytes","Aspleniaceae","Asplenium","harpeodes","Kunze","ASPLENIACEAE Asplenium harpeodes Kunze","579","GBIF","SHPR","Biral, L.","1715","Native","Ouro","Low","Trilha do Jorge, subida para o Pico da Onça. Área de Proteção Ambiental (APA) de São Francisco Xavier.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","595","GBIF","SHPR","Biral, L.","1731","Native","Bronze","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SÃO FRANCISCO XAVIER","Angiosperms","Asteraceae","Baccharis","crispa","Spreng.","ASTERACEAE Baccharis crispa Spreng.","567","GBIF","SHPR","Biral, L.","1703",,"Bronze","Low","Área de Proteção Ambiental (APA) de São Francisco Xavier.","Não"
