"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Acianthera","micrantha","(Barb.Rodr.) Pridgeon & M.W.Chase","ORCHIDACEAE Acianthera micrantha (Barb.Rodr.) Pridgeon & M.W.Chase","406569","Splink","SP","Rodrigues, V.T.","56","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Francisco Afonso de Mello - Chiquinho Veríssimo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Bifrenaria","harrisoniae","(Hook.) Rchb.f.","ORCHIDACEAE Bifrenaria harrisoniae (Hook.) Rchb.f.","406588","Splink","SP","Rodrigues, V.T.","107","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Epidendrum","secundum","Jacq.","ORCHIDACEAE Epidendrum secundum Jacq.","406585","Splink","SP","Rodrigues, V.T.","111","Native","Bronze","Low",,"Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Gomesa","forbesii","(Hook.) M.W.Chase & N.H.Williams","ORCHIDACEAE Gomesa forbesii (Hook.) M.W.Chase & N.H.Williams","406558","Splink","SP","Rodrigues, V.T.","89","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Gomesa","recurva","R.Br.","ORCHIDACEAE Gomesa recurva R.Br.","406557","GBIF","SP","Rodrigues, V.T.","122","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Trichocentrum","pumilum","(Lindl.) M.W.Chase & N.H.Williams","ORCHIDACEAE Trichocentrum pumilum (Lindl.) M.W.Chase & N.H.Williams","406568","Splink","SP","Rodrigues, V.T.","123","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOTUJURU-SERRA DO ITAPETY","Angiosperms","Orchidaceae","Zygopetalum","maxillare","Lodd.","ORCHIDACEAE Zygopetalum maxillare Lodd.","406592","Splink","SP","Rodrigues, V.T.","53","Native","Bronze","Low","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","Não"
