"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Oxypetalum","balansae","Malme","APOCYNACEAE Oxypetalum balansae Malme","17565","GBIF","SPFR","Ferreira, M.H.","79","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Oxypetalum","erianthum","Decne.","APOCYNACEAE Oxypetalum erianthum Decne.","RB00721176","GBIF","RB","Grandi, L.A.","09","Native","Ouro","High","estação Ecológica de Ribeirão Preto. trecho de mata ao lado da sede da estação Ecológica.."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Oxypetalum","regnellii","(Malme) Malme","APOCYNACEAE Oxypetalum regnellii (Malme) Malme","HUEFS0183296","Splink","HUEFS",,"9","Native","Bronze","High","Estação Ecológica de Ribeirão Preto. Trecho de mata ao lado da sede da Estação Ecológica."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","MBM451406","Splink","MBM",,"230","Native","Bronze","High","Estação Ecológica de Ribeirão Preto. Estrada que divide a EERP e a APP."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Prestonia","lagoensis","(Müll.Arg.) Woodson","APOCYNACEAE Prestonia lagoensis (Müll.Arg.) Woodson","MBM451402","Splink","MBM",,"164","Native","Ouro","High","Estação Ecológica de Ribeirão Preto. Estrada que divide a EERP e a APP."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Apocynaceae","Rhodocalyx","riedelii","(Müll.Arg.) J.F.Morales & M.E.Endress","APOCYNACEAE Rhodocalyx riedelii (Müll.Arg.) J.F.Morales & M.E.Endress","177928","GBIF","SPF","Silva, K.F.","6","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Teresa). Na estrada da reserva"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Aquifoliaceae","Ilex","cerasifolia","Reissek","AQUIFOLIACEAE Ilex cerasifolia Reissek","13221","GBIF","SPFR","Groppo, M.","1975","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antônio Duarte Nogueira)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Araceae",,,"Juss.","ARACEAE Araceae Juss.","SPFR017494","Splink","SPFR",,"37",,"Latão","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Setor 1. Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Araliaceae","Dendropanax",,"Decne. & Planch.","ARALIACEAE Dendropanax Decne. & Planch.","13130","GBIF","SPFR","Groppo, M.","2071",,"Latão","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Teresa), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antônio Duarte nogueira). Estrada de terra que corta a mata, próximo o ribeirão no limite Sudoeste da Reserva"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Aristolochiaceae","Aristolochia","labiata","Willd.","ARISTOLOCHIACEAE Aristolochia labiata Willd.","18990","GBIF","SPFR","Ferreira, M.H.","229","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Borda, estrada que divide a EERP e a APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asparagaceae","Herreria","salsaparilha","Mart.","ASPARAGACEAE Herreria salsaparilha Mart.","SPFR019169","Splink","SPFR",,"238","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que divide a EERP e a APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Acanthospermum","australe","(Loefl.) Kuntze","ASTERACEAE Acanthospermum australe (Loefl.) Kuntze","17543","GBIF","SPFR","Ferreira, M.H.","133","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Baccharis","trinervis","Pers.","ASTERACEAE Baccharis trinervis Pers.","19063","GBIF","SPFR","Ferreira, M.H.","28","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Bidens","brasiliensis","Sherff","ASTERACEAE Bidens brasiliensis Sherff","HUFU00086379","Splink","HUFU",,"1648","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Chromolaena","maximiliani","(Schrad. ex DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.","19062","GBIF","SPFR","Ferreira, M.H.","191","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Critonia","megaphylla","(Baker) R.M.King & H.Rob.","ASTERACEAE Critonia megaphylla (Baker) R.M.King & H.Rob.","19067","GBIF","SPFR","Ferreira, M.H.","88","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Dasyphyllum","lanceolatum","(Less.) Cabrera","ASTERACEAE Dasyphyllum lanceolatum (Less.) Cabrera","17540","GBIF","SPFR","Ferreira, M.H.","75","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Emilia","sonchifolia","(L.) DC.","ASTERACEAE Emilia sonchifolia (L.) DC.","186657","GBIF","UEC","Fclhp, G.","12","Naturalized","Bronze","High","Brasil, São Paulo, Ribeirão Preto, Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite Sudoeste"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Eupatorium",,"L.","ASTERACEAE Eupatorium L.","17228","GBIF","SPFR","Ferreira, M.H.","12",,"Bronze","High","Estação Ecológica de Ribeirão Preto - Mata Santa Tereza"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Gamochaeta",,"Wedd.","ASTERACEAE Gamochaeta Wedd.","19064","GBIF","SPFR","Ferreira, M.H.","215",,"Latão","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a estação ecológica da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Hypochaeris",,"L.","ASTERACEAE Hypochaeris L.","186710","GBIF","UEC","Fclhp, G.","9",,"Ouro","High","Brasil, São Paulo, Ribeirão Preto, Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite sudoest"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Jaegeria","hirta","(Lag.) Less.","ASTERACEAE Jaegeria hirta (Lag.) Less.","17562","GBIF","SPFR","Ferreira, M.H.","182","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que leva à captação de água"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","19061","GBIF","SPFR","Ferreira, M.H.","26","Native","Bronze","High","Estação Ecológica de Ribeirão Preto, próximo à rodovia (Mata Santa Tereza)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Mikania","glomerata","Spreng.","ASTERACEAE Mikania glomerata Spreng.","454019","GBIF","SP","Fclhp, G.","13","Native","Bronze","High","Brasil, São Paulo, Ribeirão Preto, Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite sudoest"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Mikania","hirsutissima","DC.","ASTERACEAE Mikania hirsutissima DC.","10734","GBIF","SPFR","Groppo, M.","1503","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza). Borda da Reserva, próximo à sede"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Mutisia","coccinea","A.St.-Hil.","ASTERACEAE Mutisia coccinea A.St.-Hil.","19065","GBIF","SPFR","Ferreira, M.H.","90","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Asteraceae","Sonchus","oleraceus","L.","ASTERACEAE Sonchus oleraceus L.","19066","GBIF","SPFR","Ferreira, M.H.","140","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Begoniaceae","Begonia","cucullata","Willd.","BEGONIACEAE Begonia cucullata Willd.","19070","GBIF","SPFR","Ferreira, M.H.","122","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Adenocalymma","bracteatum","(Cham.) DC.","BIGNONIACEAE Adenocalymma bracteatum (Cham.) DC.","19083","GBIF","SPFR","Ferreira, M.H.","199","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a estação ecológica da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Anemopaegma","chamberlaynii","(Sims) Bureau & K.Schum.","BIGNONIACEAE Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.","19082","GBIF","SPFR","Ferreira, M.H.","57","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Bignonia","campanulata","Cham.","BIGNONIACEAE Bignonia campanulata Cham.","19080","GBIF","SPFR","Ferreira, M.H.","78","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Cuspidaria","convoluta","(Vell.) A.H.Gentry","BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","MBM451401","Splink","MBM",,"166","Native","Ouro","High","Estação Ecológica de Ribeirão Preto. Próximo à rodovia."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Cuspidaria","floribunda","(DC.) A.H.Gentry","BIGNONIACEAE Cuspidaria floribunda (DC.) A.H.Gentry","12714","GBIF","SPFR","Silva, K.F.","220","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Cuspidaria","pulchra","(Cham.) L.G.Lohmann","BIGNONIACEAE Cuspidaria pulchra (Cham.) L.G.Lohmann","205567","GBIF","SPF","Grandi, L.A.","19","Native","Bronze","High","Brasil, São Paulo, Município de Ribeirão Preto. Estação Ecológica de Ribeirão Preto. Trecho de mata ao lado da sede da Estação Ecológica."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Dolichandra","quadrivalvis","(Jacq.) L.G.Lohmann","BIGNONIACEAE Dolichandra quadrivalvis (Jacq.) L.G.Lohmann","205558","GBIF","SPF","Fclhp, G.","15","Native","Bronze","High","Estação Ecológica de Ribeirão Preto, Mata de Santa Tereza. Ao lado do anel viário de Ribeirão Preto (Rodovia Pref Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite Sudoeste da reserva. Excursão da disciplina S"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Dolichandra","unguis-cati","(L.) L.G.Lohmann","BIGNONIACEAE Dolichandra unguis-cati (L.) L.G.Lohmann","MBM451399","Splink","MBM",,"39","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Borda da mata, próxima à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Fridericia","speciosa","Mart.","BIGNONIACEAE Fridericia speciosa Mart.","182215","GBIF","SPF","Groppo, M.","1505","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza). Na borda da reserva, em frente à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Handroanthus","heptaphyllus","(Vell.) Mattos","BIGNONIACEAE Handroanthus heptaphyllus (Vell.) Mattos","13196","GBIF","SPFR","Tanaka, G.K.","120","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Borda da mata ao longo da cerca"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Lundia","obliqua","Sond.","BIGNONIACEAE Lundia obliqua Sond.","41683","GBIF","SPSF","Ivanauskas, N.M.","6275","Native","Ouro","High","Estação Ecológica de Ribeirão Preto"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","SPFR018330","Splink","SPFR",,"s.n.","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Borda de mata, próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Stizophyllum","perforatum","(Cham.) Miers","BIGNONIACEAE Stizophyllum perforatum (Cham.) Miers","19074","GBIF","SPFR","Ferreira, M.H.","177","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que leva à captação de água"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Tanaecium","pyramidatum","(Rich.) L.G.Lohmann","BIGNONIACEAE Tanaecium pyramidatum (Rich.) L.G.Lohmann","19071","GBIF","SPFR","Ferreira, M.H.","139","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Próximo à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Bignoniaceae","Zeyheria","tuberculosa","(Vell.) Bureau ex Verl.","BIGNONIACEAE Zeyheria tuberculosa (Vell.) Bureau ex Verl.","SPFR010737","Splink","SPFR",,"1507","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza). Na borda em frente à rodovia"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Boraginaceae",,,"Juss.","BORAGINACEAE Boraginaceae Juss.","19087","GBIF","SPFR","Ferreira, M.H.","143",,"Latão","High","Estação Ecológica de Ribeirão Preto. Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Burseraceae","Protium","spruceanum","(Benth.) Engl.","BURSERACEAE Protium spruceanum (Benth.) Engl.","RB00806835","GBIF","RB","Tanaka, G.K.","24","Native","Ouro","High","Estação Ecológica de Ribeirão Preto."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","SPFR019543","Splink","SPFR",,"74","Unknown","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada atrás do prédio da administração da mata"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Cardiopteridaceae","Citronella","paniculata","(Mart.) R.A.Howard","CARDIOPTERIDACEAE Citronella paniculata (Mart.) R.A.Howard","13201","GBIF","SPFR","Tanaka, G.K.","140","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Celastraceae","Hippocratea","volubilis","L.","CELASTRACEAE Hippocratea volubilis L.","19059","GBIF","SPFR","Ferreira, M.H.","114","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza)"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Celastraceae","Monteverdia","gonoclados","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclados (Mart.) Biral","235928","GBIF","SPF","Groppo, M.","1977","Native","Ouro","High","Estação Ecológica de Ribeirão Preto"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Celastraceae","Semialarium","paniculatum","(Mart.) N.Hallé","CELASTRACEAE Semialarium paniculatum (Mart.) N.Hallé","19086","GBIF","SPFR","Ferreira, M.H.","237","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Combretaceae","Terminalia","glabrescens","Mart.","COMBRETACEAE Terminalia glabrescens Mart.","13203","GBIF","SPFR","Tanaka, G.K.","33","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Borda ao longo da cerca"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Commelinaceae","Tradescantia","zanonia","(L.) Sw.","COMMELINACEAE Tradescantia zanonia (L.) Sw.","186709","GBIF","UEC","Fclhp, G.","3","Native","Ouro","High","Brasil, São Paulo, Ribeirão Preto, Estação Ecológica de Ribeirão Preto (Mata de Santa Tereza), ao lado do anel viário de Ribeirão Preto (Rodovia Pref. Antonio Duarte Nogueira). Estrada de terra que corta a mata, próximo ao ribeirão no limite sudoest"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","RB01140888","GBIF","RB","Bruniera, C.P.","325","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata de Santa Teresa). Trilha do Córrego que divide a Reserva"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Convolvulaceae","Distimake","aegyptius","(L.) A.R. Simões & Staples","CONVOLVULACEAE Distimake aegyptius (L.) A.R. Simões & Staples","19091","GBIF","SPFR","Ferreira, M.H.","184","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Convolvulaceae","Distimake","macrocalyx","(Ruiz & Pav.) A.R. Simões & Staples","CONVOLVULACEAE Distimake macrocalyx (Ruiz & Pav.) A.R. Simões & Staples","17577","GBIF","SPFR","Ferreira, M.H.","70","Native","Ouro","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada atrás do prédio da administração da mata"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Convolvulaceae","Ipomoea","indivisa","(Vell.) Hallier f.","CONVOLVULACEAE Ipomoea indivisa (Vell.) Hallier f.","19089","GBIF","SPFR","Ferreira, M.H.","195","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Estrada que separa a EERP da APP"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Convolvulaceae","Ipomoea","saopaulista","O'Donell","CONVOLVULACEAE Ipomoea saopaulista O'Donell","18318","GBIF","SPFR","Ferreira, M.H.","15","Native","Ouro","High","Estação Ecológica de Ribeirão Preto - Mata Santa Tereza. Estrada de terra que corta a reserva ecológica de St. Tereza próximo a borda da mata."
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Cordiaceae","Cordia","ecalyculata","Vell.","CORDIACEAE Cordia ecalyculata Vell.","13191","GBIF","SPFR","Tanaka, G.K.","30","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Ao longo da cerca"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Cordiaceae","Cordia","sellowiana","Cham.","CORDIACEAE Cordia sellowiana Cham.","13200","GBIF","SPFR","Tanaka, G.K.","72","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Ao longo da estrada municipal"
"ESTAÇÃO ECOLÓGICA RIBEIRÃO PRETO","Angiosperms","Cordiaceae","Cordia","trichotoma","(Vell.) Arráb. ex Steud.","CORDIACEAE Cordia trichotoma (Vell.) Arráb. ex Steud.","13192","GBIF","SPFR","Tanaka, G.K.","73","Native","Bronze","High","Estação Ecológica de Ribeirão Preto (Mata Santa Tereza). Ao longo da cerca"
