"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","INPA0172287","Splink","INPA","Silva, A.F.","1353","Native","Ouro","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Asteraceae","Cyanthillium","cinereum","(L.) H.Rob.","ASTERACEAE Cyanthillium cinereum (L.) H.Rob.","INPA0172285","Splink","INPA","Silva, A.F.","1333","Naturalized","Latão","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Asteraceae","Vernonanthura","divaricata","(Spreng.) H.Rob.","ASTERACEAE Vernonanthura divaricata (Spreng.) H.Rob.","172285","GBIF","INPA","Hopkins, M.","1333","Native","Latão","Low","Reserva Florestal da Boa Vista, Flora da Reserva Florestal da Boa Vista. Mata do Horto.","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Burseraceae","Protium","widgrenii","Engl.","BURSERACEAE Protium widgrenii Engl.","INPA0172284","Splink","INPA","Silva, A.F.","1328","Native","Latão","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Celastraceae","Monteverdia","gonoclados","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclados (Mart.) Biral","INPA0172286","Splink","INPA","Silva, A.F.","1337","Native","Latão","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Celastraceae","Peritassa","flaviflora","A.C.Sm.","CELASTRACEAE Peritassa flaviflora A.C.Sm.","INPA0172281","Splink","INPA","Silva, A.F.","1312","Native","Ouro","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Fabaceae","Andira","fraxinifolia","Benth.","FABACEAE Andira fraxinifolia Benth.","51161","Splink","CEPEC","Silva, A.F.","1279","Native","Ouro","Low","Estr. Turvo. Km 1 a 2.","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Fabaceae","Dalbergia","frutescens","(Vell.) Britton","FABACEAE Dalbergia frutescens (Vell.) Britton","MG139775","GBIF","MG","Silva, A.F.","1445","Native","Bronze","Low","São José dos Campos","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Fabaceae","Inga","vera","(DC.) T.D.Penn.","FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.","172279","GBIF","INPA","Hopkins, M.","1276","Native","Bronze","Low","Reserva Florestal da Boa Vista, Flora da Reserva Florestal da Boa Vista. Campos do Jordão km 3.","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Fabaceae","Lonchocarpus","cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","FABACEAE Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","MG139770","GBIF","MG","Silva, A.F.","1343","Native","Bronze","Low","São José dos Campos","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","MG139774","GBIF","MG","Silva, A.F.","1388","Native","Prata","Low","São José dos Campos","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Melastomataceae","Leandra","balansae","Cogn.","MELASTOMATACEAE Leandra balansae Cogn.","172277","GBIF","INPA","Hopkins, M.","1248","Unknown","Latão","Low","Reserva Florestal da Boa Vista, Unicamp - U. F. V., - FAPESP - CNPq. Estrada Turvo","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Melastomataceae","Leandra","purpurascens","(DC.) Cogn.","MELASTOMATACEAE Leandra purpurascens (DC.) Cogn.","INPA0172277","Splink","INPA","Silva, A.F.","1248","Native","Ouro","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Vochysiaceae","Qualea","dichotoma","(Mart.) Warm.","VOCHYSIACEAE Qualea dichotoma (Mart.) Warm.","INPA0172296","Splink","INPA","Silva, A.F.","1518","Native","Latão","Low","Reserva Florestal da Boa Vista","Não"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Angiosperms","Vochysiaceae","Vochysia","magnifica","Warm.","VOCHYSIACEAE Vochysia magnifica Warm.","INPA0172278","Splink","INPA","Silva, A.F.","1252","Native","Latão","Low","Reserva Florestal da Boa Vista","Não"
