"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Acanthaceae","Hygrophila","costata","Nees & T. Nees","ACANTHACEAE Hygrophila costata Nees & T. Nees","331350","GBIF","SP","Batalha, M.A.","1165","Native","Latão","Prata",,"ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Acanthaceae","Ruellia","brevifolia","(Pohl) C.Ezcurra","ACANTHACEAE Ruellia brevifolia (Pohl) C.Ezcurra","202061","GBIF","UEC","Martins, F.R.","3557","Native","Ouro","Ouro",,"Parque Estadual de Vassununga, Mata Capetinga."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Alstroemeriaceae","Alstroemeria","cunha","Vell.","ALSTROEMERIACEAE Alstroemeria cunha Vell.","331241","GBIF","SP","Batalha, M.A.","1255","Native","Bronze","Prata",,"ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Alstroemeriaceae","Alstroemeria","gardneri","Baker","ALSTROEMERIACEAE Alstroemeria gardneri Baker","55720","GBIF","SPSF","Silva, M.C.M.","32","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055720","Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Alstroemeriaceae","Alstroemeria","plantaginea","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria plantaginea Mart. ex Schult. & Schult.f.","331242","GBIF","SP","Batalha, M.A.","1095","Native","Bronze","Prata",,"ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","39409","GBIF","SPSF","Santos, R.L.R.","17","Native","Bronze","Ouro",,"Parque Estadual Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","199613","GBIF","SPF","Mechi, M.R.","76A","Native","Ouro","Ouro","https://images.cria.org.br/viewer/SPF00199613","Parque Estadual Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","35988","Splink","UFMT",,"137","Native","Ouro","Ouro",,"Parque Estadual de Vassununga, Gleba maravilha (borda da mata)."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Froelichia","humboldtiana","(Roem. & Schult.) Seub.","AMARANTHACEAE Froelichia humboldtiana (Roem. & Schult.) Seub.","131492","GBIF","SPF","Batalha, M.A.","694","Native","Bronze","Prata","https://images.cria.org.br/viewer/SPF00131492","ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","55721","GBIF","SPSF","Silva, M.C.M.","10","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055721","Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Gomphrena","celosioides","Mart.","AMARANTHACEAE Gomphrena celosioides Mart.","25141","GBIF","FLOR","Falkenberg, D.B.","7068","Native","Ouro","Ouro","https://images.cria.org.br/viewer/FLOR0025141","Mata Capetinga oeste, Parque Estadual de Vassununga."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Gomphrena","virgata","Mart.","AMARANTHACEAE Gomphrena virgata Mart.","131493","GBIF","SPF","Batalha, M.A.","652","Native","Ouro","Prata","https://images.cria.org.br/viewer/SPF00131493","ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA",,"Amaranthaceae","Hebanthe","eriantha","(Poir.) Pedersen","AMARANTHACEAE Hebanthe eriantha (Poir.) Pedersen","51913","GBIF","EAC","Tibirica, Y.J.A.","s.n.",,"Ouro","Ouro","https://images.cria.org.br/viewer/EAC0051913","Parque Estadual de Vassununga, Gleba Maravilha"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","19994","GBIF","HUEM","Tibirica, Y.J.A.","s.n.","Native","Ouro","Ouro",,"Parque Estadual de Vassununga, Gleba Maravilha (borda da mata); Floresta Estacional Semidecidual"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Pfaffia","gnaphaloides","(L.f.) Mart.","AMARANTHACEAE Pfaffia gnaphaloides (L.f.) Mart.","55722","GBIF","SPSF","Silva, M.C.M.","64","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055722","Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Amaranthaceae","Pfaffia","jubata","Mart.","AMARANTHACEAE Pfaffia jubata Mart.","55723","GBIF","SPSF","Silva, M.C.M.","60","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00055723","Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","4801","GBIF","SPFR","Godoy, S.A.P.","984","Native","Bronze","Prata","https://images.cria.org.br/viewer/SPFR004801","ARIE - Cerrado Pé-de-Gigante. Área demarcada"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","SPF00131495","Splink","SPF",,"707","Native","Bronze","Prata",,"ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Anacardiaceae","Tapirira","obtusa","(Benth.) J.D.Mitch.","ANACARDIACEAE Tapirira obtusa (Benth.) J.D.Mitch.","SPF00211807","Splink","SPF",,"4082","Native","Ouro","Ouro",,"Parque Estadual Vassununga, Trilha do Pedregulho."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","9723","GBIF","SPFR","Bruniera, C.P.","8","Native","Bronze","Bronze","https://images.cria.org.br/viewer/SPFR009723","ARIE: Cerrado Pé de Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","4585","GBIF","SPFR","Godoy, S.A.P.","1320","Native","Ouro","Prata","https://images.cria.org.br/viewer/SPFR004585","ARIE - Cerrado Pé de Gigante. Área demarcada"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Annonaceae","Annona","dioica","A.St.-Hil.","ANNONACEAE Annona dioica A.St.-Hil.","331331","GBIF","SP","Batalha, M.","616","Native","Ouro","Prata","https://images.cria.org.br/viewer/SP023157","ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","RB01440862","GBIF","RB","Godoy, S.A.P.","1096","Native","Ouro","Prata","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/44/8/62/01440862.jpg","ARIE - Cerrado Pé-de-Gigante. Área demarcada"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","RB01425249","GBIF","RB","Godoy, S.A.P.","1139","Native","Ouro","Prata","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/42/52/49/01425249.jpg","ARIE Cerrado Pé-de-Gigante. Área demarcada"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","5341","GBIF","SPFR","Bomfim-Patricio","9","Native","Bronze","Prata",,"ARIE - Cerrado Pé de Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Aspidosperma","polyneuron","Müll.Arg.","APOCYNACEAE Aspidosperma polyneuron Müll.Arg.","4052","GBIF","SPFw","Ceccantini, G.C.T.L.M.","3938","Native","Bronze","Ouro",,"Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","8274","GBIF","TEPB","Castro, J.A.",,"Native","Bronze","Ouro",,"Parque Estadual de Vassununga"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","SPF00211808","Splink","SPF",,"4083","Native","Ouro","Ouro",,"Parque Estadual Vassununga, Trilha do Pedregulho."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Ditassa","obcordata","Mart.","APOCYNACEAE Ditassa obcordata Mart.","SPF00131503","Splink","SPF",,"1271","Native","Ouro","Prata",,"ARIE Cerrado Pé-de-Gigante, Cerradão."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Forsteronia","glabrescens","Müll.Arg.","APOCYNACEAE Forsteronia glabrescens Müll.Arg.","5636","GBIF","SPFR","Weiser, V.L.","31","Native","Bronze","Prata",,"ARIE - Cerrado Pé de Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Forsteronia","pilosa","(Vell.) Müll.Arg.","APOCYNACEAE Forsteronia pilosa (Vell.) Müll.Arg.","HRCB041769","Splink","HRCB",,"73","Native","Bronze","Ouro",,"Parque Estadual de Vassununga Gleba Maravilha (borda da mata)"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Forsteronia","pubescens","A.DC.","APOCYNACEAE Forsteronia pubescens A.DC.","171624","GBIF","SPF","Tibirica, Y.J.A.","s.n.","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPF00171624","Parque Estadual Vassununga, Gleba Maravilha (borda da mata). Floresta estacional semidecidual."
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Forsteronia","thyrsoidea","(Vell.) Müll.Arg.","APOCYNACEAE Forsteronia thyrsoidea (Vell.) Müll.Arg.","41728","GBIF","HRCB","Tibirica, Y.J.A.",,"Native","Ouro","Ouro",,"Parque Estadual de Vassununga Gleba Maravilha (borda da mata)"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Forsteronia","velloziana","(A.DC.) Woodson","APOCYNACEAE Forsteronia velloziana (A.DC.) Woodson","330716","GBIF","SP","Batalha, M.A.","1582","Native","Bronze","Prata",,"ARIE Cerrado Pé-de-Gigante"
"PARQUE ESTADUAL VASSUNUNGA","Angiosperms","Apocynaceae","Funastrum","clausum","(Jacq.) Schltr.","APOCYNACEAE Funastrum clausum (Jacq.) Schltr.","41726","GBIF","HRCB","Tibirica, Y.J.A.","76","Native","Latão","Ouro",,"Parque Estadual de Vassununga Gleba Maravilha (borda da mata)"
