"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Annonaceae","Annona","muricata","L.","ANNONACEAE Annona muricata L.",,"GBIF",,,,"Cultivated","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","41053822","GBIF","Observations","Lopes, E.",,"Native","Bronze","Low","Jardim Bananal, Guarulhos - SP, 07142-000, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Blepharodon","lineare","(Decne.) Decne.","APOCYNACEAE Blepharodon lineare (Decne.) Decne.","487396","GBIF","SP","Kameyama, C.","243","Native","Bronze","Low","Invernada, próximo ao emboque do túnel 7.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Mandevilla","emarginata","(Vell.) C.Ezcurra","APOCYNACEAE Mandevilla emarginata (Vell.) C.Ezcurra","487401","GBIF","SP","Kameyama, C.","239","Native","Bronze","Low","Invernada, próximo ao emboque do túnel 7.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Mandevilla","hirsuta","(Rich.) K.Schum.","APOCYNACEAE Mandevilla hirsuta (Rich.) K.Schum.","PMSP017859","GBIF","PMSP","Almeida-Scabbia, R.J.","1048","Native","Prata","Low","AE 501, próximo ao Sítio do Banco.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Peplonia","axillaris","(Vell.) Fontella","APOCYNACEAE Peplonia axillaris (Vell.) Fontella","53148","GBIF","SPSF","Simao-Bianchini, R.","1971","Native","Bronze","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","487405","GBIF","SP","Shirasuna, R.T.","3198","Native","Bronze","Low","Lote 6 OEA 601","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE",,"Apocynaceae","Vailia","picta","(Vahl) Morillo","APOCYNACEAE Vailia picta (Vahl) Morillo","53152","GBIF","SPSF","Kameyama, C.","249",,"Bronze","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Araceae","Xanthosoma","taioba","E.G.Gonç.","ARACEAE Xanthosoma taioba E.G.Gonç.","52822","GBIF","SPSF","R.t.","3547","Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Araliaceae","Dendropanax","cuneatus","(DC.) Decne. & Planch.","ARALIACEAE Dendropanax cuneatus (DC.) Decne. & Planch.","53163","GBIF","SPSF","Simao-Bianchini, R.","1945","Native","Bronze","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Aristolochiaceae","Aristolochia","cymbifera","Mart. & Zucc.","ARISTOLOCHIACEAE Aristolochia cymbifera Mart. & Zucc.","53161","GBIF","SPSF","Shirasuna, R.T.","3093","Native","Bronze","Low","Rodoanel Mário Covas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","50635","GBIF","SPSF","Maruyama, A.","12","Native","Bronze","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.",,"GBIF",,,,"Native","Latão","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Asteraceae","Baccharis","pentodonta","Malme","ASTERACEAE Baccharis pentodonta Malme","53157","GBIF","SPSF","Nicolau, S.A.","4531","Native","Bronze","Low",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL CABUÇU TANQUE GRANDE","Angiosperms","Asteraceae","Baccharis","uncinella","DC.","ASTERACEAE Baccharis uncinella DC.","490106","GBIF","SP","Shirasuna, R.T.","3505","Native","Bronze","Low","Lote 4, obra 420","Não"
