"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Acanthaceae","Avicennia","schaueriana","Stapf & Leechm. ex Moldenke","ACANTHACEAE Avicennia schaueriana Stapf & Leechm. ex Moldenke","10","Splink","OBIS_BR",,,"Native","Latão","Bronze",,"Gamboa Nobrega - right mouth margin"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Alstroemeriaceae","Alstroemeria","inodora","Herb.","ALSTROEMERIACEAE Alstroemeria inodora Herb.","177614","GBIF","UEC","Leitao Filho, H.F.","33282","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC100270","Estrada Sete Barras para São Miguel Arcanjo."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","CGMS001255","GBIF","CGMS","Caxambu, M.G.","4909","Native","Bronze","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/cgms/cgms/0/0/12/55/cgms00001255.dzi","Arrededores. Orla de floresta."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Annonaceae","Annona","glabra","L.","ANNONACEAE Annona glabra L.",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","115769","GBIF","UEC",,"159","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC099727","Pedrinhas"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apiaceae","Centella","asiatica","(L.) Urb.","APIACEAE Centella asiatica (L.) Urb.","157993","GBIF","UB","Ferrari, S.H.","17","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UB0116068",
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apiaceae","Cyclospermum","leptophyllum","(Pers.) Sprague ex Britton & P.Wilson","APIACEAE Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P.Wilson",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Allamanda","cathartica","L.","APOCYNACEAE Allamanda cathartica L.","278963","Splink","SP",,"33169","Native","Ouro","Bronze",,"Estrada Sete Barras p/ S. MIguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Forsteronia",,"G.Mey.","APOCYNACEAE Forsteronia G.Mey.","HEPH00001867","GBIF","HEPH","Leitao Filho, H.F.","33161",,"Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/heph/heph/0/0/18/67/heph00001867.dzi","Estrada Sete Barras p/ São Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Mandevilla","funiformis","(Vell.) K.Schum.","APOCYNACEAE Mandevilla funiformis (Vell.) K.Schum.","204687","GBIF","UEC","Scatigna, A.V.","1192","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC200246","Estrada para Vila de Pedrinhas. Balneário Jardim Imperial. Restinga arbustiva próximo à estrada."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Oxypetalum","banksii","R.Br. ex Schult.","APOCYNACEAE Oxypetalum banksii R.Br. ex Schult.","HUEFS0203607","Splink","HUEFS",,"32799","Native","Ouro","Bronze",,"Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Oxypetalum","tomentosum","Wight ex Hook. & Arn.","APOCYNACEAE Oxypetalum tomentosum Wight ex Hook. & Arn.","24733","GBIF","HRCB","Monteiro, C.A.","16","Native","Ouro","Bronze",,"Ilha Comprida Estrada entre a balsa e a Praia da Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Peplonia","axillaris","(Vell.) Fontella","APOCYNACEAE Peplonia axillaris (Vell.) Fontella","278915","GBIF","SP","Leitao Filho, H.F.","32798","Native","Ouro","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Rhabdadenia","madida","(Vell.) Miers","APOCYNACEAE Rhabdadenia madida (Vell.) Miers","73113","GBIF","UEC","Leitao Filho, H.F.","32812","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC178843","Estrada Sete Barras p/ S. Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Apocynaceae","Secondatia","densiflora","A.DC.","APOCYNACEAE Secondatia densiflora A.DC.","278967","GBIF","SP","Leitao Filho, H.F.","32812","Native","Ouro","Bronze",,"Estrada Sete Barras para São Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","dumosa","Reissek","AQUIFOLIACEAE Ilex dumosa Reissek","105962","GBIF","SPF","Leitao Filho, H.F.","33382","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SPF00105962","Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","pseudobuxus","Reissek","AQUIFOLIACEAE Ilex pseudobuxus Reissek","36678","GBIF","HRCB","Carrasco, P.G.","14","Native","Ouro","Prata",,"Trilha do Juruvauva"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aquifoliaceae","Ilex","theezans","Mart. ex Reissek","AQUIFOLIACEAE Ilex theezans Mart. ex Reissek","36682","GBIF","HRCB","Carrasco, P.G.","70","Native","Ouro","Prata",,"Trilha do Juruvauva"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA",,"Aquifoliaceae","Ilex","theizans","Mart. ex Reissek","AQUIFOLIACEAE Ilex theizans Mart. ex Reissek","115438","GBIF","UEC",,"136",,"Latão","Bronze",,"Pedrinhas"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","itanhaense","Engl.","ARACEAE Anthurium itanhaense Engl.","RB00825731","GBIF","RB","Valadares, R.T.","1049","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/82/57/31/00825731.jpg","Restinga de Ilha Comprida. Floresta inundável na margem esqueda da estrada sentido Cananéia/Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","loefgrenii","Engl.","ARACEAE Anthurium loefgrenii Engl.","13133","GBIF","HCF","Caxambu, M.G.","4899","Native","Ouro","Bronze","https://images.cria.org.br/viewer/HCF000007961",
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Anthurium","parasiticum","(Vell.) Stellfeld","ARACEAE Anthurium parasiticum (Vell.) Stellfeld","RB00825728","GBIF","RB","Valadares, R.T.","1047","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/82/57/28/00825728.jpg","Restinga de Ilha Comprida. Floresta inundável na margem esqueda da estrada sentido Cananéia/Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Caladium","bicolor","(Aiton) Vent.","ARACEAE Caladium bicolor (Aiton) Vent.",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Philodendron","martianum","Engl.","ARACEAE Philodendron martianum Engl.","115662","GBIF","UEC",,"105","Native","Latão","Bronze","https://images.cria.org.br/viewer/UEC005299","Pedrinhas"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Philodendron","roseopetiolatum","Nadruz & Mayo","ARACEAE Philodendron roseopetiolatum Nadruz & Mayo","RB00825660","GBIF","RB","Calazans, L.S.B.","223","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/82/56/60/00825660.jpg","Margem da estrada entre a balsa e a praia."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Thaumatophyllum","bipinnatifidum","(Schott ex Endl.) Sakur., Calazans & Mayo","ARACEAE Thaumatophyllum bipinnatifidum (Schott ex Endl.) Sakur., Calazans & Mayo","RB00718270","GBIF","RB","Calazans, L.S.B.","189","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/82/70/00718270.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/82/70/00718270-1.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/82/70/00718270-2.jpg","Mata próxima à estrada."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araceae","Thaumatophyllum","corcovadense","(Kunth) Sakur., Calazans & Mayo","ARACEAE Thaumatophyllum corcovadense (Kunth) Sakur., Calazans & Mayo","RB00718271","GBIF","RB","Calazans, L.S.B.","190","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/82/71/00718271.jpg","Mata próxima à estrada."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Araliaceae","Hydrocotyle","bonariensis","Lam.","ARALIACEAE Hydrocotyle bonariensis Lam.","237316850","GBIF","Observations","Marcoscampolim",,"Native","Bronze","Bronze",,"Ilha Comprida - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","13141","GBIF","HCF","Caxambu, M.G.","4907","Native","Ouro","Bronze","https://images.cria.org.br/viewer/HCF000010187 | https://images.cria.org.br/viewer/HCF000010188 | https://images.cria.org.br/viewer/HCF000010189 | https://images.cria.org.br/viewer/HCF000010190",
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","7617","GBIF","MBML","Fernandes, H.Q.B.","3222","Native","Ouro","Bronze","https://images.cria.org.br/viewer/MBML007617_1 | https://images.cria.org.br/viewer/MBML007617_2 | https://images.cria.org.br/viewer/MBML007617_3 | https://images.cria.org.br/viewer/MBML007617_4 | https://images.cria.org.br/viewer/MBML007617_5","Ilha Comprida, Mata de restinga no interior da ilha."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Livistona","chinensis","(Jacq.) R.Br. ex Mart.","ARECACEAE Livistona chinensis (Jacq.) R.Br. ex Mart.","243681951","GBIF","Observations","Bolochio, C.",,"Cultivated","Bronze","Bronze",,"Ilha Comprida - SP, 11925-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Arecaceae","Syagrus","romanzoffiana","(Cham.) Glassman","ARECACEAE Syagrus romanzoffiana (Cham.) Glassman","7609","GBIF","MBML","Fernandes, H.Q.B.","3221","Native","Ouro","Bronze","https://images.cria.org.br/viewer/MBML007609_1 | https://images.cria.org.br/viewer/MBML007609_2","Ilha Comprida, Vegetação de restinga arbustiva densa, a ca. 100 m da praia"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Aristolochiaceae","Aristolochia","trilobata","L.","ARISTOLOCHIACEAE Aristolochia trilobata L.",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","139878","GBIF","SP","Eiten, G.","6155","Native","Ouro","Bronze",,"On the island Ilha Comprida, opposite the city of Cananéia. ALong road from bay side of islan to fishing village on ocean side. About 3/4 km from ocean. Road is cut through virgin medium tall restinga forest."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Ambrosia","artemisiifolia","L.","ASTERACEAE Ambrosia artemisiifolia L.","RB00389742","GBIF","RB","Eiten, G.","6121","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/38/97/42/00389742.jpg","South tip of the island of Ilha Comprida, along shore of the bay outlet, Barra de Cananéia. 4km SSE of city of Cananéia."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA",,"Asteraceae","Ambrosia","hispida","Pursh","ASTERACEAE Ambrosia hispida Pursh","US 2687185","GBIF","US","Eiten, G.","6121",,"Latão","Bronze","https://collections.nmnh.si.edu/media/?i=11616997","Municipio de Cananeia: south tip of the island of Ilha Comprida, along shore of the Bay outlet, Barra de Cananeia. 4 km SSE of city of Cananeia"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","crispa","Spreng.","ASTERACEAE Baccharis crispa Spreng.","122240","GBIF","UB","Martins, M.A.","8","Unknown","Ouro","Bronze","https://images.cria.org.br/viewer/UB0101517",
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","milleflora","(Less.) DC.","ASTERACEAE Baccharis milleflora (Less.) DC.","280122","GBIF","SP","Basso, M.E.","13","Native","Ouro","Bronze",,"Ilha Comprida. estrada entre a balsa e a Praia da Ilha Comprida. Área de mata de restinga com transição para dunas. 25°01'04,0""S, 47°54'45,0""W."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Baccharis","singularis","(Vell.) G.M.Barroso","ASTERACEAE Baccharis singularis (Vell.) G.M.Barroso","76292","GBIF","UEC","Hoffmann, J.R.R.","32","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC113737","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Barrosoa","betoniciformis","(DC.) R.M.King & H.Rob.","ASTERACEAE Barrosoa betoniciformis (DC.) R.M.King & H.Rob.","280137","GBIF","SP","Basso, M.E.","11","Native","Ouro","Bronze",,"Ilha Comprida. estrada entre a balsa e a Praia da Ilha Comprida. Área de mata de restinga com transição para dunas. 25°01'04,0""S, 47°54'45,0""W."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Centratherum","punctatum","Cass.","ASTERACEAE Centratherum punctatum Cass.",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Conyza","bonariensis","(L.) Cronquist","ASTERACEAE Conyza bonariensis (L.) Cronquist","288214","GBIF","SP","Hoffmann, J.R.R.","67","Native","Ouro","Bronze",,"Ilha Comprida, Estrada entre a balsa e a Praia da Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Lepidaploa","argyrotricha","(Sch.Bip. ex Baker) H.Rob.","ASTERACEAE Lepidaploa argyrotricha (Sch.Bip. ex Baker) H.Rob.","HRCB022729","Splink","HRCB",,"51","Native","Ouro","Bronze",,"Ilha Comprida Estrada entre a balsa e a Praia da Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","biformis","DC.","ASTERACEAE Mikania biformis DC.","77813","GBIF","UEC","Monteiro, C.A.","11","Native","Ouro","Bronze","https://images.cria.org.br/viewer/UEC125930","Ilha Comprida, Estrada entre a balsa e a praia da Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","capricorni","B.L.Rob.","ASTERACEAE Mikania capricorni B.L.Rob.","288213","GBIF","SP","Monteiro, C.A.","5","Native","Bronze","Bronze",,"Ilha Comprida, estrada entre a balsa e a Praia da Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","hastato-cordata","Malme","ASTERACEAE Mikania hastato-cordata Malme","20107","GBIF","SPSF","Monteiro, C.A.","17","Native","Ouro","Bronze",,"Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Mikania","involucrata","Hook. & Arn.","ASTERACEAE Mikania involucrata Hook. & Arn.","106","Splink","MACK",,"47","Native","Bronze","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Piptocarpha","oblonga","(Gardner) Baker","ASTERACEAE Piptocarpha oblonga (Gardner) Baker","206802","GBIF","UEC","Volet, D.P.","57","Native","Bronze","Bronze",,"Avenida Tapari. Próximo ao Rio Mar Pequeno"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pluchea","laxiflora","Hook. & Arn. ex Baker","ASTERACEAE Pluchea laxiflora Hook. & Arn. ex Baker","140261","Splink","SP",,"6154","Native","Ouro","Bronze",,"Ilha Comprida, Along road from bay side of island to fishing village on ocean side"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pluchea","sagittalis","(Lam.) Cabrera","ASTERACEAE Pluchea sagittalis (Lam.) Cabrera","UB0121031","Splink","UB",,"6154","Native","Ouro","Bronze",,"On the island ""Ilha Comprida"", opposite the city of Cananéia. Along road drom bay side of island to finishing village on ocean side. About 3/4 km from ocean. Road side. Road is cut through virgin medium-tall ""restinga"" forest."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Porophyllum","lanceolatum","DC.","ASTERACEAE Porophyllum lanceolatum DC.","NY00798738","Splink","NY",,"6123","Native","Ouro","Bronze",,"South tip of the island of Ilha Comprida, along shore of the bay outlet, ""Barra de Cananéia"". 4 km SSE of city of Cananéia."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale subsp. ruderale (Jacq.) Cass.","US 2687187","GBIF","US","Eiten, G.","6123","Native","Latão","Bronze","https://collections.nmnh.si.edu/media/?i=11667072","Municipio de Cananeia: south tip of the island of Ilha Compride, along shore of the bay outlet, ""Barr de Cananeia""4 km SSE of city of Cananeia"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","10736","GBIF","HCF","Caxambu, M.G.","4165","Native","Ouro","Bronze","https://images.cria.org.br/viewer/HCF000011657","arredores"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","lorentzii","Malme","ASTERACEAE Pterocaulon lorentzii Malme","SP033017","Splink","SP",,"33038A","Native","Ouro","Bronze",,"Ilha Comprida"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Pterocaulon","virgatum","(L.) DC.","ASTERACEAE Pterocaulon virgatum (L.) DC.","US 2687162","GBIF","US","Eiten, G.","6144","Native","Ouro","Bronze","https://collections.nmnh.si.edu/media/?i=11578306","Muncipio de Cananeis: south tip of the island of Ilha Comprida, along shore the bay outlet, ""Barra de Cananeia"". About 4 1/2 km SSE of city of Cananeia"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","76287","GBIF","UEC","Hoffmann, J.R.R.","51",,"Ouro","Bronze","https://images.cria.org.br/viewer/UEC132610","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Begoniaceae","Begonia","fruticosa","(Klotzsch) A.DC.","BEGONIACEAE Begonia fruticosa (Klotzsch) A.DC.","21044","GBIF","BHCB","Lombardi, J.A.","103","Native","Ouro","Bronze",,"Parque Estadual Carlos Botelho, Capão Bonito e Sete Barras."
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Adenocalymma","dusenii","Kraenzl.","BIGNONIACEAE Adenocalymma dusenii Kraenzl.","278929","GBIF","SP","Leitao Filho, H.F.","32813","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SP057940","Estrada Sete Barras"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Bignonia","binata","Thunb.","BIGNONIACEAE Bignonia binata Thunb.","278932","GBIF","SP","Leitao Filho, H.F.","32818","Native","Ouro","Bronze","https://images.cria.org.br/viewer/SP058357","Estrada Sete Barras para S. Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Fridericia","rego","(Vell.) L.G.Lohmann","BIGNONIACEAE Fridericia rego (Vell.) L.G.Lohmann","UEC107749","Splink","UEC",,"32817","Native","Bronze","Bronze",,"Estrada Sete Barras p/ S. Miguel Arcanjo"
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","7693","GBIF","EFC","Galvao, F.","64","Native","Bronze","Bronze",,"I. Comprida"
