"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","SPSF00044166","Splink","SPSF",,"830","Native","Latão","Low",,"Parque Estadual de Jurupará, Fazenda Tucano."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","SPSF00016125","Splink","SPSF",,"62","Native","Latão","Low",,"P.E.Jurupará."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Justicia","dasyclados","(Mart. ex Nees) Lindau","ACANTHACEAE Justicia dasyclados (Mart. ex Nees) Lindau","SPSF00044186","Splink","SPSF",,"849","Native","Latão","Low",,"Parque Estadual de Jurupará, Fazenda Tucano."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","SPSF00019611","Splink","SPSF",,,"Native","Bronze","Low",,"P.E.Jurupará."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Ruellia","geminiflora","Kunth","ACANTHACEAE Ruellia geminiflora Kunth","SP031111","Splink","SP",,"1768","Native","Ouro","Low",,"ca. 2 km da estrada que sai à esquerda da SP-250, Km 63"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Stenostephanus","lobeliiformis","Nees","ACANTHACEAE Stenostephanus lobeliiformis Nees","SPSF00019221","Splink","SPSF",,"606","Native","Ouro","Low",,"Parque Estadual de Jurupará, Fazenda Tucano."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims",,"GBIF",,,,"Naturalized","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Acanthaceae","Thunbergia","grandiflora","Roxb.","ACANTHACEAE Thunbergia grandiflora Roxb.","69365306","GBIF","Observations","Flaviomelo",,"Naturalized","Bronze","Low",,"Ibiúna"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Alstroemeriaceae","Alstroemeria","inodora","Herb.","ALSTROEMERIACEAE Alstroemeria inodora Herb.","29973","GBIF","IAC","Tombolato, A.F.C.","727c","Native","Bronze","Medium",,"Caucaia do Alto, propriedade de Luiz Kimura"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","197801","Splink","SP",,"51","Native","Latão","Low",,"8 km da SP-250 no Km 63, Bairro Sorocabuçu"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","002338","GBIF","HUFABC","Barretto, E.H.P.","1022","Native","Bronze","Low","https://images.cria.org.br/viewer/HUFABC002338","Pirituba, Av. Raimundo P. Magalhães., Campo."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Amaranthaceae","Celosia","argentea","L.","AMARANTHACEAE Celosia argentea L.",,"GBIF",,,,"Naturalized","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.",,"GBIF",,,,"Native","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Anacardiaceae","Lithraea","brasiliensis","Marchand","ANACARDIACEAE Lithraea brasiliensis Marchand",,"GBIF",,,,"Native","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","41028","GBIF","IAC","Bernacci, L.C.","3009","Native","Bronze","Low",,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","NY00447404","Splink","NY",,"1579","Native","Ouro","Low",,"By the lakeside, SW 72 km from Sao Paulo."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Anacardiaceae","Tapirira","obtusa","(Benth.) J.D.Mitch.","ANACARDIACEAE Tapirira obtusa (Benth.) J.D.Mitch.","43087","GBIF","IAC","Bernacci, L.C.","3380","Native","Bronze","Low",,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Agostinho, indivíduo H 42.3"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","SPSF00016373","Splink","SPSF",,"58","Native","Bronze","Low",,"P.E.Jurupara, cachoeira do França."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","2554137","GBIF","NY","Cordeiro, I.","1704","Native","Latão","Low",,"Proximidades da Rodovia SP-250 km 63, à direita e esquerda da rua Caeiras."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","40956","GBIF","IAC","Bernacci, L.C.","2937","Native","Bronze","Low",,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Annonaceae","Annona","sylvatica","A.St.-Hil.","ANNONACEAE Annona sylvatica A.St.-Hil.","43088","GBIF","IAC","Bernacci, L.C.","3381","Native","Bronze","Low",,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Agostinho, indivíduo H 44.1"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","RB01118912","GBIF","RB","Bernacci, L.C.","3027","Native","Latão","Medium","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/11/89/12/01118912.jpg","Caucaia do Alto, fragmento do Jamil, próximo ao Beto Borracheiro, interior da mata"
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","SPSF00019265","Splink","SPSF",,"791","Native","Latão","Low",,"Parque Estadual de Jurupará, Fazenda Tucano."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apiaceae","Ammi","majus","L.","APIACEAE Ammi majus L.","HPL011328","Splink","HPL",,"1216","Cultivated","Bronze","Low",,"Coletado na Flora Saito; cultivado como ornamental."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apiaceae","Ciclospermum",,"Lag.","APIACEAE Ciclospermum Lag.","NY01281372","GBIF","NY","Mizoguchi, K.","383",,"Bronze","Low","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/1/28/13/72/ny_01281372.dzi","Ibiúna, 70km from Sao Paulo city."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apiaceae","Cyclospermum","leptophyllum","(Pers.) Sprague ex Britton & P.Wilson","APIACEAE Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P.Wilson",,"GBIF",,,,"Native","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apiaceae","Eryngium","canaliculatum","Cham. & Schltdl.","APIACEAE Eryngium canaliculatum Cham. & Schltdl.","SPSF00054664","Splink","SPSF",,"11","Native","Bronze","Low",,"Savana Gramineo - lenhosa (Campo Sujo - Cerrado)."
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apocynaceae","Allamanda","cathartica","L.","APOCYNACEAE Allamanda cathartica L.",,"GBIF",,,,"Native","Latão","Low",,
"ÁREA DE PROTEÇÃO AMBIENTAL ITUPARARANGA","Angiosperms","Apocynaceae","Allamanda","schottii","Pohl","APOCYNACEAE Allamanda schottii Pohl","SPF00140015","Splink","SPF",,"1455","Native","Ouro","Medium",,"Caucaia do Alto, Mata do Governo."
