"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Acanthaceae","Ruellia","bulbifera","Lindau","ACANTHACEAE Ruellia bulbifera Lindau","57642","GBIF","SPSF","Durigan, G.","4275","Native","Prata","Ouro","https://images.cria.org.br/viewer/SPSF00057642","Estação Ecológica de Assis."
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","ESA:91705","GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","ESA:91706","GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","RB01370216","GBIF","RB","Pace, M.R.","630","Native","Bronze","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/2/16/01370216.jpg","Estação Ecológica de Assis"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","ESA:91707","GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Annonaceae","Duguetia","lanceolata","A.St.-Hil.","ANNONACEAE Duguetia lanceolata A.St.-Hil.","ESA:91708","GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","RB01057475","GBIF","RB","Savassi-Coutinho, A.P.","772","Native","Ouro","Ouro","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/5/74/75/01057475.jpg","Estação Ecológica de Assis, Parcela Permanente do Biota, Cerradão, indivíduo 9512 (Parcela C-10)."
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.",,"GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","ESA:91710","GBIF",,"Lima, R.A.F.",,"Native","Latão","Ouro",,"Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Apocynaceae","Prestonia",,"R.Br.","APOCYNACEAE Prestonia R.Br.","SPF00228689","Splink","SPF",,"635",,"Latão","Ouro",,"Estação Ecológica de Assis"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Apocynaceae","Tabernaemontana",,"L.","APOCYNACEAE Tabernaemontana L.","US 3710812","GBIF","US","Pace, M.R.","627",,"Latão","Ouro","https://collections.nmnh.si.edu/media/?i=13338146","Estação Ecológica de Assis"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","53211","GBIF","HRCB","Udulutsch, R.G.","484","Native","Bronze","Ouro",,"Estação Ecológica de Assis"
"ESTAÇÃO ECOLÓGICA ASSIS","Angiosperms","Aquifoliaceae","Ilex","brasiliensis","(Spreng.) Loes.","AQUIFOLIACEAE Ilex brasiliensis (Spreng.) Loes.","SPSF00053718","Splink","SPSF",,"s/n","Native","Prata","Ouro",,"Estação Ecológica de Assis."
