"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae",,,"Juss.","ACANTHACEAE Acanthaceae Juss.","ESA083755","Splink","ESA","Souza, V.C.","29033",,"Latão","High","Parque Estadual Ilha do Cardoso. Floresta de Restinga. Área do Projeto Parcelas Permanentes","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Aphelandra","liboniana","Linden ex Hook.f.","ACANTHACEAE Aphelandra liboniana Linden ex Hook.f.","244709","Splink","SP","Sugiyama, M.","829","Native","Ouro","High","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Aphelandra","ornata","(Nees) T.Anderson","ACANTHACEAE Aphelandra ornata (Nees) T.Anderson","ESA085950","Splink","ESA","Forster, W.","972","Native","Ouro","High","Parque Estadual Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Avicennia","germinans","(L.) L.","ACANTHACEAE Avicennia germinans (L.) L.","IBGE00021736","Splink","IBGE","Leitao, H.F.","18030","Native","Bronze","High","Ilha Cardoso. Folha: SG-23-V-C. Coordenada Calculada. Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Avicennia","schaueriana","Stapf & Leechm. ex Moldenke","ACANTHACEAE Avicennia schaueriana Stapf & Leechm. ex Moldenke","ESA083744","Reflora","ESA","Souza, V.C.","29022","Native","Ouro","High","Parque Estadual Ilha do Cardoso. Manguezal do Rio Perequê","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","384179","Splink","SP","Barros, F.","3115","Native","Ouro","High","Parque Estadual da Ilha do Cardoso, estrada da captação","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Justicia","dusenii","(Lindau) Wassh. & L.B.Sm.","ACANTHACEAE Justicia dusenii (Lindau) Wassh. & L.B.Sm.","205392","GBIF","SP","Kirizawa, M.","1522","Native","Ouro","High","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Justicia","kleinii","Wassh. & L.B.Sm.","ACANTHACEAE Justicia kleinii Wassh. & L.B.Sm.","SPF00202463","Splink","SPF","Rossi, L.","519","Native","Ouro","High","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Justicia","meyeniana","(Nees) Lindau","ACANTHACEAE Justicia meyeniana (Nees) Lindau","237953","GBIF","SP","Cordeiro, I.","570","Native","Latão","Low","Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Lepidagathis","kameyamana","Gnanasek. & Arisdason","ACANTHACEAE Lepidagathis kameyamana Gnanasek. & Arisdason","238348","Splink","SP","Silva, S.J.G.","4","Native","Bronze","High","Parque Estadual da Ilha do Cardoso, caminho para o Morro da Captação","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Acanthaceae","Lepidagathis","meridionalis","Kameyama","ACANTHACEAE Lepidagathis meridionalis Kameyama","SP003720","Splink","SP","Kameyama, C.","164","Native","Ouro","Low","Ilha do Cardoso, Trilha da captação, próximo ao rio Pereque","Não"
