"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","52684","GBIF","SPSF","Rossi, L.","3052","Native","Prata","Ouro","https://images.cria.org.br/viewer/SPSF00052684","Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Amaranthaceae","Iresine","diffusa","Humb. & Bonpl. ex Willd.","AMARANTHACEAE Iresine diffusa Humb. & Bonpl. ex Willd.","52685","GBIF","SPSF","Rossi, L.","3015","Native","Prata","Ouro","https://images.cria.org.br/viewer/SPSF00052685","Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Ferns and Lycophytes","Aspleniaceae","Asplenium","auritum","Sw.","ASPLENIACEAE Asplenium auritum Sw.","52698","GBIF","SPSF","Rossi, L.","3047","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00052698","Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","551919","Splink","SP",,"3056","Native","Bronze","Ouro",,"Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Asteraceae","Lepidaploa","canescens","(Kunth) H.Rob.","ASTERACEAE Lepidaploa canescens (Kunth) H.Rob.","551924","Splink","SP",,"3071","Native","Bronze","Ouro",,"Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Asteraceae","Lessingianthus","macrophyllus","(Less.) H.Rob.","ASTERACEAE Lessingianthus macrophyllus (Less.) H.Rob.","551914","Splink","SP",,"3035","Native","Bronze","Ouro",,"Estação Ecológica de Itapeti, Trilha do Sagui"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","52687","GBIF","SPSF","Rossi, L.","3049","Native","Bronze","Ouro","https://images.cria.org.br/viewer/SPSF00052687","Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Asteraceae","Vernonanthura","hilairiana","(Gardner) A.J.Vega & M.Dematt.","ASTERACEAE Vernonanthura hilairiana (Gardner) A.J.Vega & M.Dematt.","551918","Splink","SP",,"3055","Native","Bronze","Ouro",,"Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","551917","Splink","SP",,"3050","Native","Ouro","Ouro",,"Estação Ecológica de Itapeti"
"ESTAÇÃO ECOLÓGICA ITAPETI","Angiosperms","Cactaceae","Rhipsalis","elliptica","G.Lindb. ex K.Schum.","CACTACEAE Rhipsalis elliptica G.Lindb. ex K.Schum.","551923","Splink","SP",,"3064","Native","Prata","Ouro",,"Estação Ecológica de Itapeti, Trilha do Compressor"
