"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Acanthaceae","Ruellia","geminiflora","Kunth","ACANTHACEAE Ruellia geminiflora Kunth","SLUI011043 SLUI00011043","Splink","SLUI",,"2851","Native","Bronze","Bronze",,"Condomínio Spring Valley. Crescendo em gramado."
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","202600","GBIF","UEC","Pires, T.P.","190","Native","Bronze","Bronze","https://images.cria.org.br/viewer/UEC190828 | https://images.cria.org.br/viewer/UEC190828_v01 | https://images.cria.org.br/viewer/UEC190828_v02 | https://images.cria.org.br/viewer/UEC190828_v03 | https://images.cria.org.br/viewer/UEC190828_v04 | https://images.cria.org.br/viewer/UEC190828_v05 | https://images.cria.org.br/viewer/UEC190828_v06","Unidade de Desenvolvimento Ambiental (UNIDAM), Local: distante da trilha, copa à pleno sol. Solo: Arenoso, em meio à braquiária."
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Annonaceae","Annona","emarginata","(Schltdl.) H.Rainer","ANNONACEAE Annona emarginata (Schltdl.) H.Rainer","RB01173004","GBIF","RB","Bettiol Neto, J.E.",,"Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/17/30/4/01173004.jpg","IAC, Estação experimental, em coleção (Banco de Germoplamas), procedente de cultivo em São Bento do Sapucaí (SP); cultivada"
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","203290","GBIF","UEC","Pires, T.P.","172","Native","Bronze","Bronze","https://images.cria.org.br/viewer/UEC178051_c | https://images.cria.org.br/viewer/UEC178051_v01 | https://images.cria.org.br/viewer/UEC178051_v02 | https://images.cria.org.br/viewer/UEC178051_v03 | https://images.cria.org.br/viewer/UEC178051_v04 | https://images.cria.org.br/viewer/UEC178051_v05","Unidade de Desenvolvimento Ambiental (UNIDAM)"
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Apocynaceae","Himatanthus","drasticus","(Mart.) Plumel","APOCYNACEAE Himatanthus drasticus (Mart.) Plumel",,"GBIF",,,,"Native","Latão","Bronze",,
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Araliaceae","Didymopanax","vinosus","(Cham. & Schltdl.) Marchal","ARALIACEAE Didymopanax vinosus (Cham. & Schltdl.) Marchal","201402","GBIF","UEC","Silva, B.G.","448","Native","Bronze","Bronze","https://images.cria.org.br/viewer/UEC177927 | https://images.cria.org.br/viewer/UEC177927_v01 | https://images.cria.org.br/viewer/UEC177927_v02 | https://images.cria.org.br/viewer/UEC177927_v03",
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Arecaceae","Syagrus","flexuosa","(Mart.) Becc.","ARECACEAE Syagrus flexuosa (Mart.) Becc.","203294","GBIF","UEC","Silva, B.G.","464","Native","Bronze","Bronze","https://images.cria.org.br/viewer/UEC178072_v01 | https://images.cria.org.br/viewer/UEC178072_v02 | https://images.cria.org.br/viewer/UEC178072_v03 | https://images.cria.org.br/viewer/UEC178072_v04 | https://images.cria.org.br/viewer/UEC178072_v05 | https://images.cria.org.br/viewer/UEC178072_v06","Unidade de Desenvolvimento Ambiental (UNIDAM)"
"ÁREA DE PROTEÇÃO AMBIENTAL AVECUIA","Angiosperms","Asparagaceae","Agave","americana","L.","ASPARAGACEAE Agave americana L.",,"GBIF",,,,"Cultivated","Latão","Bronze",,
