"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Acanthaceae","Aphelandra",,"R.Br.","ACANTHACEAE Aphelandra R.Br.","PMSP006215","GBIF","PMSP","Garcia, R.J.F.","1966",,"Bronze","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/0/62/15/pmsp00006215.dzi","Estação Ecológica de Bananal. Trilha do Rio da Pedra Vermelha, mata. Altitude 1200 a 1900 m.s.m. Na trilha mais aberta."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","275726","Splink","SP",,"225","Native","Ouro","Ouro",,"Serra da Bocaina, beira da estrada em direção à EStação Ecológica do Bananal"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","42445","GBIF","SPSF","Polisel, R.T.","882","Native","Bronze","Ouro",,"Estação Ecológica de Bananal"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Acanthaceae","Staurogyne","itatiaiae","(Wawra) Leonard","ACANTHACEAE Staurogyne itatiaiae (Wawra) Leonard","SPSF00042205","Splink","SPSF",,"533","Native","Ouro","Bronze",,"Estação Ecológica."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Acanthaceae","Stenostephanus","lobeliiformis","Nees","ACANTHACEAE Stenostephanus lobeliiformis Nees","CESJ064104","Splink","CESJ",,"956","Native","Bronze","Ouro",,"Estação Ecológica de Bananal, Altitude aproximada"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Alliaceae",,,"J. St.-Hil.","ALLIACEAE Amaryllidaceae J. St.-Hil.","1482","GBIF","SHPR","Biral, L.","2550",,"Latão","Bronze",,"Estrada Sertão do Ariró"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Amaranthaceae","Celosia","corymbifera","Didr.","AMARANTHACEAE Celosia corymbifera Didr.","42263","GBIF","SPSF","Polisel, R.T.","593","Native","Bronze","Ouro",,"Estação Ecológica de Bananal"
"ESTAÇÃO ECOLÓGICA BANANAL",,"Amaranthaceae","Hebanthe","eriantha","(Poir.) Pedersen","AMARANTHACEAE Hebanthe eriantha (Poir.) Pedersen","65938","GBIF","BHCB","Morais, P.O.","109",,"Latão","Ouro","https://images.cria.org.br/viewer/BHCB054925","Estacão Ecológica de Bananal, Rio das Cobras entre a primeira e a sétima queda."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Amaranthaceae","Hebanthe","erianthos","(Poir.) Pedersen","AMARANTHACEAE Hebanthe erianthos (Poir.) Pedersen","5782","GBIF","FCAB","Morais, P.O.","109","Native","Latão","Ouro",,"Estação Ecológica de Bananal, Rio das Cobras entre."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Amaranthaceae","Hebanthe","pulverulenta","Mart.","AMARANTHACEAE Hebanthe pulverulenta Mart.","BHCB054931","Splink","BHCB",,"135","Native","Ouro","Ouro",,"Estacão Ecológica de Bananal"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Amaranthaceae","Pfaffia",,"Mart.","AMARANTHACEAE Pfaffia Mart.","BHCB025699","Splink","BHCB",,"872",,"Latão","Ouro",,"Estacão Ecológica de Bananal, Margens da estrada que dá acesso a Estação."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Amaryllidaceae","Hippeastrum","calyptratum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum calyptratum (Ker Gawl.) Herb.","PMSP006217","GBIF","PMSP","Garcia, R.J.F.","1967","Native","Bronze","Ouro","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/0/62/17/pmsp00006217.dzi","Estação Ecológica de Bananal. Trilha do rio da Pedra vermelha, entre 1200 e 1900m.s.m."
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Anacardiaceae",,,"R.Br.","ANACARDIACEAE Anacardiaceae R.Br.","65931","GBIF","BHCB","Morais, P.O.","102",,"Latão","Ouro","https://images.cria.org.br/viewer/BHCB055224","Estacão Ecológica de Bananal, Pedra Vermelha e Córrego do Barbosa. Aproximadamente 1300 m de altitude."
"ESTAÇÃO ECOLÓGICA BANANAL","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","SPSF00032185","Splink","SPSF",,"6294","Native","Bronze","Ouro",,"Estação Ecológica de Bananal."
"ESTAÇÃO ECOLÓGICA BANANAL","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","62926","GBIF","BHCB","Salino, A.","7594","Native","Bronze","Ouro",,"Estação Ecológica de Bananal, Estação Ecológica de Bananal, trilha para o Pico do Caracol."
"ESTAÇÃO ECOLÓGICA BANANAL","Ferns and Lycophytes","Anemiaceae","Anemia","villosa","Humb. & Bonpl. ex Willd.","ANEMIACEAE Anemia villosa Humb. & Bonpl. ex Willd.","SHPR001477","Splink","SHPR",,"2545","Native","Bronze","Bronze",,"Estrada Sertão do Ariró"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","42367","GBIF","SPSF","Polisel, R.T.","783","Native","Ouro","Ouro",,"Estação Ecológica de Bananal"
"ESTAÇÃO ECOLÓGICA BANANAL","Angiosperms","Annonaceae","Annona","emarginata","(Schltdl.) H.Rainer","ANNONACEAE Annona emarginata (Schltdl.) H.Rainer","42242","GBIF","SPSF","Polisel, R.T.","572","Native","Prata","Ouro",,"Estação Ecológica de Bananal"
