"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Asteraceae","Heterocondylus","alatus","(Vell.) R.M.King & H.Rob.","ASTERACEAE Heterocondylus alatus (Vell.) R.M.King & H.Rob.","FURB80591","Splink","FURB",,"4622","Native","Ouro","Low",,"Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Asteraceae","Pentacalia","desiderabilis","(Vell.) Cuatrec.","ASTERACEAE Pentacalia desiderabilis (Vell.) Cuatrec.","FURB80593","Splink","FURB",,"4625","Native","Ouro","Low",,"Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.","177676","GBIF","ICN","Mariath, J.E.A.","s.n.","Native","Bronze","Low","https://images.cria.org.br/viewer/ICN00030329","Beira da rodovia Regis Bintencourt cerca 40 Km ao sul de Cajati-SP"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Campanulaceae","Siphocampylus","fluminensis","(Vell.) E.Wimm.","CAMPANULACEAE Siphocampylus fluminensis (Vell.) E.Wimm.","271377","GBIF","MBM","Ribas, O.S.","4651","Native","Ouro","Low","https://images.cria.org.br/viewer/MBM271377","_x000F__x0006_"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Celastraceae","Monteverdia","evonymoides","(Reissek) Biral","CELASTRACEAE Monteverdia evonymoides (Reissek) Biral","FURB80597","Splink","FURB",,"4620","Native","Ouro","Low",,"Bela Vista."
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Euphorbiaceae","Croton","celtidifolius","Baill.","EUPHORBIACEAE Croton celtidifolius Baill.","RB01376749","GBIF","RB","Santos, R.F.","06","Native","Ouro","Low","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/67/49/01376749.jpg","Rodovia Regis Bittencourt. sentido Paraná ca. km 537. beira da rodovia."
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Fabaceae","Inga","barbata","Benth.","FABACEAE Inga barbata Benth.","414175","GBIF","MBM","Barboza, E.","4634","Native","Ouro","Low","https://images.cria.org.br/viewer/MBM414175","Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Malvaceae","Callianthe","macrantha","(A.St.-Hil.) Donnell","MALVACEAE Callianthe macrantha (A.St.-Hil.) Donnell","FURB80618","Splink","FURB",,"4618","Native","Ouro","Low",,"Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Myrtaceae","Eugenia",,"L.","MYRTACEAE Eugenia L.","414167","GBIF","MBM","Barboza, E.","4635",,"Ouro","Low","https://images.cria.org.br/viewer/MBM414167","Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Piperaceae","Piper","umbellatum","L.","PIPERACEAE Piper umbellatum L.","FURB80628","Splink","FURB",,"4628","Native","Ouro","Low",,"Bela Vista"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Poaceae","Chusquea","anelytroides","Rupr. ex Döll","POACEAE Chusquea anelytroides Rupr. ex Döll","249454","GBIF","SP","Clark, L.","845","Native","Ouro","Low","https://images.cria.org.br/viewer/SP042281","BR - 116, km 524.3, about 2 km NE of Rio Barreiro"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Poaceae","Chusquea","leptophylla","Nees","POACEAE Chusquea leptophylla Nees","04524","GBIF","SJRP","Clark, L.","844","Native","Ouro","Low",,"BR 116, km 524.3, about 2 km NE of Rio Barreiro"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Poaceae","Merostachys",,"Spreng.","POACEAE Merostachys Spreng.","415207","GBIF","SP","Shirasuna, R.T.","2563",,"Ouro","Low",,"Parque Estadual de Jacupiranga"
"ÁREA DE PROTEÇÃO AMBIENTAL PLANALTO DO TURVO","Angiosperms","Rubiaceae","Amaioua","guianensis","Aubl.","RUBIACEAE Amaioua guianensis Aubl.","FURB80630","Splink","FURB",,"4621","Native","Ouro","Low",,"Bela Vista"
