"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DA ARA","Angiosperms","Acanthaceae","Justicia","brasiliana","Roth","ACANTHACEAE Justicia brasiliana Roth","116850962","GBIF","Observations","Wisnik, N.",,"Native","Ouro","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Amaranthaceae","Chamissoa","altissima","(Jacq.) Kunth","AMARANTHACEAE Chamissoa altissima (Jacq.) Kunth","HUEM000000266","Splink","HUEM","Taroda, N.","s.n.","Native","Bronze","Low","Reserva ARA Inst. Florestal","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Apiaceae","Eryngium","juncifolium","(Urb.) Mathias & Constance","APIACEAE Eryngium juncifolium (Urb.) Mathias & Constance",,"Splink","HBVIRTFLBRAS","Riedel, L.","2170","Native","Latão","High","prope Araracoara","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Apocynaceae","Orthosia","scoparia","(Nutt.) Liede & Meve","APOCYNACEAE Orthosia scoparia (Nutt.) Liede & Meve",,"Splink","HBVIRTFLBRAS","Riedel, L.","2272","Native","Latão","High","Prope Araraquara.","Não"
"PARQUE ESTADUAL DA ARA","Ferns and Lycophytes","Aspleniaceae","Asplenium","claussenii","Hieron.","ASPLENIACEAE Asplenium claussenii Hieron.","CRI008209","Reflora","CRI","Stival-Santos, A.","629","Native","Ouro","High","Parque Estadual das Araucárias.","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Asteraceae","Baccharis","rufidula","(Spreng.) Joch.Müll.","ASTERACEAE Baccharis rufidula (Spreng.) Joch.Müll.",,"Splink","HBVIRTFLBRAS","Lund, P.W.","s.n.","Native","Latão","High","In S. Paulo in fruticetis palustribus camporum prope Araracoara","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Cactaceae","Epiphyllum","phyllanthus","(L.) Haw.","CACTACEAE Epiphyllum phyllanthus (L.) Haw.","116844982","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Cactaceae","Lepismium","warmingianum","(K.Schum.) Barthlott","CACTACEAE Lepismium warmingianum (K.Schum.) Barthlott","116842527","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Convolvulaceae","Ipomoea","indivisa","(Vell.) Hallier f.","CONVOLVULACEAE Ipomoea indivisa (Vell.) Hallier f.","116841999","GBIF","Observations","Wisnik, N.",,"Native","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
"PARQUE ESTADUAL DA ARA","Angiosperms","Cucurbitaceae","Momordica","charantia","L.","CUCURBITACEAE Momordica charantia L.","116852620","GBIF","Observations","Wisnik, N.",,"Naturalized","Bronze","Low","Valinhos, SP, 13274-465, Brasil","Não"
