"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.","SPSF00035129","Splink","SPSF","Arzolla, F.A.R.D.P.","907","Native","Ouro","Parque Estadual Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Bromeliaceae","Vriesea","taritubensis","E.Pereira & I.A.Penna","BROMELIACEAE Vriesea taritubensis var. taritubensis E.Pereira & I.A.Penna","SP053513","Splink","SP","Baitello, J.B.","774","Native","Ouro","Parque Estadual de Jurupará, Estrada da Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cactaceae","Rhipsalis","teres","(Vell.) Steud.","CACTACEAE Rhipsalis teres (Vell.) Steud.","285805","Splink","SP","Baitello, J.B.","787","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cactaceae","Rhipsalis","trigona","Pfeiff.","CACTACEAE Rhipsalis trigona Pfeiff.","SMDB024412","Splink","SMDB","Amaral, B.C.","61","Native","Bronze","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Calophyllaceae","Kielmeyera","coriacea","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera coriacea Mart. & Zucc.","SPF00225697","Splink","SPF","Furlan, C.M.","35","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Caprifoliaceae",,,"Juss.","CAPRIFOLIACEAE Caprifoliaceae Juss.","289699","Splink","SP","Pastore, J.A.","650",,"Latão","Parque Estadual de Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Celastraceae","Monteverdia","schumanniana","(Loes.) Biral","CELASTRACEAE Monteverdia schumanniana (Loes.) Biral","SPSF00044168","Splink","SPSF","Lima, R.A.F.","831","Native","Ouro","Parque Estadual de Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Chrysobalanaceae","Couepia","venosa","Prance","CHRYSOBALANACEAE Couepia venosa Prance","SPSF00044191","Splink","SPSF","Lima, R.A.F.","854","Native","Latão","Parque Estadual de Jurupará, Base Fumaça","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Clusiaceae","Clusia","criuva","Cambess.","CLUSIACEAE Clusia criuva Cambess.",,"GBIF",,,,"Native","Latão",,"Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Clusiaceae","Clusia","criuva","Vesque","CLUSIACEAE Clusia criuva subsp. parviflora Vesque","285807","Splink","SP","Pastore, J.A.","647","Native","Ouro","Parque Estadual de Jurupará, região da Água da Carapuça","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Clusiaceae","Tovomitopsis","paniculata","(Spreng.) Planch. & Triana","CLUSIACEAE Tovomitopsis paniculata (Spreng.) Planch. & Triana","287605","Splink","SP","Aguiar, O.T.","608","Native","Ouro","Parque Estadual de Jurupará, estrada da Usina da Barra, às margens da represa","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","HURB000000751","Splink","HURB","Esteves, R.","66","Native","Ouro","parque estadual de Jurupará, cachoeira do França.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Commelinaceae","Tripogandra","diuretica","(Mart.) Handlos","COMMELINACEAE Tripogandra diuretica (Mart.) Handlos","HURB000000748","Splink","HURB","Pastore, J.A.","463","Native","Ouro","parque estadual de Jurupará, cachoeira do França.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cordiaceae","Cordia","sellowiana","Cham.","CORDIACEAE Cordia sellowiana Cham.","HUEFS0089248","Splink","HUEFS","Aguiar, O.T.","586","Native","Bronze","Parque Estadual de Jurupará, região do Ribeirão do Mico, na margem da estrada, em capoeira.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Costaceae","Costus","spiralis","(Jacq.) Roscoe","COSTACEAE Costus spiralis (Jacq.) Roscoe",,"GBIF",,,,"Native","Latão",,"Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cucurbitaceae","Cayaponia","espelina","(Silva Manso) Cogn.","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.","SPF00225628","Splink","SPF","Furlan, C.M.","33","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cyperaceae","Fimbristylis","complanata","(Retz.) Link","CYPERACEAE Fimbristylis complanata (Retz.) Link","PMSP013273","GBIF","PMSP","Summa, J.L.","10","Native","Bronze","Parque Estadual do Jurupará, beira de estrada. 23K 273698 7348958.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Cyperaceae","Fimbristylis","dichotoma","(L.) Vahl","CYPERACEAE Fimbristylis dichotoma (L.) Vahl","SPF00235601","Splink","SPF","Summa, J.L.","9","Native","Bronze","Parque Estadual do Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Ferns and Lycophytes","Dennstaedtiaceae","Pteridium","esculentum","(Kaulf.) Thomson","DENNSTAEDTIACEAE Pteridium esculentum subsp. arachnoideum (Kaulf.) Thomson","163046","Splink","BHCB","Almeida, T.E.","3236","Native","Bronze","Reserva Votorantim, Complexo Juquiá, Trilha do Chagas, UHE da Fumaça.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Dilleniaceae","Doliocarpus","glomeratus","Eichler","DILLENIACEAE Doliocarpus glomeratus Eichler","SPSF00019266","Splink","SPSF","Baitello, J.B.","792","Native","Bronze","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Elaeocarpaceae","Sloanea","guianensis","(Aubl.) Benth.","ELAEOCARPACEAE Sloanea guianensis (Aubl.) Benth.","SPSF00019269","Splink","SPSF","Baitello, J.B.","796","Native","Latão","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Erythroxylaceae","Erythroxylum","suberosum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum suberosum A.St.-Hil.","SPF00225602","Splink","SPF","Furlan, C.M.","41","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Andira","anthelmia","(Vell.) Benth.","FABACEAE Andira anthelmia (Vell.) Benth.","UEC150781","Splink","UEC","Santiago, C.M.","s.n.","Native","Ouro","Parque Estadual de Jurupará, estrada do","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Collaea","stenophylla","(Hook. & Arn.) Benth.","FABACEAE Collaea stenophylla (Hook. & Arn.) Benth.","MAC0004884","Splink","MAC","Handro, O.","s.n.","Native","Bronze","Butantan.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Dahlstedtia","pinnata","(Benth.) Malme","FABACEAE Dahlstedtia pinnata (Benth.) Malme",,"GBIF",,,,"Native","Latão",,"Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Dimorphandra","mollis","Benth.","FABACEAE Dimorphandra mollis Benth.","225601","GBIF","SPF","Furlan, C.M.","40","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Hymenaea","altissima","Ducke","FABACEAE Hymenaea altissima Ducke","SP039457","Splink","SP","Baitello, J.B.","806","Native","Ouro","Parque Estadual de Jurupará, Estrada do mono, caminho para o parque","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Hymenaea","courbaril","L.","FABACEAE Hymenaea courbaril L.","SPSF00019492","Splink","SPSF","Baitello, J.B.","806","Native","Latão","Parque Estadual do Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Inga","capitata","Desv.","FABACEAE Inga capitata Desv.","310472","Splink","SP","Pastore, J.A.","643","Native","Prata","Parque Estadual de Jurupará, Ribeirão do Mico, ás margens do rio Juquiá","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Jupunba","langsdorffii","(Benth.) M.V.B.Soares et al.","FABACEAE Jupunba langsdorffii (Benth.) M.V.B.Soares et al.","SPSF00044183","Splink","SPSF","Lima, R.A.F.","846","Native","Latão","Parque Estadual de Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Leptolobium","dasycarpum","Vogel","FABACEAE Leptolobium dasycarpum Vogel","225698","GBIF","SPF","Furlan, C.M.","36","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Gesneriaceae","Besleria","selloana","Klotzsch & Hanst.","GESNERIACEAE Besleria selloana Klotzsch & Hanst.","UEC097086","Splink","UEC","Baitello, J.B.","802","Native","Ouro","Parque Estadual do Jurupará, estrada do Morro, , caminho para o Parque.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Gesneriaceae","Nematanthus","fritschii","Hoehne","GESNERIACEAE Nematanthus fritschii Hoehne","285833","Splink","SP","Pastore, J.A.","625","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Gesneriaceae","Nematanthus","villosus","(Hanst.) Wiehler","GESNERIACEAE Nematanthus villosus (Hanst.) Wiehler","285831","Splink","SP","Pastore, J.A.","629","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi","UEC056272","Splink","UEC","Baitello, J.B.","777","Native","Bronze","Parque Estadual de Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Humiriaceae","Vantanea","compacta","(Schnizl.) Cuatrec.","HUMIRIACEAE Vantanea compacta (Schnizl.) Cuatrec.","285834","Splink","SP","Aguiar, O.T.","600","Native","Prata","Parque Estadual de Jurupará, Faz. Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Iridaceae","Freesia","laxa","(Thunb.) Goldblatt & J.C.Manning","IRIDACEAE Freesia laxa (Thunb.) Goldblatt & J.C.Manning","SPF00234342","Splink","SPF","Gimenez, J.M.M.","s.n.","Naturalized","Ouro","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lamiaceae","Aegiphila","integrifolia","(Jacq.) Moldenke","LAMIACEAE Aegiphila integrifolia (Jacq.) Moldenke","SPSF00044176","Splink","SPSF","Lima, R.A.F.","839","Native","Latão","Parque Estadual de Jurupará","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lamiaceae","Mesosphaerum","sidifolium","(L'Hér.) Harley & J.F.B.Pastore","LAMIACEAE Mesosphaerum sidifolium (L'Hér.) Harley & J.F.B.Pastore","MBM161764","Splink","MBM","Esteves, R.","65","Native","Ouro","Parque Estadual de Jurupará.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lamiaceae","Ocimum","carnosum","(Spreng.) Link & Otto ex Benth.","LAMIACEAE Ocimum carnosum (Spreng.) Link & Otto ex Benth.","MBM161765","Splink","MBM","Pastore, J.A.","461","Native","Ouro","Parque Estadual de Jurupará, Cachoeira do França.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lauraceae","Licaria","armeniaca","(Nees) Kosterm.","LAURACEAE Licaria armeniaca (Nees) Kosterm.","SP054833","Splink","SP","Pastore, J.A.","657","Native","Ouro","Parque Estadual de Jurupará, Estrada do Caçador","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lentibulariaceae","Utricularia","hydrocarpa","Vahl","LENTIBULARIACEAE Utricularia hydrocarpa Vahl","MAC0025606","Splink","MAC","Gehrt, A.","s.n.","Native","Bronze","Butantan.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Lentibulariaceae","Utricularia","tricolor","A.St.-Hil.","LENTIBULARIACEAE Utricularia tricolor A.St.-Hil.","MAC0026668","Splink","MAC","Hoehne, F.C.","s.n.","Native","Bronze","Butantan.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Loranthaceae","Tripodanthus","acutifolius","(Ruiz & Pav.) Tiegh.","LORANTHACEAE Tripodanthus acutifolius (Ruiz & Pav.) Tiegh.","ALCB072898","Splink","ALCB","Sibinelli, V.","18","Native","Bronze","Cidade Universitária Armando de Salles Oliveira. IB, estacionamento do prédio da botânica, próxima a marquise entre o departamento de botânica e o prédio do genoma humano.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Malpighiaceae","Byrsonima","laxiflora","Griseb.","MALPIGHIACEAE Byrsonima laxiflora Griseb.","SPF00225692","Splink","SPF","Furlan, C.M.","28","Native","Bronze","Cerrado de Emas, Rodovia SP201, próximo à Vila Santa Fé.","Não"
