"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Aquifoliaceae","Ilex",,"L.","AQUIFOLIACEAE Ilex L.","UNIP05445","GBIF","UNIP","Frana, S.A.","14",,"Latão","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Aristolochiaceae","Aristolochia","trilobata","L.","ARISTOLOCHIACEAE Aristolochia trilobata L.","167803966","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Low","Iguape - State of São Paulo, 11920-000, Brazil","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","UNIP05447","GBIF","UNIP","Frana, S.A.","12",,"Latão","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Asteraceae","Piptocarpha","notata","(Less.) Baker","ASTERACEAE Piptocarpha notata (Less.) Baker","UNIP00241","GBIF","UNIP","Oliveira, A.A.","3455","Native","Bronze","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Convolvulaceae","Ipomoea","pes-caprae","(L.) R.Br.","CONVOLVULACEAE Ipomoea pes-caprae (L.) R.Br.","167805667","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Low","Iguape - State of São Paulo, 11920-000, Brazil","Não"
"PARQUE ESTADUAL DO PRELADO","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","UNIP05488","GBIF","UNIP","Paciencia, M.","639","Native","Ouro","Low","Una do Prelado. Sítio Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Cyclanthaceae","Thoracocarpus","bissectus","(Vell.) Harling","CYCLANTHACEAE Thoracocarpus bissectus (Vell.) Harling","UNIP00244","GBIF","UNIP","Oliveira, A.A.","3460","Native","Bronze","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","UNIP00255","GBIF","UNIP","Oliveira, A.A.","3457","Native","Prata","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Gesneriaceae","Nematanthus","fissus","(Vell.) L.E.Skog","GESNERIACEAE Nematanthus fissus (Vell.) L.E.Skog","UNIP00243","GBIF","UNIP","Oliveira, A.A.","3453","Native","Prata","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
"PARQUE ESTADUAL DO PRELADO","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","UNIP00253","GBIF","UNIP","Oliveira, A.A.","3459","Native","Prata","Low","Una do Prelado. Trilha do Sítio do Sr. Adriano.","Não"
