"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Acanthaceae","Justicia","brandegeeana","Wassh. & L.B.Sm.","ACANTHACEAE Justicia brandegeeana Wassh. & L.B.Sm.","229991123","GBIF","Observations","Romano, P.",,"Native","Bronze","High","Parque Estadual Jaraguá, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","211173835","GBIF","Observations","Giiazaki",,"Native","Bronze","High","Parque Estadual Jaraguá, São Paulo, SP, BR","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","39151","GBIF","SPSF","Souza, F.M.","952","Native","Prata","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Amaranthaceae","Alternanthera","regelii","(Seub.) Schinz","AMARANTHACEAE Alternanthera regelii (Seub.) Schinz","220301","GBIF","SPF","Beraldo, K.","22","Native","Bronze","High","Parque Estadual do Jaraguá, Região mais alta do Parque. Próximo à antena da Tv Band.","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","39150","GBIF","SPSF","Souza, F.M.","767","Native","Prata","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","39149","GBIF","SPSF","Souza, F.M.","763","Native","Prata","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Ferns and Lycophytes","Anemiaceae","Anemia","tomentosa","(Sav.) Sw.","ANEMIACEAE Anemia tomentosa (Sav.) Sw.","220327","GBIF","SPF","Beraldo, K.","88","Native","Bronze","High","Parque Estadual do Jaraguá, Região mais alta do Parque. Próximo à antena da Tv Band.","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Annonaceae","Annona","cacans","Warm.","ANNONACEAE Annona cacans Warm.","39146","GBIF","SPSF","Esteves, R.","287","Native","Prata","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","39142","GBIF","SPSF","Souza, F.M.","690","Native","Ouro","High","Parque Estadual do Jaraguá, Trilha do Mauro. SAD69, 23K. UTM x 318913, UTM y 7405201.","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","39144","GBIF","SPSF","Souza, F.M.","895","Native","Ouro","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Annonaceae","Porcelia","macrocarpa","(Warm.) R.E.Fr.","ANNONACEAE Porcelia macrocarpa (Warm.) R.E.Fr.","39143","GBIF","SPSF","Esteves, R.","273","Native","Prata","High","Parque Estadual do Jaraguá","Não"
"PARQUE ESTADUAL JARAGUÁ","Angiosperms","Annonaceae","Xylopia","brasiliensis","Spreng.","ANNONACEAE Xylopia brasiliensis Spreng.","39326","GBIF","SPSF","Souza, F.M.","920","Native","Prata","High","Parque Estadual do Jaraguá","Não"
