"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Araceae","Anthurium","loefgrenii","Engl.","ARACEAE Anthurium loefgrenii Engl.","RB00470359","GBIF","RB","Nadruz, M.","1475","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/3/59/00470359.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/3/59/00470359-1.jpg","Trilha do Arpoador."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Araceae","Anthurium","miquelianum","C.Koch & Augustin","ARACEAE Anthurium miquelianum C.Koch & Augustin","RB00470788","GBIF","RB","Nadruz, M.","1474","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/7/88/00470788.jpg","Trilha do Parnapoã."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","RB00471572","GBIF","RB","Nadruz, M.","1472","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/15/72/00471572.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/15/72/00471572-1.jpg","Trilha do Arpoador."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Araceae","Monstera","adansonii","Schott","ARACEAE Monstera adansonii Schott",,"GBIF",,,,"Native","Latão","Bronze",,
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","118355","GBIF","SPF","Marcato, A.C.","3","Native","Ouro","Bronze",,"Estação Ecológica Juréia-Itatins, Praia do Arpoador, em riacho próximo à praia."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Arecaceae","Geonoma","elegans","Mart.","ARECACEAE Geonoma elegans Mart.","118356","GBIF","SPF","Marcato, A.C.","4","Native","Ouro","Bronze",,"Estação Ecológica Juréia-Itatins, Praia do Guaraúzinho."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Arecaceae","Geonoma","pohliana","Mart.","ARECACEAE Geonoma pohliana Mart.","118358","GBIF","SPF","Marcato, A.C.","1","Native","Ouro","Bronze",,"Estação Ecológica Juréia-Itatins, Trilha do fundão, em mata de encosta."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","HUNI00007104","Splink","HUNI",,"5S","Native","Bronze","Bronze",,"Estação Ecológica Juréia-Itatins, Núcleo Arpoador."
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","249168339","GBIF","Observations","Dalvamatos",,"Naturalized","Bronze","Ouro",,"JX7M+44 Parque estadual itinguçu, Peruíbe - SP, Brasil"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Bromeliaceae","Aechmea","nudicaulis","(L.) Griseb.","BROMELIACEAE Aechmea nudicaulis (L.) Griseb.","104639333","GBIF","Observations","Anafortes",,"Native","Bronze","Bronze",,"Peruíbe, SP, BR"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Bromeliaceae","Pitcairnia","flammea","Lindl.","BROMELIACEAE Pitcairnia flammea Lindl.","118790711","GBIF","Observations","Hanate, P.",,"Native","Bronze","Bronze",,"Peruíbe - SP, Brasil"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Bromeliaceae","Vriesea","gigantea","Gaudich.","BROMELIACEAE Vriesea gigantea Gaudich.","230895798","GBIF","Observations","Lima, B.",,"Native","Bronze","Bronze",,"Iguape - SP, 11920-000, Brasil"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Fabaceae","Hydrochorea","pedicellaris","(DC.) M.V.B.Soares, Iganci & M.P.Morim","FABACEAE Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim","PEL0013719","Splink","PEL",,"14770","Native","Ouro","Bronze",,"Estação Ecológica de Juréia"
"PARQUE ESTADUAL ITINGUÇU","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi",,"GBIF",,,,"Native","Latão","Bronze",,
