"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Acanthaceae","Staurogyne","sylvatica","Lindau ex Braz & R.Monteiro","ACANTHACEAE Staurogyne sylvatica Lindau ex Braz & R.Monteiro","SORO012385","Splink","SORO","Medeiros, A.S.","3674","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Amaryllidaceae","Hippeastrum","aulicum","(Ker Gawl.) Herb.","AMARYLLIDACEAE Hippeastrum aulicum (Ker Gawl.) Herb.","SORO012620","Splink","SORO","Medeiros, A.S.","3898","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Amaryllidaceae","Hippeastrum","puniceum","(Lam.) Kuntze","AMARYLLIDACEAE Hippeastrum puniceum (Lam.) Kuntze","SORO009743","Splink","SORO","Silva, E.D.C.","19","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","gaudichaudianum","Kunth","ARACEAE Anthurium gaudichaudianum Kunth","SORO012629","Splink","SORO","Medeiros, A.S.","3757","Native","Ouro","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","scandens","(Aubl.) Engl.","ARACEAE Anthurium scandens (Aubl.) Engl.","SORO012427","Splink","SORO","Medeiros, A.S.","3722","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","SORO012643","Splink","SORO","Medeiros, A.S.","3844","Native","Ouro","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","crassinervium","Lindl.","ARACEAE Philodendron crassinervium Lindl.","SORO012520","Splink","SORO","Medeiros, A.S.","3770","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","curvilobum","Schott","ARACEAE Philodendron curvilobum Schott","SORO012389","Splink","SORO","Medeiros, A.S.","3697","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","obliquifolium","Engl.","ARACEAE Philodendron obliquifolium Engl.","SORO012417","Splink","SORO","Medeiros, A.S.","3694","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Araceae","Philodendron","renauxii","Reitz","ARACEAE Philodendron renauxii Reitz","SORO012394","Splink","SORO","Medeiros, A.S.","3687","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","SORO012542","Splink","SORO","Medeiros, A.S.","3747","Native","Bronze","High","RPPN Parque do zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Arecaceae","Syagrus","flexuosa","(Mart.) Becc.","ARECACEAE Syagrus flexuosa (Mart.) Becc.","SORO012639","Splink","SORO","Medeiros, A.S.","3851","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","SORO012543","Splink","SORO","Medeiros, A.S.","3746","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Asteraceae","Mikania",,"Willd.","ASTERACEAE Mikania Willd.","SORO012632","Splink","SORO","Medeiros, A.S.","3753",,"Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Asteraceae","Piptocarpha","rotundifolia","(Less.) Baker","ASTERACEAE Piptocarpha rotundifolia (Less.) Baker","SORO012612","Splink","SORO","Medeiros, A.S.","3907","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Begoniaceae","Begonia","angularis","Raddi","BEGONIACEAE Begonia angularis Raddi","SORO012546","Splink","SORO","Medeiros, A.S.","3742","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Begoniaceae","Begonia","capanemae","Brade","BEGONIACEAE Begonia capanemae Brade","SORO012415","Splink","SORO","Medeiros, A.S.","3693","Native","Ouro","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Begoniaceae","Begonia","scandens","Vell.","BEGONIACEAE Begonia scandens Vell.","SORO012453","Splink","SORO","Medeiros, A.S.","3737",,"Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Begoniaceae","Begonia","valdensium","A.DC.","BEGONIACEAE Begonia valdensium A.DC.","SORO012416","Splink","SORO","Medeiros, A.S.","3692","Native","Ouro","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Cactaceae","Lepismium","cruciforme","(Vell.) Miq.","CACTACEAE Lepismium cruciforme (Vell.) Miq.","SORO012562","Splink","SORO","Medeiros, A.S.","3792","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Commelinaceae","Commelina",,"L.","COMMELINACEAE Commelina L.","SORO012633","Splink","SORO","Medeiros, A.S.","3754",,"Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Commelinaceae","Dichorisandra","paranaensis","D.Maia Cervi & Tardivo","COMMELINACEAE Dichorisandra paranaensis D.Maia Cervi & Tardivo","SORO012387","Splink","SORO","Medeiros, A.S.","3699","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Cucurbitaceae",,,"A.Juss.","CUCURBITACEAE Cucurbitaceae A.Juss.","SORO012631","Splink","SORO","Medeiros, A.S.","3752",,"Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","SORO009761","Splink","SORO","Silva, E.D.C.","38","Native","Latão","High","RPPN Parque do Zizo, Trilha do pau oco","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Fabaceae","Dalbergia","frutescens","(Vell.) Britton","FABACEAE Dalbergia frutescens (Vell.) Britton","SORO012638","Splink","SORO","Medeiros, A.S.","3748","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","SORO012425","Splink","SORO","Medeiros, A.S.","3720","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Gentianaceae","Macrocarpaea","rubra","Malme","GENTIANACEAE Macrocarpaea rubra Malme","SORO012414","Splink","SORO","Medeiros, A.S.","3691","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Gesneriaceae","Codonanthe","devosiana","Lem.","GESNERIACEAE Codonanthe devosiana Lem.","SORO012155","Splink","SORO","Medeiros, A.S.","3660","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Gesneriaceae","Nematanthus","striatus","(Handro) Chautems","GESNERIACEAE Nematanthus striatus (Handro) Chautems","SORO012143","Splink","SORO","Medeiros, A.S.","3659","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi","SORO012407","Splink","SORO","Medeiros, A.S.","3696","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Ferns and Lycophytes","Hymenophyllaceae","Hymenophyllum",,"J. Sm.","HYMENOPHYLLACEAE Hymenophyllum J. Sm.","SORO012720","Splink","SORO","Medeiros, A.S.","3817",,"Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Iridaceae","Sisyrinchium","micranthum","Cav.","IRIDACEAE Sisyrinchium micranthum Cav.","SORO012392","Splink","SORO","Medeiros, A.S.","3690","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Lamiaceae","Aegiphila","integrifolia","(Jacq.) Moldenke","LAMIACEAE Aegiphila integrifolia (Jacq.) Moldenke","SORO012610","Splink","SORO","Medeiros, A.S.","3882","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Loganiaceae","Spigelia","beyrichiana","Cham. & Schltdl.","LOGANIACEAE Spigelia beyrichiana Cham. & Schltdl.","SORO012386","Splink","SORO","Medeiros, A.S.","3675","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Ferns and Lycophytes","Lycopodiaceae","Phlegmariurus","flexibilis","(Fée) B.Øllg.","LYCOPODIACEAE Phlegmariurus flexibilis (Fée) B.Øllg.","SORO012406","Splink","SORO","Medeiros, A.S.","3681","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Ferns and Lycophytes","Lycopodiaceae","Phlegmariurus","fontinaloides","(Spring) B.Øllg.","LYCOPODIACEAE Phlegmariurus fontinaloides (Spring) B.Øllg.","SORO012554","Splink","SORO","Medeiros, A.S.","3843","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Malvaceae","Callianthe","rufinerva","(A.St.-Hil.) Donnel","MALVACEAE Callianthe rufinerva (A.St.-Hil.) Donnel","SORO012382","Splink","SORO","Medeiros, A.S.","3680","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Melastomataceae","Bertolonia","mosenii","Cogn.","MELASTOMATACEAE Bertolonia mosenii Cogn.","SORO012544","Splink","SORO","Medeiros, A.S.","3744","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Melastomataceae","Pleiochiton","blepharodes","(DC.) Reginato et al.","MELASTOMATACEAE Pleiochiton blepharodes (DC.) Reginato et al.","SORO012388","Splink","SORO","Medeiros, A.S.","3696","Native","Latão","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Meliaceae","Guarea","macrophylla","Vahl","MELIACEAE Guarea macrophylla Vahl","SORO012628","Splink","SORO","Medeiros, A.S.","3756","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Menispermaceae","Cissampelos","andromorpha","DC.","MENISPERMACEAE Cissampelos andromorpha DC.","SORO012541","Splink","SORO","Medeiros, A.S.","3827","Native","Bronze","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Monimiaceae","Mollinedia","oligantha","Perkins","MONIMIACEAE Mollinedia oligantha Perkins","SORO009742","Splink","SORO","Silva, E.D.C.","18","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Monimiaceae","Mollinedia","schottiana","(Spreng.) Perkins","MONIMIACEAE Mollinedia schottiana (Spreng.) Perkins","SORO009749","Splink","SORO","Silva, E.D.C.","26","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Eugenia","expansa","Spring ex Mart.","MYRTACEAE Eugenia expansa Spring ex Mart.","SORO012515","Splink","SORO","Medeiros, A.S.","37674","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","eugeniopsoides","(D.Legrand & Kausel) Mazine","MYRTACEAE Myrcia eugeniopsoides (D.Legrand & Kausel) Mazine","SORO012151","Splink","SORO","Medeiros, A.S.","3832","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","flagellaris","(D.Legrand) Sobral","MYRTACEAE Myrcia flagellaris (D.Legrand) Sobral","SORO012517","Splink","SORO","Medeiros, A.S.","3766","Native","Bronze","High","RPPN Parque do Zizo.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","guianensis","(Aubl.) DC.","MYRTACEAE Myrcia guianensis (Aubl.) DC.","SORO012142","Splink","SORO","Medeiros, A.S.","3661","Native","Latão","High","RPPN Parque do Zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","lonchophylla","A.R.Lourenço & E.Lucas","MYRTACEAE Myrcia lonchophylla A.R.Lourenço & E.Lucas","SORO009760","Splink","SORO","Silva, E.D.C.","37","Native","Latão","High","RPPN Parque do Zizo, Trilha do pau oco","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","pubipetala","Miq.","MYRTACEAE Myrcia pubipetala Miq.","SORO012549","Splink","SORO","Medeiros, A.S.","3776","Native","Bronze","High","RPPN Parque do zizo","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Angiosperms","Myrtaceae","Myrcia","squamata","(Mattos & D.Legrand) Mattos","MYRTACEAE Myrcia squamata (Mattos & D.Legrand) Mattos","SORO012518","Splink","SORO","Medeiros, A.S.","3767","Native","Bronze","High","RPPN Parque do Zizo.","Não"
