"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Acanthaceae","Aphelandra","prismatica","(Vell.) Hiern","ACANTHACEAE Aphelandra prismatica (Vell.) Hiern","HRCB051863","Splink","HRCB","Zipparro, V.B.","2329","Native","Bronze","Low","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Leste, parcela 5 da Fenologia","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","HRCB051865","Splink","HRCB","Zipparro, V.B.","2499","Native","Latão","Low","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Leste","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Acanthaceae","Staurogyne",,"Wall.","ACANTHACEAE Staurogyne Wall.","HRCB051860","Splink","HRCB","Zipparro, V.B.","2490",,"Latão","Low","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Leste","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","HRCB051866","Splink","HRCB","Zipparro, V.B.","2429","Naturalized","Latão","Low","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Saco Grande","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Alismataceae","Echinodorus","grandiflorus","(Cham. & Schltr.) Micheli","ALISMATACEAE Echinodorus grandiflorus (Cham. & Schltr.) Micheli","HRCB051867","Splink","HRCB","Zipparro, V.B.","2335","Native","Bronze","Low","Parque Estadual da Ilha Anchieta Trilha da Praia das palmas","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","HRCB051868","Splink","HRCB","Zipparro, V.B.","2282","Native","Latão","Low","Parque Estadual da Ilha Anchieta Trilha do leste","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","HRCB051869","Splink","HRCB","Zipparro, V.B.","2398","Native","Latão","Low","Parque Estadual da Ilha Anchieta (PEIA) Parcela K.","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Ferns and Lycophytes","Anemiaceae","Anemia","mandioccana","Raddi","ANEMIACEAE Anemia mandioccana Raddi","SJRP00013449","Splink","SJRP","Athayde, F.P.F.","887","Native","Bronze","Low","Parque Estadual da Ilha Anchieta(PEIA)","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","SJRP00013642","Splink","SJRP","Pereira, V.S.","30","Native","Bronze","Low","Parque Estadual da Ilha Anchieta(PEIA)","Não"
"ESTAÇÃO ECOLÓGICA TUPINAMBÁS","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","SJRP00013365","Splink","SJRP","Smidt, E.C.","173","Native","Bronze","Low","Parque Estadual da Ilha Anchieta(PEIA)","Não"
