"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL PRELADO","Angiosperms","Aquifoliaceae","Ilex",,"L.","AQUIFOLIACEAE Ilex L.","UNIP05445","GBIF","UNIP","Frana, S.A.","14",,"Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/54/45/unip00005445.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Aristolochiaceae","Aristolochia","trilobata","L.","ARISTOLOCHIACEAE Aristolochia trilobata L.","167803966","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Bronze",,"Iguape - State of São Paulo, 11920-000, Brazil"
"PARQUE ESTADUAL PRELADO",,"Asteraceae","Mikania","scandens","(L.) Willd.","ASTERACEAE Mikania scandens (L.) Willd.","167805788","GBIF","Observations","Dominguez, Y.",,,"Bronze","Bronze",,"Iguape - State of São Paulo, 11920-000, Brazil"
"PARQUE ESTADUAL PRELADO","Angiosperms","Asteraceae","Piptocarpha","notata","(Less.) Baker","ASTERACEAE Piptocarpha notata (Less.) Baker","ESA062530","GBIF","ESA","Oliveira, A.A.","3455","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/esa/esa/0/6/25/30/esa00062530.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Convolvulaceae","Ipomoea","pes-caprae","(L.) R.Br.","CONVOLVULACEAE Ipomoea pes-caprae (L.) R.Br.","167805667","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Bronze",,"Iguape - State of São Paulo, 11920-000, Brazil"
"PARQUE ESTADUAL PRELADO","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","UNIP05488","GBIF","UNIP","Paciencia, M.","639","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/54/88/unip00005488_1.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/54/88/unip00005488_2.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/54/88/unip00005488_3.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/54/88/unip00005488_4.dzi","Una do Prelado. Sítio Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Cyclanthaceae","Thoracocarpus","bissectus","(Vell.) Harling","CYCLANTHACEAE Thoracocarpus bissectus (Vell.) Harling","UNIP00244","GBIF","UNIP","Oliveira, A.A.","3460","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/2/44/unip00000244.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","UNIP00255","GBIF","UNIP","Oliveira, A.A.","3457","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/2/55/unip00000255.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Gesneriaceae","Nematanthus","fissus","(Vell.) L.E.Skog","GESNERIACEAE Nematanthus fissus (Vell.) L.E.Skog","UNIP00243","GBIF","UNIP","Oliveira, A.A.","3453","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/2/43/unip00000243.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
"PARQUE ESTADUAL PRELADO","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","UNIP00253","GBIF","UNIP","Oliveira, A.A.","3459","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/2/53/unip00000253.dzi","Una do Prelado. Trilha do Sítio do Sr. Adriano."
