"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","SPSF00052684","Splink","SPSF","Rossi, L.","3052","Native","Prata","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Amaranthaceae","Iresine","diffusa","Humb. & Bonpl. ex Willd.","AMARANTHACEAE Iresine diffusa Humb. & Bonpl. ex Willd.","SPSF00052685","Splink","SPSF","Rossi, L.","3015","Native","Prata","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Ferns and Lycophytes","Aspleniaceae","Asplenium","auritum","Sw.","ASPLENIACEAE Asplenium auritum Sw.","SPSF00052698","Splink","SPSF","Rossi, L.","3047","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","SPSF00052686","Splink","SPSF","Rossi, L.","3056","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Asteraceae","Lepidaploa","canescens","(Kunth) H.Rob.","ASTERACEAE Lepidaploa canescens (Kunth) H.Rob.","SPSF00052688","Splink","SPSF","Rossi, L.","3071","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","SPSF00052687","Splink","SPSF","Rossi, L.","3049","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Asteraceae","Vernonanthura","hilairiana","(Gardner) A.J.Vega & M.Dematt.","ASTERACEAE Vernonanthura hilairiana (Gardner) A.J.Vega & M.Dematt.","SPSF00052689","Splink","SPSF","Rossi, L.","3055","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Cactaceae","Rhipsalis","floccosa","Salm-Dyck ex Pfeiff.","CACTACEAE Rhipsalis floccosa Salm-Dyck ex Pfeiff.","PMSP019234","GBIF","PMSP","Granato, L.","72","Native","Prata","High","Estação Ecológica do Itapeti.","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Cactaceae","Rhipsalis","puniceodiscus","G.Lindb.","CACTACEAE Rhipsalis puniceodiscus G.Lindb.","SPSF00052691","Splink","SPSF","Rossi, L.","3041","Native","Prata","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Cactaceae","Rhipsalis","teres","(Vell.) Steud.","CACTACEAE Rhipsalis teres (Vell.) Steud.","SPSF00052690","Splink","SPSF","Rossi, L.","3010","Native","Prata","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","SPSF00052692","Splink","SPSF","Rossi, L.","3044","Native","Bronze","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Commelinaceae","Dichorisandra","pubescens","Mart. ex Schult. f.","COMMELINACEAE Dichorisandra pubescens Mart. ex Schult. f.","SPSF00052693","Splink","SPSF","Rossi, L.","3062","Native","Prata","High","Estação Ecológica de Itapeti","Não"
"ESTAÇÃO ECOLÓGICA DE ITAPETI","Angiosperms","Erythroxylaceae","Erythroxylum","cuspidifolium","Mart.","ERYTHROXYLACEAE Erythroxylum cuspidifolium Mart.","PMSP019235","GBIF","PMSP","Granato, L.","71","Native","Prata","High","Estação Ecológica do Itapeti.","Não"
