"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","884430","GBIF","NY","Mattos, J.","14562","Native","Ouro","Prata",,"Serra da Cantareira, no Hôrto Florestal"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Dicliptera","squarrosa","Nees","ACANTHACEAE Dicliptera squarrosa Nees","114117","Splink","SP",,"14570","Native","Ouro","Prata",,"Serra da Cantareira, Horto Florestal"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","78677","GBIF","SPF","Marques, D.H.","s.n.","Native","Ouro","Prata","https://images.cria.org.br/viewer/SPF00078677","Horto Florestal"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Justicia","riparia","Kameyama","ACANTHACEAE Justicia riparia Kameyama","144159432","GBIF","Observations","Silva, R.",,"Native","Bronze","Bronze",,"Serra da Cantareira"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Justicia","secunda","Vahl","ACANTHACEAE Justicia secunda Vahl","215624042","GBIF","Observations","Camargo, N.",,"Native","Bronze","Bronze",,"Sítio Barrocada, São Paulo - SP, Brasil"
"PARQUE ESTADUAL CANTAREIRA",,"Acanthaceae","Mastigolejeunea","auriculata","(Wilson) Schiffn.","ACANTHACEAE Mastigolejeunea auriculata (Wilson) Schiffn.","001671","GBIF","HUFABC","Yano, O.","15869",,"Bronze","Ouro","https://images.cria.org.br/viewer/HUFABC001671 | https://images.cria.org.br/viewer/HUFABC001671_1 | https://images.cria.org.br/viewer/HUFABC001671_2","Parque Estadual da Cantareira"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","114125","Splink","SP",,"14547","Native","Ouro","Prata",,"Serra da Cantareira, Horto Florestal"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","222822","GBIF","SPF","Silva-Luz, C.L.","119","Native","Ouro","Ouro","https://images.cria.org.br/viewer/SPF00222822","Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Caminho para a trilha Sede-Samambaia-açu, na beira da estrada."
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright","111706335","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Bronze",,"Sítio Barrocada, São Paulo - SP, Brasil"
"PARQUE ESTADUAL CANTAREIRA","Angiosperms","Acanthaceae","Sanchezia","oblonga","Ruiz & Pav.","ACANTHACEAE Sanchezia oblonga Ruiz & Pav.","SPSF00003030","Splink","SPSF",,"s/n","Native","Bronze","Prata",,"Horto Florestal."
