"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Amaranthaceae",,,"A.Juss.","AMARANTHACEAE Amaranthaceae A.Juss.","SPSF00054765","Splink","SPSF",,"111",,"Latão","Ouro",,"Campo Natural de Altitude, beira da estrada. Parque Estadual dos Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Amaryllidaceae","Allium",,"L.","AMARYLLIDACEAE Allium L.","SPSF00054817","Splink","SPSF",,"8905",,"Latão","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","SPSF00054802","Splink","SPSF",,"8888","Native","Prata","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","aphylla","(Vell.) DC.","ASTERACEAE Baccharis aphylla (Vell.) DC.","SPSF00054830","Splink","SPSF",,"8920","Native","Latão","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","crispa","Spreng.","ASTERACEAE Baccharis crispa Spreng.","SPSF00018108","Splink","SPSF",,"800","Unknown","Ouro","Ouro",,"Parque Estadual Mananciais de Campos do Jordão."
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","curitybensis","Heering ex Malme","ASTERACEAE Baccharis curitybensis Heering ex Malme","SPSF00054825","Splink","SPSF",,"8913","Native","Prata","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","dentata","(Vell.) G.M.Barroso","ASTERACEAE Baccharis dentata (Vell.) G.M.Barroso","41023","GBIF","SPSF","Favero, O.A.","CJ065","Native","Bronze","Bronze","https://images.cria.org.br/viewer/SPSF00041023","Colônia Umuarama"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","SPSF00054801","Splink","SPSF",,"8887","Native","Prata","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","erioclada","DC.","ASTERACEAE Baccharis erioclada DC.","382050","GBIF","SP","Favero, O.A.","s.n.","Native","Bronze","Bronze",,"Colonia Umuarama. Vertente proximo a casa Erasmo Braga."
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","intermixta","Gardner","ASTERACEAE Baccharis intermixta Gardner","SPSF00054834","Splink","SPSF",,"8924","Native","Bronze","Ouro",,"Parque Estadual Mananciais de Campos do Jordão"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","microdonta","DC.","ASTERACEAE Baccharis microdonta DC.","ECT0000914","GBIF","ECT","Favero, O.A.","167","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ect/ect/0/0/9/14/ect00000914.dzi","Umuarama. Rua Benjamin Hunicutt, 3260, vertente próxima a entrada [portaria] da colônia, próximo ao laboratório. Altitude obtida a partir das coordenadas geográficas."
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","parvidentata","Malag.","ASTERACEAE Baccharis parvidentata Malag.","RB01317090","GBIF","RB","Faavero, O.A.","162","Native","Ouro","Bronze","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/31/70/90/01317090.jpg","Umuarama. Rua Benjamin Hunicutt, 3260, vertente próxima a entrada [portaria] da colônia. Código CJ154. Altitude obtida a partir de dados das coordenadas geográficas."
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","regnellii","Sch.Bip. ex Baker","ASTERACEAE Baccharis regnellii Sch.Bip. ex Baker","44895","GBIF","SPSF","Favero, O.A.","CJBRF","Native","Bronze","Bronze","https://images.cria.org.br/viewer/SPSF00044895","Colônia Umuarama"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO",,"Asteraceae","Baccharis","sessiflora",,"ASTERACEAE Baccharis sessiflora","1696","Splink","MACK",,"CJ063",,"Ouro","Bronze",,"Colônia Umuarama"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","sessiliflora","Vahl","ASTERACEAE Baccharis sessiliflora Vahl","ECT0003761","GBIF","ECT","Favero, O.A.","CJ173","Native","Ouro","Bronze","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ect/ect/0/0/37/61/ect00003761.dzi","Colônia Umuarama. Vertente próxima à entrada do condomínio. Campo antrópico colonizado por ruderais. Altitude obtida a partir de dados de coordenadas geográficas."
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Angiosperms","Asteraceae","Baccharis","sphenophylla","Dusén ex Malme","ASTERACEAE Baccharis sphenophylla Dusén ex Malme","1893","Splink","MACK",,"CJ074","Native","Ouro","Bronze",,"Colônia Umuarama"
