"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade","Já listada"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Araliaceae","Dendropanax","monogynus","(Vell.) Seem.","ARALIACEAE Dendropanax monogynus (Vell.) Seem.","UEC109219","Splink","UEC","Kirizawa, M.","3197","Native","Ouro","High","Parque Estadual de Ilhabela, Mata atlântica. Trilha Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Arecaceae","Astrocaryum","aculeatissimum","(Schott) Burret","ARECACEAE Astrocaryum aculeatissimum (Schott) Burret","193812479","GBIF","Observations","Dataecologist",,"Native","Bronze","Low","Ilhabela, SP, 11630-000, Brazil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","MG076499","GBIF","MG","Rosa, N.A.","3883C","Native","Bronze","Low","Santo André","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Arecaceae","Geonoma","brevispatha","Barb.Rodr.","ARECACEAE Geonoma brevispatha Barb.Rodr.","MG076526","GBIF","MG","Rosa, N.A.","3911","Native","Latão","Low","Santo André","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Arecaceae","Geonoma","elegans","Mart.","ARECACEAE Geonoma elegans Mart.","288609","Splink","SP","Proenca, S.L.","88","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","178704","Splink","SP","Rosa, N.A.","3911","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asclepiadaceae",,,"Juss.","ASCLEPIADACEAE Apocynaceae Juss.","P00684950","GBIF","P","Pignal, M.",,,"Latão","Low","São Paulo : Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Aspleniaceae","Asplenium","inaequilaterale","Willd.","ASPLENIACEAE Asplenium inaequilaterale Willd.","MBM00429689","GBIF","MBM","Canestraro, B.K.","1249","Native","Bronze","Low","Cachoeira do Veloso.","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Aspleniaceae","Asplenium","kunzeanum","Klotzsch ex Rosenst.","ASPLENIACEAE Asplenium kunzeanum Klotzsch ex Rosenst.","UEC060674","Splink","UEC","Salino, A.","1212","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Aspleniaceae","Asplenium","mucronatum","C.Presl","ASPLENIACEAE Asplenium mucronatum C.Presl","UEC060590","Splink","UEC","Salino, A.","1210","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Chaptalia","nutans","(L.) Pol.","ASTERACEAE Chaptalia nutans (L.) Pol.","178675","Splink","SP","Rosa, N.A.","3914","Native","Ouro","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","285610","Splink","SP","Rapini, A.","47","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Eclipta","prostrata","(L.) L.","ASTERACEAE Eclipta prostrata (L.) L.","107255340","GBIF","Observations","Petrauski, L.",,"Native","Bronze","Low","Ilhabela, SP, 11630-000, Brazil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Heterocondylus","alatus","(Vell.) R.M.King & H.Rob.","ASTERACEAE Heterocondylus alatus (Vell.) R.M.King & H.Rob.","178682","Splink","SP","Rosa, N.A.","3922","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Mikania","biformis","DC.","ASTERACEAE Mikania biformis DC.","178678","Splink","SP","Rosa, N.A.","3918","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Asteraceae","Stifftia","parviflora","(Leandro) D.Don","ASTERACEAE Stifftia parviflora (Leandro) D.Don","186823","GBIF","UEC","Colletta, G.D.","1291","Native","Ouro","Low","Ilhabela, Norte da Ilha, perto da Armação.","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Athyriaceae","Diplazium","ambiguum","Raddi","ATHYRIACEAE Diplazium ambiguum Raddi","UEC076463","Splink","UEC","Salino, A.","1209","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Athyriaceae","Diplazium","celtidifolium","Kunze","ATHYRIACEAE Diplazium celtidifolium Kunze","UEC076455","Splink","UEC","Salino, A.","1205","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Balanophoraceae","Langsdorffia","hypogaea","Mart.","BALANOPHORACEAE Langsdorffia hypogaea Mart.","285601","Splink","SP","Rapini, A.","37","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Balsaminaceae","Impatiens","hawkeri","W.Bull","BALSAMINACEAE Impatiens hawkeri W.Bull","104542943","GBIF","Observations","Ferreira, M.S.",,"Cultivated","Bronze","Low","Ilhabela, Ilhabela, BR-SP, BR","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","104542998","GBIF","Observations","Ferreira, M.S.",,"Naturalized","Bronze","Low","Ilhabela, SP, 11630-000, Brasil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","erythrobracteata","M.D. Miranda & E.L. Jacques","BEGONIACEAE Begonia erythrobracteata M.D. Miranda & E.L. Jacques","HUSC015704","Splink","HUSC","Miranda, M.D.","538","Native","Bronze","Low","Estrada para a Praia dos Castelhanos, poxímo do mirante","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","herbacea","Vell.","BEGONIACEAE Begonia herbacea Vell.","249782707","GBIF","Observations","Lagares, M.A.",,"Native","Bronze","Low","Ilhabela - SP, Brasil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","integerrima","Spreng.","BEGONIACEAE Begonia integerrima Spreng.","178647","Splink","SP","Rosa, N.A.","3877","Native","Latão","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","schizostyla","M.D.Miranda","BEGONIACEAE Begonia schizostyla M.D.Miranda","RBR00056022","Splink","RBR","Miranda, M.D.","15","Native","Ouro","Low","Trilha que leva à Praia do Bonete","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","spinibarbis","Irmsch.","BEGONIACEAE Begonia spinibarbis Irmsch.","285618","Splink","SP","Rapini, A.","42","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Blechnaceae","Lomaridium","acutum","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Lomaridium acutum (Desv.) Gasper & V.A.O. Dittrich","MG076518","GBIF","MG","Rosa, N.A.","3901","Unknown","Latão","Low","Santo André","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Boraginaceae",,,"Juss.","BORAGINACEAE Boraginaceae Juss.","UEC078761","Splink","UEC","Proenca, S.L.","83",,"Latão","High","Ilhabela, Parque Estadual de Ilhabela. Trilha da Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Aechmea","vanhoutteana","(Van Houtte) Mez","BROMELIACEAE Aechmea vanhoutteana (Van Houtte) Mez","RB00717254","GBIF","RB","Martinelli, G.","15926","Native","Ouro","Low","São Luiz do Paraitinga,Parque Estadual da Serra do Mar, Núcleo Santa Virgínia.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Canistropsis","billbergioides","(Schult. & Schult.f.) Leme","BROMELIACEAE Canistropsis billbergioides (Schult. & Schult.f.) Leme","108607556","GBIF","Observations","Gussoni, C.O.",,"Native","Bronze","Low","Ilhabela, SP, 11630-000, Brasil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Nidularium","innocentii","Lem.","BROMELIACEAE Nidularium innocentii Lem.","193812736","GBIF","Observations","Dataecologist",,"Native","Bronze","Low","Ilhabela, SP, 11630-000, Brazil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Quesnelia","arvensis","(Vell.) Mez","BROMELIACEAE Quesnelia arvensis (Vell.) Mez","129624370","GBIF","Observations","D'andretta, J.",,"Native","Bronze","Low","Ilhabela - SP, Brasil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Tillandsia","dura","Baker","BROMELIACEAE Tillandsia dura Baker","UEC005291","Splink","UEC","Nunes, C.E.P.","2013/83","Native","Bronze","Low","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Tillandsia","mallemontii","Glaz. ex Mez","BROMELIACEAE Tillandsia mallemontii Glaz. ex Mez","108602151","GBIF","Observations","Gussoni, C.O.",,"Native","Bronze","Low","Itaguassu, Ilhabela - SP, Brasil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.","NY00822271","Splink","NY","Rosa, N.A.","3872","Native","Ouro","Low","Reserva Biológica do alto da serra Paranapiacaba.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Vriesea","carinata","Wawra","BROMELIACEAE Vriesea carinata Wawra","217146739","GBIF","Observations","Pongratz, M.",,"Native","Bronze","Low","Cambaquara, Ilhabela - SP, 11630-000, Brasilien","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Vriesea","ensiformis","L.B.Sm.","BROMELIACEAE Vriesea ensiformis var. bicolor L.B.Sm.","178659","Splink","SP","Rosa, N.A.","3868","Native","Latão","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Vriesea","flammea","L.B.Sm.","BROMELIACEAE Vriesea flammea L.B.Sm.","193812761","GBIF","Observations","Dataecologist",,"Native","Bronze","Low","Ilhabela, SP, 11630-000, Brazil","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Bromeliaceae","Vriesea","inflata","(Wawra) Wawra","BROMELIACEAE Vriesea inflata (Wawra) Wawra","UEC001202","Splink","UEC","Vizentin-Bugoni, J.","2013/77","Native","Bronze","Low","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Pereskia","aculeata","Mill.","CACTACEAE Pereskia aculeata Mill.","K000100325","Reflora","K","Joly","SPF16676","Native","Ouro","Low","Ilhabela, Ilha de Sao Sebastiao","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","crispata","(Haw.) Pfeiff.","CACTACEAE Rhipsalis crispata (Haw.) Pfeiff.","264277","GBIF","HUEFS","Franca, V.B.","1","Native","Bronze","High","Parque Estadual de Ilhabela. Estrada para praia de Castelhanos.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","elliptica","G.Lindb. ex K.Schum.","CACTACEAE Rhipsalis elliptica G.Lindb. ex K.Schum.","K000542710","Splink","K","Calvente, A.M.","369","Native","Ouro","Low","São Sebastião: PESM - Nucleo Ilhabela. Estrada para Castellanos, trilha de educaçao ambiental","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","neves-armondii","K.Schum.","CACTACEAE Rhipsalis neves-armondii K.Schum.","RB00493707","GBIF","RB","Zappi, D.C.","840","Native","Ouro","Low","Ilha de São Sebastião ( Ilha Bela), caminho da praia de Jabaguara.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","oblonga","Loefgr.","CACTACEAE Rhipsalis oblonga Loefgr.","RB01576982","JABOT","RB","Franca, V.B.","4","Native","Bronze","High","Parque Estadual de Ilhabela. Estrada para praia de Castelhanos, trilha da Água Branca. Poço do Jabuti. Poço do Jabuti. Local: sombreado. Em árvore, cerca de 1 m do chão, encimada cachoeira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","CACTACEAE Rhipsalis paradoxa (Salm-Dyck ex Pfeiff.) Salm-Dyck","191360","GBIF","SPF","Calvente, A.M.","372","Native","Ouro","Low","Parque Estadual da Serra do Mar, núcleo ilhabela.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Campanulaceae","Hippobroma","longiflora","(L.) G.Don","CAMPANULACEAE Hippobroma longiflora (L.) G.Don","174119","GBIF","SPF","Cortat, B.","16","Native","Prata","Low",,"Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Campanulaceae","Siphocampylus","convolvulaceus","(Cham.) G.Don","CAMPANULACEAE Siphocampylus convolvulaceus (Cham.) G.Don","178676","Splink","SP","Rosa, N.A.","3915","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","335066","Splink","SP","Baitello, J.B.","849","Native","Bronze","High","Parque Estadual de Ilhabela, região dos Três Tombos, cachoeira do 2° tombo","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Celastraceae","Monteverdia","gonoclada","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclada (Mart.) Biral","335065","Splink","SP","Baitello, J.B.","850","Native","Bronze","High","Parque Estadual de Ilhabela, região dos Três Tombos","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Celastraceae","Monteverdia","schumanniana","(Loes.) Biral","CELASTRACEAE Monteverdia schumanniana (Loes.) Biral","477064","Splink","SP","Bovini, M.G.","2565","Native","Bronze","High","Parque Estadual de Ilhabela, margem do poço Jequitiba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Dichorisandra","pubescens","Mart. ex Schult. f.","COMMELINACEAE Dichorisandra pubescens Mart. ex Schult. f.","197151","Splink","SP","Saran, S.M.","11","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba, Mata primária disturbada","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Tradescantia","fluminensis","Vell.","COMMELINACEAE Tradescantia fluminensis Vell.","UFP032999","Splink","UFP","Rapini, A.","48","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Tradescantia","umbraculifera","Hand.-Mazz.","COMMELINACEAE Tradescantia umbraculifera Hand.-Mazz.","285612","Splink","SP","Rapini, A.","48","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Tradescantia","zebrina","Heynh. ex Bosse","COMMELINACEAE Tradescantia zebrina Heynh. ex Bosse","163393138","GBIF","Observations","Ginkovarg",,"Naturalized","Bronze","Low","Enxovas, Ilhabela - SP, 11630-000, Brasilien","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Convolvulaceae","Ipomoea","bonariensis","Hook.","CONVOLVULACEAE Ipomoea bonariensis Hook.","SPSF00049372","Splink","SPSF","Pastore, M.","231","Native","Ouro","High","Parque Estadual da Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Convolvulaceae","Jacquemontia","frankeana","(Schltdl.) M. Pastore & Sim-Bianch.","CONVOLVULACEAE Jacquemontia frankeana (Schltdl.) M. Pastore & Sim-Bianch.","447001","Splink","SP","Pastore, M.","232","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cucurbitaceae","Melothria","pendula","L.","CUCURBITACEAE Melothria pendula L.","NY00626640","Splink","NY","Gomes, J.C.","3622","Native","Bronze","Low","Ilha Vitoria, Litoral Norte.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Eleocharis","debilis","Kunth","CYPERACEAE Eleocharis debilis Kunth","178701","Splink","SP","Rosa, N.A.","3907","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Hypolytrum","schraderianum","Nees","CYPERACEAE Hypolytrum schraderianum Nees","NY00637064","Splink","NY","Sucre, B.D.","6958","Native","Bronze","Low","Ilha Bela, Serra dos Castelhanos.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Pleurostachys","sellowii","Kunth","CYPERACEAE Pleurostachys sellowii Kunth","178665","Splink","SP","Rosa, N.A.","3887",,"Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Rhynchospora","exaltata","Kunth","CYPERACEAE Rhynchospora exaltata Kunth","178702","Splink","SP","Rosa, N.A.","3908","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Rhynchospora","orbignyana","(Brongn.) L.B.Sm.","CYPERACEAE Rhynchospora orbignyana (Brongn.) L.B.Sm.","HRCB022505","Splink","HRCB","Proenca, S.L.","89","Native","Bronze","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Rhynchospora","pilulifera","Bertol.","CYPERACEAE Rhynchospora pilulifera Bertol.","NY00636566","Splink","NY","Sucre, B.D.","6958","Native","Latão","Low","Ilha Bela; Serra dos castelhanos.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Rhynchospora","scalaris","L.B.Sm.","CYPERACEAE Rhynchospora scalaris L.B.Sm.","178699","Splink","SP","Rosa, N.A.","3904","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Scleria","panicoides","Kunth","CYPERACEAE Scleria panicoides Kunth","285608","Splink","SP","Rapini, A.","43","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dicksoniaceae","Dicksonia","sellowiana","Hook.","DICKSONIACEAE Dicksonia sellowiana Hook.","103710511","GBIF","Observations","Ferreira, M.S.",,"Native","Bronze","Low","São Paulo, BR","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","288304","Splink","SP","Kirizawa, M.","3208","Native","Bronze","High","Parque Estadual de Ilhabela, Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Dioscoreaceae","Dioscorea","bulbotricha","Hand.-Mazz.","DIOSCOREACEAE Dioscorea bulbotricha Hand.-Mazz.","INPA0136181","Splink","INPA","Rosa, N.A.","3893.0","Native","Bronze","Low",,"Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Dioscoreaceae","Dioscorea","delicata","R.Knuth","DIOSCOREACEAE Dioscorea delicata R.Knuth","178668","Splink","SP","Rosa, N.A.","3893","Native","Prata","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Dioscoreaceae","Dioscorea","ovata","Vell.","DIOSCOREACEAE Dioscorea ovata Vell.","NY00643756","Splink","NY","Rosa, N.A.","3893","Native","Latão","Low","Santo André, reserva Biológica de alto da serra Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","paranaensis","(C.Chr.) Lellinger","DRYOPTERIDACEAE Ctenitis paranaensis (C.Chr.) Lellinger","HCF000032300","Splink","HCF","Canestraro, B.K.","1311","Native","Bronze","Low","Cachoeira do Veloso.","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dryopteridaceae","Elaphoglossum","discolor","(Kuhn) C.Chr.","DRYOPTERIDACEAE Elaphoglossum discolor (Kuhn) C.Chr.","MG076520","GBIF","MG","Rosa, N.A.","3903","Native","Prata","Low","Santo André","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dryopteridaceae","Polybotrya",,"Willd.","DRYOPTERIDACEAE Polybotrya Willd.","MG076497","GBIF","MG","Rosa, N.A.","3881 B",,"Latão","Low","Santo André","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dryopteridaceae","Stigmatopteris","caudata","(Raddi) C.Chr.","DRYOPTERIDACEAE Stigmatopteris caudata (Raddi) C.Chr.","58810","GBIF","UEC","Salino, A.","1206","Native","Ouro","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","290285","Splink","SP","Proenca, S.L.","85","Native","Ouro","High","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax","EUPHORBIACEAE Caryodendron grandifolium (Müll.Arg.) Pax","SP0351669","Splink","SP","Rocha, F.T.","108","Native","Ouro","High","Parque Estadual de Ilhabela, Trilha da Água Branca, na mata.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Euphorbiaceae","Croton","priscus","Croizat","EUPHORBIACEAE Croton priscus Croizat","SP0178651","Splink","SP","Rosa, N.A.","3894","Native","Bronze","Low","E.B. do Alto da Serra de Paranapiacaba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Euphorbiaceae","Manihot","esculenta","Crantz","EUPHORBIACEAE Manihot esculenta Crantz","NY00687362","Splink","NY","Gomes, J.C.","2681","Native","Ouro","Low","Ilha Vitória","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Fabaceae","Cassia","fistula","L.","FABACEAE Cassia fistula L.","SPF00174129","Splink","SPF","Cortat, B.","17","Cultivated","Bronze","Low",,"Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Fabaceae","Crotalaria","lanceolata","E.Mey.","FABACEAE Crotalaria lanceolata E.Mey.","89621","GBIF","UEC","Souza, V.C.","1622","Naturalized","Bronze","Low","Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Fabaceae","Crotalaria","retusa","L.","FABACEAE Crotalaria retusa L.","104515","GBIF","UEC","Joly, A.B.","s.n.","Naturalized","Bronze","Low","Ilhabela, Ilhabela-São Sebastião. Região das dunas","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Fabaceae","Crotalaria","vitellina","Ker Gawl.","FABACEAE Crotalaria vitellina Ker Gawl.","192308","GBIF","UEC","Joly, A.B.","SPF83995","Native","Bronze","Low","Ilhabela, Ilha de São Sebastião, atrás das prais, sobre areia.","Não"
