"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Imagens","Localidade"
"RESERVA EXTRATIVISTA MANDIRA","Angiosperms","Myrtaceae","Myrcia","hartwegiana","(O.Berg) Kiaersk.","MYRTACEAE Myrcia hartwegiana (O.Berg) Kiaersk.","53484","GBIF","EAC","Staggemeier, V.G.","810","Native","Bronze","High","https://images.cria.org.br/viewer/EAC0053484","Na beira da estrada próxima a Resex Mandira, Solo arenoso"
"RESERVA EXTRATIVISTA MANDIRA","Angiosperms","Rhizophoraceae","Rhizophora","mangle","L.","RHIZOPHORACEAE Rhizophora mangle L.","125853705","GBIF","Observations","Matsumoto, E.K.O.",,"Native","Bronze","Low",,"Cananéia, SP, 11990-000, Brasil"
