"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO","Angiosperms","Araceae","Anthurium","bocainense","Cath. & Nadruz","ARACEAE Anthurium bocainense Cath. & Nadruz","RB00470081","GBIF","RB","Nadruz, M.","1685","Native","Bronze","Serra da Bocaina, trilha da onça, casa da Bocaina.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO","Angiosperms","Araceae","Anthurium","lucioi","Nadruz","ARACEAE Anthurium lucioi Nadruz","RB00470787","GBIF","RB","Nadruz, M.","1687","Native","Bronze","Trilha da onça, casa da Bocaina.","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO","Angiosperms","Araceae","Anthurium","marense","K.Krause","ARACEAE Anthurium marense K.Krause","RB00470636","GBIF","RB","Nadruz, M.","1686","Native","Bronze","Trilha da onça, csa da Bocaina.","Não"
