"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","127456","Splink","SP","Eiten, G.","1852","Native","Bronze",,"Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Acanthaceae","Hypoestes",,"Sol. ex R. Br.","ACANTHACEAE Hypoestes Sol. ex R. Br.","SPF00139784","GBIF","SPF","Groppo, M.","336",,"Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","SPF00139785","GBIF","SPF","Groppo, M.","264","Native","Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Anacardiaceae","Mangifera","indica","L.","ANACARDIACEAE Mangifera indica L.","SPF00153154","GBIF","SPF","Mendonca, F.B.","18","Cultivated","Latão","Cidade Universitária Armando de Salles Oliveira, Rua do Matão em frente à seção de Alunos da Faculdade de Letras e Ciências Humanas (FFLCH). Próximo à entrada para o Clube dos Professores.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Anacardiaceae","Schinus","molle","L.","ANACARDIACEAE Schinus molle L.","SPF00154049","GBIF","SPF","Mendonca, F.B.","168","Native","Bronze","Cidade Universitária Armando de Salles Oliveira, Em frente ao Instituto de Ciências Biomédicas - unidade 2.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","SPF00154425","GBIF","SPF","Mendonca, F.B.","76","Native","Bronze","Cidade Universitária Armando de Salles Oliveira, Jardim do Instituto de Matemática e Estatística (IME), entre os blocos A e B.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae",,,"Juss.","APOCYNACEAE Apocynaceae Juss.","SPF00139799","GBIF","SPF","Groppo, M.","294",,"Latão","Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitaria ""Armando de Salles Oliveira"" CXXUASO.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","35707724","GBIF","Observations","Melo, M.",,"Native","Bronze","Parque Estadual Itaberaba, Guarulhos - SP, Brasil","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Forsteronia","australis","Müll.Arg.","APOCYNACEAE Forsteronia australis Müll.Arg.","SPF00133358","GBIF","SPF","Villaca, C.","s.n.","Native","Bronze","Cidade Universitária Armando de Salles Oliveira, Reserva florestal. Mata secundária. Área sombreada.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Forsteronia","rufa","Müll.Arg.","APOCYNACEAE Forsteronia rufa Müll.Arg.","SPF00132795","GBIF","SPF","Villaca, C.","s.n.","Native","Bronze","Cidade Universitária Armando de Salles Oliveira, Reserva florestal. Mata secundária. Borda da mata.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Gonolobus","rostratus","(Vahl) R.Br. ex Shult.","APOCYNACEAE Gonolobus rostratus (Vahl) R.Br. ex Shult.","SPF00132796","GBIF","SPF","Villaca, C.","s.n.","Native","Ouro","Cidade Universitária Armando de Salles Oliveira, Reserva florestal. Mata secundária.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","SPF00139788","GBIF","SPF","Groppo, M.","192","Native","Bronze","Cidade Universitária Armando de Salles Oliveira, Reserva florestal.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Orthosia","urceolata","E.Fourn.","APOCYNACEAE Orthosia urceolata E.Fourn.","SPF00139798","GBIF","SPF","Groppo, M.","177","Native","Latão","Cidade Universitária Armando de Salles Oliveira, Reserva florestal.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Plumeria","rubra","L.","APOCYNACEAE Plumeria rubra L.","SPF00158170","GBIF","SPF","Mendonca, F.B.","207","Cultivated","Bronze","Cidade Universitária ""Armando Salles Oliveira"" - USP. Rua do Matão altura do prédio dos Departamentos de Biologia e Botânica.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Apocynaceae","Rauvolfia","sellowii","Müll.Arg.","APOCYNACEAE Rauvolfia sellowii Müll.Arg.","SPF00159015","GBIF","SPF","Mendonca Filho, C.V.","221","Native","Bronze","Cidade Universitária ""Armando de Salles Oliveira"" - USP. Instituto de Biociências (IB), jardim em frente à entrada para o Jardim do Departamento de Botânica.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","SPSF00050635","Splink","SPSF","Maruyama, A.","12","Native","Bronze",,"Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Baccharis",,"L.","ASTERACEAE Baccharis L.","SPSF00050636","Splink","SPSF","Maruyama, A.","13",,"Latão","Floresta Ombrófila Densa","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Calea",,"L.","ASTERACEAE Calea L.","SPF00139827","GBIF","SPF","Groppo, M.","286",,"Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Calyptocarpus","brasiliensis","(Nees & Mart.) B.Turner","ASTERACEAE Calyptocarpus brasiliensis (Nees & Mart.) B.Turner","SPF00139826","GBIF","SPF","Groppo, M.","35","Naturalized","Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Mikania",,"Willd.","ASTERACEAE Mikania Willd.","ASE0019558","GBIF","ASE","Prata, A.P.","751",,"Bronze","estrada Itacaré-Bom Sucesso de Itacaré, Fazenda Ibiti (Ripasa), 18 Km de Itacaré, lado esquerdo da estrada no sentido Bom Sucesso de Itacaré, depois das Araucárias.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","SPSF00050633","Splink","SPSF","Maruyama, A.","10",,"Latão","Floresta Ombrófila Densa","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Begoniaceae","Begonia","luxurians","Scheidw.","BEGONIACEAE Begonia luxurians Scheidw.","1236","GBIF","IRATI","Garcia, R.J.F.","s.n.","Native","Bronze","Serra do Itaberaba.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Cactaceae","Rhipsalis","grandiflora","Haw.","CACTACEAE Rhipsalis grandiflora Haw.","SPF00144390","GBIF","SPF","Groppo, M.","296","Native","Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Cactaceae","Rhipsalis","teres","(Vell.) Steud.","CACTACEAE Rhipsalis teres (Vell.) Steud.","SPF00144391","GBIF","SPF","Groppo, M.","116","Native","Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Cactaceae","Rhipsalis","trigona","Pfeiff.","CACTACEAE Rhipsalis trigona Pfeiff.","SPF00115981","GBIF","SPF","Dislich, R.","39","Native","Bronze","Cidade Universitária Armando de Salles Oliveira","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Caprifoliaceae","Valeriana","scandens","L.","CAPRIFOLIACEAE Valeriana scandens L.","SPF00133367","Splink","SPF","Villaca, C.","s.n.","Native","Latão","Cidade Universitária Armando de Salles Oliveira, Reserva Florestal.","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Clethraceae","Clethra","scabra","Pers.","CLETHRACEAE Clethra scabra Pers.","SPSF00050630","Splink","SPSF","Maruyama, A.","07","Native","Bronze","Floresta Ombrófila Densa","Não"
"PARQUE ESTADUAL DE ITABERABA","Angiosperms","Commelinaceae","Dichorisandra","thyrsiflora","J.C.Mikan","COMMELINACEAE Dichorisandra thyrsiflora J.C.Mikan","SPFR019047","Splink","SPFR","Boscolo, D.","163","Native","Bronze",,"Não"
