"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","178341","GBIF","UEC","Grombone-Guaratini, M.T.","21504","Native","Latão","Fazenda da Grota Funda.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Acanthaceae","Justicia","hatschbachii","(Rizzini) Wassh. & L.B.Sm.","ACANTHACEAE Justicia hatschbachii (Rizzini) Wassh. & L.B.Sm.","54985","GBIF","UEC","Meira Neto, J.A.A.","21173","Native","Latão","Faz. Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Acanthaceae","Ruellia","makoyana","Jacob-Makoy ex Closon","ACANTHACEAE Ruellia makoyana Jacob-Makoy ex Closon",,"GBIF",,,,"Native","Latão",,"Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Alstroemeriaceae","Alstroemeria","plantaginea","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria plantaginea Mart. ex Schult. & Schult.f.","45118","Splink","IAC","Tombolato, A.F.C.","70611","Native","Bronze","Pedra Grande","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. brasiliana (L.) Kuntze","62497","GBIF","UEC","Bernacci, L.C.","21409","Native","Bronze","Fazenda Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(Moq.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. villosa (Moq.) Kuntze","59079","GBIF","UEC","Meira Neto, J.A.A.","21549","Native","Bronze","Fazenda Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","12016","GBIF","VIC","Bernacci, L.C.","s.n.","Native","Prata","Fazenda Grota Funda, Na borda da mata.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","01261","GBIF","SJRP","Meiranejo, J.A.A.","19668","Native","Bronze","Pedra Grande, fazenda Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Annonaceae","Annona","acutiflora","Mart.","ANNONACEAE Annona acutiflora Mart.","62186","GBIF","UEC","Bernacci, L.C.","21425","Native","Latão","Fazenda Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Annonaceae","Annona","emarginata","(Schltdl.) H.Rainer","ANNONACEAE Annona emarginata (Schltdl.) H.Rainer","IBGE00031636","Splink","IBGE","Bernacci, L.C.","21425","Native","Ouro","Fazenda Grota Funda. Coordenada calculada.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Annonaceae","Annona","sylvatica","A.St.-Hil.","ANNONACEAE Annona sylvatica A.St.-Hil.","54981","GBIF","UEC","Meira Neto, J.A.A.","21351","Native","Ouro","Faz. Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Annonaceae","Guatteria","australis","A.St.-Hil.","ANNONACEAE Guatteria australis A.St.-Hil.","RB00460899","GBIF","RB","Meira Neto, J.A.A.","21346","Native","Ouro","Faz. Grota Funda .","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Aspidosperma","olivaceum","Müll.Arg.","APOCYNACEAE Aspidosperma olivaceum Müll.Arg.","55697","GBIF","UEC","Bernacci, L.C.","21243","Native","Ouro","faz. grota funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Aspidosperma","parvifolium","A.DC.","APOCYNACEAE Aspidosperma parvifolium A.DC.","HUEMG00002959","Reflora","HUEMG","Bernacci, L.C.","21543","Native","Ouro","Faz. Grota funda.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Blepharodon","pictum","(Vahl) W.D.Stevens","APOCYNACEAE Blepharodon pictum (Vahl) W.D.Stevens","54979","GBIF","UEC","Meira Neto, J.A.A.","21294","Native","Ouro","Fazenda Grota Funda","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Condylocarpon","isthmicum","(Vell.) A.DC.","APOCYNACEAE Condylocarpon isthmicum (Vell.) A.DC.","147218","Splink","UEC","Aranha, J.L.M.","63","Native","Ouro","Reserva Municipal da Grota Funda, Próximo a bica e próximo de um riacho","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Orthosia","urceolata","E.Fourn.","APOCYNACEAE Orthosia urceolata E.Fourn.","178340","GBIF","UEC","Grombone-Guaratini, M.T.","21512","Native","Bronze","Fazenda da Grota Funda.","Não"
"MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","Angiosperms","Apocynaceae","Oxypetalum","wightianum","Hook. & Arn.","APOCYNACEAE Oxypetalum wightianum Hook. & Arn.","2324","GBIF","SORO","Grombone, M.T.","21505","Native","Latão","Fazenda Grota Funda","Não"
