"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2021-12-09T11:04:47",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"153038","27","Tamashiro, JY; et al.",,,,,,,,,,,,"1977","04","08",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Rodovia Marechal Rondon a 70 Km de São Paulo.",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,"Sousa, AAC",,"2018-08-01",,,"Acalypha amblyodonta",,,,,,,"Plantae",,,,,"Euphorbiaceae",,,,"Acalypha",,,,"amblyodonta",,,,,,,,,,,,,,"Acalypha amblyodonta",,,,,,,"Brasil",,,,,,,"0","0","(Müll.Arg.) Müll.Arg.","Splink","01",,,"08",,"2018",,,,"SP0153038",,,,,,,,,,,,,,,,,,,"SP",,"Tamashiro, J.Y.","27","1977","Sousa, A.A.C.","2018",,"Tamashiro",,"brazil","sao paulo","cabreuva","rodovia marechal rondon a 70 km de sao paulo",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1148290,"Low","check_local.2municip.","Acalypha amblyodonta","(Müll.Arg.) Müll.Arg.","possibly_ok","Euphorbiaceae","Acalypha amblyodonta","(Müll.Arg.) Müll.Arg.","species","name accepted","bfo-25455",,,"Acalypha amblyodonta (Müll.Arg.) Müll.Arg.","Acalypha","Euphorbiaceae","high","Acalypha amblyodonta"
"speciesLink",,,"2021-12-09T11:02:26",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"31015","s.n.","Hoehne, FC",,,,,,,,,,,,"1933","10","04",,,,,,,,"São Paulo","Cabreúva","Cabreúva",,,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,"Hoehne, FC",,,,,"Acanthostachys strobilacea",,,,,,,"Plantae",,,,,"Bromeliaceae",,,,"Acanthostachys",,,,"strobilacea",,,,,,,,,,,,,,"Acanthostachys strobilacea",,,,,,,"Brasil",,,,,,,"0","0","(Schult. & Schult.f.) Klotzsch","Splink",,,,,,,,,,"SP050065",,,,,,,,,,,,,,,,,,,"SP",,"Hoehne, F.C.",,"1933","Hoehne, F.C.",,,"Hoehne",,"brazil","sao paulo","cabreuva",,,"municipality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1148439,"Low","ok_same_resolution","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","possibly_ok","Bromeliaceae","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","species","name accepted","bfo-5752",,,"Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","Acanthostachys","Bromeliaceae","low","Acanthostachys strobilacea"
"speciesLink",,,"2022-07-21T15:43:17",,,"16",,"UNESP-IBB","BOTU",,"PreservedSpecimen",,,,"22960","13","Scarda, F.M.",,,,,,,,,,,,"1999","05","02",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Estrada Parque ""APA -Itu rio Tietê"", sítio Caninha Barrinha",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,,,,,,"Achillea millefolium",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Achillea",,,,"millefolium",,,,,,,,,,,,,,"Achillea millefolium",,,,,,,"Brasil",,,,,,,,,"L.","Splink",,,,,,,,,,"BOTU022960","América",,,,,,,,,,,,,,,,,,"BOTU",,"Scarda, F.M.","13","1999",,,,"Scarda",,"brazil","sao paulo","cabreuva","estrada parque ""apa -itu rio tiete"", sitio caninha barrinha",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1445266,"Low","check_local.2municip.","Achillea millefolium","L.","possibly_ok","Asteraceae","Achillea millefolium","L.","species","name accepted","bfo-613447",,,"Achillea millefolium L.","Achillea","Asteraceae","unknown","Achillea millefolium"
"speciesLink",,,"2021-12-09T11:13:47",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"17187","s.n.","Hoehne, FC",,,,,,,,,,,,"1926","03","25",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Mata da Cabreuva. Cult. no Horto O. Cruz",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,"Mamede, MCH",,"2011-07-NA",,,"Acianthera glanduligera",,,,,,,"Plantae",,,,,"Orchidaceae",,,,"Acianthera",,,,"glanduligera",,,,,,,,,,,,,,"Acianthera glanduligera",,,,,,,"Brasil",,,,,,,"0","0","(Lindl.) Luer","Splink",,,,"07",,"2011",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Hoehne, F.C.",,"1926","Mamede, M.C.H.","2011",,"Hoehne",,"brazil","sao paulo","cabreuva","mata da cabreuva",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1148536,"Low","check_local.2municip.","Acianthera glanduligera","(Lindl.) Luer","possibly_ok","Orchidaceae","Acianthera glanduligera","(Lindl.) Luer","species","name accepted","bfo-11010",,,"Acianthera glanduligera (Lindl.) Luer","Acianthera","Orchidaceae","low","Acianthera glanduligera"
"speciesLink",,,"2025-06-01T12:01:46",,,"780",,"UEMG","IBIUEMG",,"PreservedSpecimen",,,,"202","1340","F.S. Meyer; M. Reginato; R. Goldenberg; N.A.G. Escobar",,,,,,,,,,,,"2012","04","10",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Camping Cascata. Margens de um córrego d´água. Serra do Japi",,,,"-23.2811111","-47.1805556",,,,,,,,,,,,,,,,,"Acisanthera",,,,,,,"Plantae",,,,,"Melastomataceae",,,,"Acisanthera",,,,,,,,,,,,,,,,,,"Acisanthera",,,,,,,"Brasil",,,,,,,"23º16'52''S","47º10'50''W",,"Splink",,,,,,,,,,"IBIUEMG00000202",,,,,,,,,,,,,,,,,,,"IBIUEMG","code not found","Meyer, F.S.","1340","2012",,,"Reginato, M.; Goldenberg, R.; Escobar, N.A.G.","Meyer",,"brazil","sao paulo","cabreuva","serra do japi",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.2811111,-47.1805556,"coord_original","miliseconds",1148077,"Low","check_local.2municip.","Acisanthera","P.Browne","indet","Melastomataceae","Acisanthera","P.Browne","genus","name accepted","bfo-9395",,,"Acisanthera P.Browne","Acisanthera","Melastomataceae","high",
"user",,,,,,,,"ESA","ESA",,,,,,"ESA019572","2173","Barreto, K.D.",,,,,,,,,,,,"1994","16","03",,,,,,,,"São Paulo",,"Cabreúva","Mata da Casa Branca. 23o16'00,6""""S, 47o02'50,2""""W. Mata mesófila semidecídua.",,,,"-23.2669444444444","-47.0472222222222",,,,,,,,,,,"não","Rodrigues, R.R. & Souza, V.C.",,"06/16/1905",,,"Actinostemon concolor (Spreng.) Müll.Arg.",,,,,,,,,,,,"Euphorbiaceae",,,,"Actinostemon",,,,,,,"species",,,,,,,,,"concolor",,"Actinostemon concolor (Spreng.) Müll.Arg.",,,,,,,"Brasil",,,,,,,"23º 16' 1"""" S","47º 2' 50"""" W","(Spreng.) Müll.Arg.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Fernandes, G.D.,Vitti, F.X.","03/16/1994",,,"METRO",,,,,"ESA",,"Barreto, K.D.","2173","1994","Rodrigues, R.R.","1905",,"Barreto","Souza, V.C.","brazil","sao paulo","cabreuva","mata da casa branca, mata mesofila semidecidua",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.2669444444444,-47.0472222222222,"coord_original","miliseconds",1675271,"Low","check_local.2municip.","Actinostemon concolor","(Spreng.) Müll.Arg.","name_w_authors","Euphorbiaceae","Actinostemon concolor","(Spreng.) Müll.Arg.","species","name accepted","bfo-17448",,,"Actinostemon concolor (Spreng.) Müll.Arg.","Actinostemon","Euphorbiaceae","high","Actinostemon concolor"
"speciesLink",,,"2021-12-09T11:02:02",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"277988","2134","Wanderley, MGL; Kiyama, CY; Magenta, MAG; Proença, SL; Simão Bianchini, R",,,,,,,,,,,,"1995","04","18",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Rodovia Marechal Rondon a 5 km de Salto. Terreno pedegroso",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,"Udulutsch, RG",,"2007-03-13",,,"Adenocalymma bracteatum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Adenocalymma",,,,"bracteatum",,,,,,,,,,,,,,"Adenocalymma bracteatum",,,,,,,"Brasil",,,,,,,"0","0","(Cham.) DC.","Splink","13",,,"03",,"2007",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Wanderley, M.G.L.","2134","1995","Udulutsch, R.G.","2007","Kiyama, C.Y.; Magenta, M.A.G.; Proenca, S.L.; Bianchini, R.S.","Wanderley",,"brazil","sao paulo","cabreuva","rodovia marechal rondon a 5 km de salto",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1148842,"Low","check_local.2municip.","Adenocalymma bracteatum","(Cham.) DC.","possibly_ok","Bignoniaceae","Adenocalymma bracteatum","(Cham.) DC.","species","name accepted","bfo-112322",,,"Adenocalymma bracteatum (Cham.) DC.","Adenocalymma","Bignoniaceae","high","Adenocalymma bracteatum"
"gbif","1.24556898295605e-314",,"2023-12-20 15:56:05",,,"https://specieslink.net/col/7",,"USP-IB","SPF",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/7/232722","232722","357A","Fonseca, LHM",,,,,"PRESENT",,,,,,"2014-10-09","2014","10","9",,,,,,,"BR","São Paulo",,"Cabreúva","Estrada dos Romeiros. Entre Itu e Cabreúva.",,,,"-23.283625","-47.185464",,,,,,,,,,,,"Fonseca, LHM",,"2019-08-09",,,"Adenocalymma dusenii Kraenzl.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Bignoniaceae",,,,"Adenocalymma","Adenocalymma",,,"dusenii",,,"species",,"ACCEPTED",,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,TRUE,FALSE,"Adenocalymma dusenii","Adenocalymma dusenii Kraenzl.","Adenocalymma dusenii Kraenzl.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPF00232722","Brasil","60","60",,,"WGS84",,,,"Kraenzl.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPF","code not found","Fonseca, L.H.M.","357-A","2014","Fonseca, L.H.M.","2019",,"Fonseca",,"brazil","sao paulo","cabreuva","estrada dos romeiros",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.283625,-47.185464,"coord_original","miliseconds",502252,"Low","check_local.2municip.","Adenocalymma dusenii","Kraenzl.","name_w_authors","Bignoniaceae","Adenocalymma dusenii","Kraenzl.","species","name accepted","bfo-112347",,,"Adenocalymma dusenii Kraenzl.","Adenocalymma","Bignoniaceae","low","Adenocalymma dusenii"
"speciesLink",,,"2025-01-15T09:33:44",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"019391","2157","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",,,,,,,,,,,,"1994","03","15",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Jacaré. Cerrado.",,,,"-23.299999","-47.130001",,"16877",,,,,,,,,,"Fonseca, L.H.M.",,"2014-NA-NA",,,"Adenocalymma pedunculatum",,,,,,,"Plantae","Magnoliophyta",,,,"Bignoniaceae",,,,"Adenocalymma",,,,"pedunculatum",,,,,,,,,,,,,,"Adenocalymma pedunculatum",,,,,,,"Brasil",,,,,,,"-231341","-470223","(Vell.) L.G. Lohmann","Splink",,,,,,"2014",,,,"ESA019391",,,,,,,,,,,,,,,,,,,"ESA",,"Barreto, K.D.","2157","1994","Fonseca, L.H.M.","2014","Fernandes, G.D.; Vitti, F.X.","Barreto",,"brazil","sao paulo","cabreuva","jacare",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.299999,-47.130001,"coord_original","miliseconds",1423329,"Low","check_local.2municip.","Adenocalymma pedunculatum","(Vell.) L.G.Lohmann","possibly_ok","Bignoniaceae","Adenocalymma pedunculatum","(Vell.) L.G.Lohmann","species","author misspelled","bfo-112408",,,"Adenocalymma pedunculatum (Vell.) L.G.Lohmann","Adenocalymma","Bignoniaceae","low","Adenocalymma pedunculatum"
"speciesLink",,,"2025-04-07T11:06:46",,,"2",,"UNICAMP","UEC",,"S",,,,"155888","2111","Prado, J; Hirai, RY; Vasconcellos-Neto, J",,,,,,,,,,,,"2010","02","05",,,,,,,,"São Paulo","Cabreúva","Cabreúva","Serra do Japi, Av. Cláudio Gianini, passando o Sítio Santo Antonio, estrada à direita. Próximo à um córrego de rio.",,,,"-23.267222","-47.033333",,,,,,,,,,,,"Prado, J",,,,,"Adiantopsis radiata",,,,,,,"Plantae","Pteridophyta",,,,"Pteridaceae",,,,"Adiantopsis",,,,"radiata",,,,,,,,,,,,,,"Adiantopsis radiata",,,,,,,"Brazil","679","679",,,,,"-23.267222","-47.033333","(L.) Fée","Splink",,,,,,,,,,"UEC060506",,,,,,,,,,,,,,,,,,,"UEC",,"Prado, J.","2111","2010","Prado, J.",,"Hirai, R.Y.; Vasconcellos-Neto, J.","Prado",,"brazil","sao paulo","cabreuva","serra do japi, estrada a direita",,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county","brazil_sao paulo_cabreuva","Brazil","São Paulo","Cabreúva",,"ibge",TRUE,-23.267222,-47.033333,"coord_original","minutes",1290181,"Low","check_local.2municip.","Adiantopsis radiata","(L.) Fée","possibly_ok","Pteridaceae","Adiantopsis radiata","(L.) Fée","species","name accepted","bfo-91803",,,"Adiantopsis radiata (L.) Fée","Adiantopsis","Pteridaceae","low","Adiantopsis radiata"
