"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Araceae","Anthurium","loefgrenii","Engl.","ARACEAE Anthurium loefgrenii Engl.","RB00470359","GBIF","RB","Nadruz, M.","1475","Native","Ouro","Trilha do Arpoador.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Araceae","Anthurium","miquelianum","C.Koch & Augustin","ARACEAE Anthurium miquelianum C.Koch & Augustin","RB00470788","GBIF","RB","Nadruz, M.","1474","Native","Ouro","Trilha do Parnapoã.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","RB00471572","GBIF","RB","Nadruz, M.","1472","Native","Ouro","Trilha do Arpoador.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Araceae","Monstera","adansonii","Schott","ARACEAE Monstera adansonii Schott",,"GBIF",,,,"Native","Latão",,"Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Arecaceae","Bactris","setosa","Mart.","ARECACEAE Bactris setosa Mart.","SPF00118355","Splink","SPF","Marcato, A.C.","3","Native","Ouro","Estação Ecológica Juréia-Itatins, Praia do Arpoador, em riacho próximo à praia.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Arecaceae","Geonoma","elegans","Mart.","ARECACEAE Geonoma elegans Mart.","SPF00118356","Splink","SPF","Marcato, A.C.","4","Native","Ouro","Estação Ecológica Juréia-Itatins, Praia do Guaraúzinho.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Arecaceae","Geonoma","pohliana","Mart.","ARECACEAE Geonoma pohliana Mart.","SPF00118358","Splink","SPF","Marcato, A.C.","1","Native","Ouro","Estação Ecológica Juréia-Itatins, Trilha do fundão, em mata de encosta.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","HUNI00007104","Splink","HUNI","Amescua, M.","5S","Native","Bronze","Estação Ecológica Juréia-Itatins, Núcleo Arpoador.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","249168339","GBIF","Observations","Dalvamatos",,"Naturalized","Bronze","JX7M+44 Parque estadual itinguçu, Peruíbe - SP, Brasil","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Bromeliaceae","Aechmea","nudicaulis","(L.) Griseb.","BROMELIACEAE Aechmea nudicaulis (L.) Griseb.","104639333","GBIF","Observations","Anafortes",,"Native","Bronze","Peruíbe, SP, BR","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Bromeliaceae","Pitcairnia","flammea","Lindl.","BROMELIACEAE Pitcairnia flammea Lindl.","118790711","GBIF","Observations","Hanate, P.",,"Native","Bronze","Peruíbe - SP, Brasil","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Bromeliaceae","Vriesea","gigantea","Gaudich.","BROMELIACEAE Vriesea gigantea Gaudich.","230895798","GBIF","Observations","Lima, B.",,"Native","Bronze","Iguape - SP, 11920-000, Brasil","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Fabaceae","Hydrochorea","pedicellaris","(DC.) M.V.B.Soares, Iganci & M.P.Morim","FABACEAE Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim","7406","Splink","HEPH","Figueiredo, N.","14770","Native","Ouro","Estação Ecológica de Juréia","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Fabaceae","Swartzia","langsdorffii","Raddi","FABACEAE Swartzia langsdorffii Raddi","UEC129906","Splink","UEC","Francisco, J.N.C.","68","Native","Prata","Guaraú. Viela dezesseis. Propriedade particular. sítio da Dona Fátima","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi",,"GBIF",,,,"Native","Latão",,"Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Lauraceae","Cryptocarya","mandioccana","Meisn.","LAURACEAE Cryptocarya mandioccana Meisn.","NY01015980","Splink","NY","Moraes, P.L.R.","2444","Native","Ouro","Estação Ecológica Juréia-Itatins, Núcleo Arpoador. Trilha do Fundão. NUBBE2009.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Lauraceae","Cryptocarya","moschata","Nees & Mart.","LAURACEAE Cryptocarya moschata Nees & Mart.","362937","Splink","SP","Moraes, P.L.R.","2439","Native","Ouro","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha do Fundão","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Lauraceae","Cryptocarya","saligna","Mez","LAURACEAE Cryptocarya saligna Mez","SPF00168553","Splink","SPF","Moraes, P.L.R.","2446","Native","Ouro","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha do Fundão.","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Malvaceae","Talipariti","tiliaceum","(L.) Fryxell","MALVACEAE Talipariti tiliaceum (L.) Fryxell","104639353","GBIF","Observations","Anafortes",,"Unknown","Bronze","Peruíbe, SP, BR","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Dorstenia","bowmanniana","Baker","MORACEAE Dorstenia bowmanniana Baker","426405","Splink","SP","Pederneiras, L.C.","593","Native","Ouro","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha paralela à praia","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Ficus","adhatodifolia","Schott in Spreng.","MORACEAE Ficus adhatodifolia Schott in Spreng.","426131","Splink","SP","Pederneiras, L.C.","600","Native","Ouro","Estação Ecológica Juréia-Itatins, Guarauzinho","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Ficus","latipedunculata","Pedern., Romaniuc & Mansano","MORACEAE Ficus latipedunculata Pedern., Romaniuc & Mansano","RB01367750","GBIF","RB","Pederneiras, L.C.","650","Native","Ouro","Cachoeira do Paraíso. Estação Ecológica Juréia-Itatins","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Ficus","luschnathiana","(Miq.) Miq.","MORACEAE Ficus luschnathiana (Miq.) Miq.","426135","Splink","SP","Pederneiras, L.C.","639","Native","Ouro","Estação Ecológica Juréia-Itatins, estrada para Barra do Una, 500 m após o sítio Barro Branco","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Sorocea","bonplandii","(Baill.) W.C.Burger et al.","MORACEAE Sorocea bonplandii (Baill.) W.C.Burger et al.","426125","Splink","SP","Pederneiras, L.C.","599","Native","Ouro","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha em direção ao rio Guaraú","Não"
"PARQUE ESTADUAL DO ITINGUÇU","Angiosperms","Moraceae","Sorocea","hilarii","Gaudich.","MORACEAE Sorocea hilarii Gaudich.","426126","Splink","SP","Pederneiras, L.C.","597","Native","Bronze","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha em direção ao rio Guaraú","Não"
