"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","7.034986457577e-315",,"2015-11-18 20:59:17",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039770","RB01039770","51","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2014-08-20","2014","8","20",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.479722","-46.676111",,,,,,,,,,,,"A.M. Magalhães & B.C. Kurtz",,"2015-09-01",,,"Asclepias curassavica L.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,"Asclepias","Asclepias",,,"curassavica",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Asclepias curassavica","Asclepias curassavica L.","Asclepias curassavica L.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/70/01039770.jpg","Brasil",,,,,,,"24º28´47´´","46º40´34´´W","L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","51","2014","Magalhaes, A.M.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes","Kurtz, B.C.","brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479722,-46.676111,"coord_original","seconds",248835,"Low","check_local.2municip.","Asclepias curassavica","L.","name_w_authors","Apocynaceae","Asclepias curassavica","L.","species","name accepted","bfo-4517",,,"Asclepias curassavica L.","Asclepias","Apocynaceae","low","Asclepias curassavica"
"gbif","7.03756852863333e-315",,"2021-03-17 23:07:48",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:720610","RB00720610","Q-T 10","D.F. Bertani",,,,"inferred coordinates","PRESENT",,,,,,"2007-03-01","2007","3","1",,,,"Interior de mata",,,"BR","São Paulo",,"Itanhaém","Brasil, São Paulo, Município de Itanhém, Ilha da Queimada Grande.",,,,"-24.48633","-46.67462",,,,,,,,,,,,"BRUNO C. KURTZ",,"2015-10-02",,,"Aspidosperma australe Müll.Arg.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Apocynaceae",,,,"Aspidosperma","Aspidosperma",,,"australe",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage;StillImage",TRUE,FALSE,"Aspidosperma australe","Aspidosperma australe Müll.Arg.","Aspidosperma australe Müll.Arg.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/72/6/10/00720610.jpg","Brasil",,,,,,,,,"Müll.Arg.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Bertani, D.F.","Q-T-10","2007","Kurtz, B.C.","2015",,"Bertani",,"brazil","sao paulo","itanhaem","brasil",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.48633,-46.67462,"coord_original","miliseconds",274611,"Low","check_local.2municip.","Aspidosperma australe","Müll.Arg.","name_w_authors","Apocynaceae","Aspidosperma australe","Müll.Arg.","species","name accepted","bfo-4521",,,"Aspidosperma australe Müll.Arg.","Aspidosperma","Apocynaceae","low","Aspidosperma australe"
"gbif","7.03498625995074e-315",,"2024-08-27 00:49:11",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039764","RB01039764","39","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2014-06-26","2014","6","26",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. entre a estação meteorológica e a caixa d?água. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.479167","-46.676389",,,,,,,,,,,,,,,,,"Bidens",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Bidens","Bidens",,,,,,"genus",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,,"Bidens L.","Bidens L.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/64/01039764.jpg","Brasil",,,,,,,"24º28´45´´","46º40´35´´W","L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","39","2014",,,"R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479167,-46.676389,"coord_original","seconds",248815,"Low","check_local.2municip.","Bidens","L.","name_w_authors","Asteraceae","Bidens","L.","genus","name accepted","bfo-16007",,,"Bidens L.","Bidens","Asteraceae","unknown",
"gbif","1.90954222882676e-314",,"2022-05-04 10:43:46",,,"921fe619-c251-4b3b-9ee4-447c586b44cb",,"PH","PH",,"PRESERVED_SPECIMEN",,,"b81bd192-966d-4f08-a0bb-c7b19ebed3a2","PH00788683","s.n.","F. C. Hochue",,,,,"PRESENT",,,,,,"1920-04-11","1920","4","11","4. 11 1920","ad lapides",,,,,"BR","São Paulo",,,"Ilha da Queimada Grande (Snake Island)",,,"https://en.wikipedia.org/wiki/Ilha_da_Queimada_Grande","-24.484809","-46.675627","860",,,,"jesmith7",,,"Ilha de Queimada Grande, Sao Paulo; unc. extent of island",,,,,,,,"222742","Callicostella microcarpa Ångstr.",,,,,,,"Plantae","Bryophyta","Bryopsida","Hookeriales",,"Pilotrichaceae",,,,"Thamniopsis","Callicostella",,,"microcarpa",,,"species",,"SYNONYM",,"039c9aba-2f77-4001-a72a-40b9fa830ab4",,"StillImage;StillImage",TRUE,FALSE,"Thamniopsis langsdorffii","Thamniopsis langsdorffii (Hook.) W.R.Buck","Callicostella microcarpa Ångstr.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,"Brazil",,,,,"WGS84",,,,"ngström","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,"Hochue, F.C.",,"1920",,,,"Hochue",,"brazil","sao paulo","ilha da queimada grande","ilha da queimada grande",,"locality","brazil_sao paulo_ilha queimada grande","brazil_sao paulo",-22.2584562,-48.7420254,"state","brazil_sao paulo","Brazil","São Paulo",,,"gdam",TRUE,-24.484809,-46.675627,"coord_original","miliseconds",685873,"Low","check_local.2state","Callicostella microcarpa Ångstr.","ngström","not_Genus_epithet_format|name_w_non_ascii",,"Callicostella microcarpa Ångstr.","ngström","species","not found",,,,"Callicostella microcarpa Ångstr. ngström","Callicostella","Aizoaceae","unknown","Callicostella microcarpa Ångstr."
"gbif","7.03498667990654e-315",,"2015-11-18 20:59:38",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039779","RB01039779","63","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2014-08-20","2014","8","20",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.478889","-46.676944",,,,,,,,,,,,"B.C. Kurtz",,"2015-09-01",,,"Canna indica L.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Zingiberales",,"Cannaceae",,,,"Canna","Canna",,,"indica",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Canna indica","Canna indica L.","Canna indica L.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/79/01039779.jpg","Brasil",,,,,,,"24º28´44´´","46º40´37´´W","L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","63","2014","Kurtz, B.C.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.478889,-46.676944,"coord_original","seconds",248851,"Low","check_local.2municip.","Canna indica","L.","name_w_authors","Cannaceae","Canna indica","L.","species","name accepted","bfo-110628",,,"Canna indica L.","Canna","Cannaceae","low","Canna indica"
"speciesLink",,,"2025-04-17T10:03:26",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"429130",,"R. Rocha-Jorge",,,,,,,,,,,,"2012","02","08",,,,,,,,"São Paulo","Itanhaém","Itanhaém","Ilha da Queimada Pequena",,,,"-24.478056","-46.676944",,,,,,,,,,,,"R. Rocha-Jorge",,"2012-0-NA",,,"Ceratodictyon intricatum",,,,,,,"Plantae",,"Florideophyceae","Rhodymeniales",,"Lomentariaceae",,,,"Ceratodictyon",,,,"intricatum",,,,,,,,,,,,,,"Ceratodictyon intricatum",,,,,,,"Brasil",,,,,,,"24°28'41""S","46°40'37""W","(C. Agardh) R.E. Norris","Splink",,,,"0",,"2012",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Rocha-Jorge, R.",,"2012","Rocha-Jorge, R.","2012",,"Rocha-Jorge",,"brazil","sao paulo","itanhaem","ilha da queimada pequena",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.478056,-46.676944,"coord_original","seconds",1475509,"Low","check_local.2municip.","Ceratodictyon intricatum","(C. Agardh) R.E. Norris","possibly_ok",,"Ceratodictyon intricatum","(C. Agardh) R.E. Norris","species","not found",,,,"Ceratodictyon intricatum (C. Agardh) R.E. Norris","Ceratodictyon","Podostemaceae","low","Ceratodictyon intricatum"
"speciesLink",,,"2025-04-17T10:03:25",,,"31",,"IBt","SP-ALGAE",,"PreservedSpecimen",,,,"355770",,"I.B. Silva",,,,,,,,,,,,"2001","11","07",,,,,,,,"São Paulo","Itanhaém","Itanhaém","Ilha da Queimada Pequena",,,,"-24.478056","-46.676944",,,,,,,,,,,,"I.B. Silva",,"2001-0-NA",,,"Champia compressa",,,,,,,"Plantae",,"Florideophyceae","Rhodymeniales",,"Champiaceae",,,,"Champia",,,,"compressa",,,,,,,,,,,,,,"Champia compressa",,,,,,,"Brasil",,,,,,,"24°28'41""S","46°40'37""W","Harvey","Splink",,,,"0",,"2001",,,,,,,,,,,,,,,,,,,,,,,"SP-ALGAE","code not found","Silva, I.B.",,"2001","Silva, I.B.","2001",,"Silva",,"brazil","sao paulo","itanhaem","ilha da queimada pequena",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.478056,-46.676944,"coord_original","seconds",1470201,"Low","check_local.2municip.","Champia compressa","Harvey","possibly_ok",,"Champia compressa","Harvey","species","not found",,,,"Champia compressa Harvey","Champia","Amaranthaceae","low","Champia compressa"
"gbif","7.03498653168685e-315",,"2015-11-18 20:59:05",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039766","RB01039766","42","Adriana Melo Magalhães; Carlos R. Azevedo, Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2014-06-26","2014","6","26",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. início da descida da trilha do farol. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.479722","-46.676111",,,,,,,,,,,,"R. Esteves",,"2015-10-01",,,"Chromolaena odorata (L.) R.M.King & H.Rob.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Chromolaena","Chromolaena",,,"odorata",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Chromolaena odorata","Chromolaena odorata (L.) R.M.King & H.Rob.","Chromolaena odorata (L.) R.M.King & H.Rob.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/66/01039766.jpg","Brasil",,,,,,,"24º28´47´´","46º40´34´´W","(L.) R.M.King & H.Rob.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","42","2014","Esteves, R.","2015","R. Azevedo, L.G.S.A.C.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.479722,-46.676111,"coord_original","seconds",248844,"Low","check_local.2municip.","Chromolaena odorata","(L.) R.M.King & H.Rob.","name_w_authors","Asteraceae","Chromolaena odorata","(L.) R.M.King & H.Rob.","species","name accepted","bfo-16060",,,"Chromolaena odorata (L.) R.M.King & H.Rob.","Chromolaena","Asteraceae","high","Chromolaena odorata"
"gbif","7.03498656133079e-315",,"2015-11-18 21:00:42",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039801","RB01039801","95","Adriana Melo Magalhães; Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2015-03-05","2015","3","5",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. entre as pedras, no local de desembarque na ilha. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.477778","-46.676944",,,,,,,,,,,,"B.C. Kurtz",,"2015-09-01",,,"Commelina obliqua Vahl",,,,,,,"Plantae","Tracheophyta","Liliopsida","Commelinales",,"Commelinaceae",,,,"Commelina","Commelina",,,"obliqua",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Commelina obliqua","Commelina obliqua Vahl","Commelina obliqua Vahl","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/98/1/01039801.jpg","Brasil",,,,,,,"24º28´40´´","46º40´37´´W","Vahl","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","95","2015","Kurtz, B.C.","2015","Amorim, L.G.S.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.477778,-46.676944,"coord_original","seconds",248847,"Low","check_local.2municip.","Commelina obliqua","Vahl","name_w_authors","Commelinaceae","Commelina obliqua","Vahl","species","name accepted","bfo-16913",,,"Commelina obliqua Vahl","Commelina","Commelinaceae","low","Commelina obliqua"
"gbif","7.03498650204291e-315",,"2015-11-18 21:00:02",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1039787","RB01039787","75","Adriana Melo Magalhães; Ligia G.S. Amorim",,,,,"PRESENT",,,,,,"2015-03-05","2015","3","5",,,,,,,"BR","São Paulo",,"Itanhaém","Ilha Queimada Grande. Bela Vista. ARIE das Ilhas Queimada Pequena e Queimada Grande",,,,"-24.489167","-46.674167",,,,,,,,,,,,"H.C. Lima",,"2015-09-01",,,"Crotalaria laeta Mart. ex Benth.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Crotalaria","Crotalaria",,,"laeta",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Crotalaria laeta","Crotalaria laeta Mart. ex Benth.","Crotalaria laeta Mart. ex Benth.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/3/97/87/01039787.jpg","Brasil",,,,,,,"24º29´21´´","46º40´27´´W","Mart. ex Benth.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Magalhaes, A.M.","75","2015","Lima, H.C.","2015","Amorim, L.G.S.","Magalhaes",,"brazil","sao paulo","itanhaem","ilha queimada grande",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge",TRUE,-24.489167,-46.674167,"coord_original","seconds",248841,"Low","check_local.2municip.","Crotalaria laeta","Mart. ex Benth.","name_w_authors","Fabaceae","Crotalaria laeta","Mart. ex Benth.","species","name accepted","bfo-109796",,,"Crotalaria laeta Mart. ex Benth.","Crotalaria","Fabaceae","high","Crotalaria laeta"
