"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","phylum","class","order","individualcount","continentocean","preparationtype","typeStatus","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previouscatalognumber","relationshiptype","relatedcatalogitem","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF00039887","SPSF","39887","Actinostemon concepcionis","Plantae","Euphorbiaceae","Actinostemon","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","01","11",,,"13","concepcionis","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.079444","-22.238889","2024-08-06T09:15:06","(Chodat & Hassl.) Hochr.","977","495","495",,,"Magnoliophyta","Magnoliopsida","Malpighiales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","977","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Actinostemon concepcionis","(Chodat & Hassl.) Hochr.","possibly_ok","Euphorbiaceae","Actinostemon concepcionis","(Chodat & Hassl.) Hochr.","species","name accepted","bfo-29144",,,"Actinostemon concepcionis (Chodat & Hassl.) Hochr.","Actinostemon","Euphorbiaceae","medium","Actinostemon concepcionis"
"speciesLink","SPSF00039886","SPSF","39886","Actinostemon concolor","Plantae","Euphorbiaceae","Actinostemon","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C.Franco","2008","01","11",,,"13","concolor","F.M de Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.079444","-22.238889","2024-08-06T09:15:06","((Spreng.)) Müll.Arg.","976","495","495",,,"Magnoliophyta","Magnoliopsida","Malpighiales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","976","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Actinostemon concolor","(Spreng.) Müll.Arg.","possibly_ok","Euphorbiaceae","Actinostemon concolor","(Spreng.) Müll.Arg.","species","author misspelled","bfo-17448",,,"Actinostemon concolor (Spreng.) Müll.Arg.","Actinostemon","Euphorbiaceae","medium","Actinostemon concolor"
"speciesLink","SPSF00039910","SPSF","39910","Albizia hassleri","Plantae","Fabaceae","Albizia","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","01","11",,,"13","hassleri","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.080278","-22.228889","2024-08-06T09:13:44","Chodat","1000","573","573",,,"Magnoliophyta","Magnoliopsida","Fabales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","1000","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Albizia niopoides","(Spruce ex Benth.) Burkart","possibly_ok","Fabaceae","Albizia niopoides","(Spruce ex Benth.) Burkart","species","author misspelled|replaced synonym","bfo-82616","Albizia niopoides","(Spruce ex Benth.) Burkart","Albizia niopoides (Spruce ex Benth.) Burkart","Albizia","Fabaceae","medium","Albizia niopoides"
"speciesLink","SPSF00039895","SPSF","39895","Aristolochia triangularis","Plantae","Aristolochiaceae","Aristolochia","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","A.V.Suzuki","2024","06","03",,,"13","triangularis","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.079444","-22.238889","2024-08-06T09:13:01","Cham. & Schltdl.","985","573","573",,,"Magnoliophyta","Magnoliopsida","Aristolochiales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2024-06-03",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","985","2007","Suzuki, A.V.","2024","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Aristolochia triangularis","Cham. & Schltdl.","possibly_ok","Aristolochiaceae","Aristolochia triangularis","Cham. & Schltdl.","species","name accepted","bfo-80586",,,"Aristolochia triangularis Cham. & Schltdl.","Aristolochia","Aristolochiaceae","low","Aristolochia triangularis"
"speciesLink","SPSF00039914","SPSF","39914","Baccharis dracunculifolia","Plantae","Asteraceae","Baccharis","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","N.M.Ivanauskas","2008","01","11",,,"13","dracunculifolia","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.085","-22.235278","2024-08-06T09:13:06","DC.","1004","530","530",,,"Magnoliophyta","Magnoliopsida","Asterales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","1004","2007","Ivanauskas, N.M.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Baccharis dracunculifolia","DC.","possibly_ok","Asteraceae","Baccharis dracunculifolia","DC.","species","name accepted","bfo-5177",,,"Baccharis dracunculifolia DC.","Baccharis","Asteraceae","medium","Baccharis dracunculifolia"
"speciesLink","SPSF00039905","SPSF","39905","Bauhinia bongardii","Plantae","Fabaceae","Bauhinia","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","01","11",,,"13","bongardii","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.073889","-22.234444","2024-08-06T09:13:45",,"995","613","613",,,"Magnoliophyta","Magnoliopsida","Fabales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","995","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Bauhinia brevipes","Vogel","possibly_ok","Fabaceae","Bauhinia brevipes","Vogel","species","+1 name, but 1 accepted","bfo-82657","Bauhinia brevipes","Vogel","Bauhinia brevipes Vogel","Bauhinia","Fabaceae","medium","Bauhinia brevipes"
"speciesLink","UB1172437","UB",,"Bernardinia fluminensis","Plantae","Connaraceae","Bernardinia","2007","11","28","Brasil","São Paulo","Bauru","Estação Ecológica de Bauru. Seguindo pela estrada após o experimento de peroba (sentido leste). SAD69, Zona 22K.","UNB","PreservedSpecimen","Toledo, CAP","2017","5","13","49º4'46''S","22º14'20''W","224","fluminensis","Souza, FM; Ivanauskas, NM; Guerin, N; Dário, A; Souza, D","-22.2388889","-49.0794445","2025-06-01T12:04:39","(Gardner) Planch.","988","573","573",,,,,,,,,,,,,,,,"SPLINK","Bauru","2017-5-13",,,,,,,,,,,,,,,,,,"UB","code not found","Souza, F.M.","988","2007","Toledo, C.A.P.","2017","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru, seguindo pela estrada apos o experimento de peroba",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Bernardinia fluminensis","(Gardner) Planch.","possibly_ok","Connaraceae","Bernardinia fluminensis","(Gardner) Planch.","species","name accepted","bfo-6945",,,"Bernardinia fluminensis (Gardner) Planch.","Bernardinia","Connaraceae","high","Bernardinia fluminensis"
"speciesLink","SPSF00039896","SPSF","39896","Calliandra foliolosa","Plantae","Fabaceae","Calliandra","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","04","23",,,"13","foliolosa","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.079444","-22.238889","2024-08-06T09:13:46","Benth.","986","573","573",,,"Magnoliophyta","Magnoliopsida","Fabales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-04-23",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","986","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Calliandra foliolosa","Benth.","possibly_ok","Fabaceae","Calliandra foliolosa","Benth.","species","name accepted","bfo-30945",,,"Calliandra foliolosa Benth.","Calliandra","Fabaceae","medium","Calliandra foliolosa"
"speciesLink","SPSF00039900","SPSF","39900","Campomanesia guazumifolia","Plantae","Myrtaceae","Campomanesia","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","01","11",,,"13","guazumifolia","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.079444","-22.238889","2024-08-06T09:15:42","(Camb.) O.Berg","990","573","573",,,"Magnoliophyta","Magnoliopsida","Myrtales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","990","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Campomanesia guazumifolia","(Cambess.) O.Berg","possibly_ok","Myrtaceae","Campomanesia guazumifolia","(Cambess.) O.Berg","species","author misspelled","bfo-10316",,,"Campomanesia guazumifolia (Cambess.) O.Berg","Campomanesia","Myrtaceae","medium","Campomanesia guazumifolia"
"speciesLink","SPSF00039892","SPSF","39892","Celtis iguanaea","Plantae","Cannabaceae","Celtis","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","IF","PreservedSpecimen","G.A.D.C. Franco","2008","01","11",,,"13","iguanaea","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","-49.076667","-22.236667","2024-08-06T09:13:39","(Jacq.) Sarg.","982","554","554",,,"Magnoliophyta","Magnoliopsida","Fabales",,"América do Sul",,,,,,,,,"SPLINK","Bauru","2008-01-11",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","982","2007","Franco, G.A.D.C.","2008","Ivanauskas, N.M.; Guerin, N.; Dario, A.; Souza, D.","Souza",,"brazil","sao paulo","bauru","estacao ecologica de bauru",,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_bauru","Brazil","São Paulo","Bauru",,"check_local.2municip.","Celtis iguanaea","(Jacq.) Sarg.","possibly_ok","Cannabaceae","Celtis iguanaea","(Jacq.) Sarg.","species","name accepted","bfo-106890",,,"Celtis iguanaea (Jacq.) Sarg.","Celtis","Cannabaceae","medium","Celtis iguanaea"
