"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DA BOCAINA","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","215816893","GBIF","Observations","Martins, L.A.",,"Native","Bronze","RPPN Serra da Bocaina - Rodovia Francisca Mendes Ribeiro km 7,6 - Boa Vista, São José do Barreiro - SP, 12830-000, Brasil","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DA BOCAINA","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","215816880","GBIF","Observations","Martins, L.A.",,"Native","Bronze","RPPN Serra da Bocaina - Rodovia Francisca Mendes Ribeiro km 7,6 - Boa Vista, São José do Barreiro - SP, 12830-000, Brasil","Não"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DA BOCAINA","Angiosperms","Rosaceae","Rubus","rosifolius","Sm.","ROSACEAE Rubus rosifolius Sm.","215816886","GBIF","Observations","Martins, L.A.",,"Naturalized","Bronze","RPPN Serra da Bocaina - Rodovia Francisca Mendes Ribeiro km 7,6 - Boa Vista, São José do Barreiro - SP, 12830-000, Brasil","Não"
