"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","phylum","class","order","individualcount","continentocean","preparationtype","typeStatus","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previouscatalognumber","relationshiptype","relatedcatalogitem","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SP063964","SP-BRYOPHYTA","414587","Campylopus sehnemii","Plantae","Dicranaceae","Campylopus","2009","08","13","BRASIL","São Paulo","Santa Rita do Passa Quatro","Parque estadual de Vassununga, Gleba Pé Gigante.","IBt","S",,,,,"0","0","339","sehnemii","Yano, O.; Peralta, D.F.","-47.4700012207031","-21.7099990844727","2019-05-02T10:52:52","E.B. Bartram","31880",,,,"24893",,,,,"Southern America",,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SP-BRYOPHYTA","code not found","Yano, O.","31880","2009","s.n.","n.d.","Peralta, D.F.","Yano",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Campylopus sehnemii","E.B. Bartram","possibly_ok",,"Campylopus sehnemii","E.B. Bartram","species","not found",,,,"Campylopus sehnemii E.B. Bartram","Campylopus","Burmanniaceae","unknown","Campylopus sehnemii"
"speciesLink","SP063963","SP-BRYOPHYTA","414544","Campylopus trachyblepharon","Plantae","Dicranaceae","Campylopus","2009","08","13","BRASIL","São Paulo","Santa Rita do Passa Quatro","Parque estadual de Vassununga, Gleba Pé Gigante.","IBt","S",,,,,"0","0","339","trachyblepharon","Yano, O.; Peralta, D.F.","-47.4700012207031","-21.7099990844727","2019-05-02T10:52:55","(Müll. Hal.) Mitt.","31831",,,,"24893",,,,,"Southern America",,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SP-BRYOPHYTA","code not found","Yano, O.","31831","2009","s.n.","n.d.","Peralta, D.F.","Yano",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Campylopus trachyblepharon","(Müll. Hal.) Mitt.","possibly_ok",,"Campylopus trachyblepharon","(Müll. Hal.) Mitt.","species","not found",,,,"Campylopus trachyblepharon (Müll. Hal.) Mitt.","Campylopus","Burmanniaceae","unknown","Campylopus trachyblepharon"
"speciesLink",,"SPFW","6417","Caricaceae","Plantae","Caricaceae",,"2014","10","10","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","USP","PreservedSpecimen",,,,,,,"20",,"Ceccantini, G.C.T. Milanelli, R.; Buarque, P.F.T.M.; Veiga, M.R.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","-47.4700012207031","-21.7099990844727","2021-05-14T17:00:00",,"4115",,,,"24893",,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Ceccantini, G.C.T.M.","4115","2014","s.n.","n.d.","Buarque, P.F.T.M.; Veiga, M.R.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Caricaceae","Dumort.","family_as_genus","Caricaceae","Caricaceae","Dumort.","family","name accepted","bfo-79",,,"Caricaceae Dumort.",,"Caricaceae","unknown",
"speciesLink",,"SPFW","7131","Cariniana estrellensis","Plantae","Lecythidaceae","Cariniana","2014","10","10","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","USP","PreservedSpecimen",,,,,,,"20","estrellensis","Ceccantini, G.C.T. Milanelli, R.; Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","-47.4700012207031","-21.7099990844727","2021-05-14T17:00:06","(Raddi) Kuntze","4113",,,,"24893",,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Ceccantini, G.C.T.M.","4113","2014","s.n.","n.d.","Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Cariniana estrellensis","(Raddi) Kuntze","possibly_ok","Lecythidaceae","Cariniana estrellensis","(Raddi) Kuntze","species","name accepted","bfo-8541",,,"Cariniana estrellensis (Raddi) Kuntze","Cariniana","Lecythidaceae","unknown","Cariniana estrellensis"
"user",,"RB","RB01153354","Cariniana legalis (Mart.) Kuntze","Plantae","Lecythidaceae","Cariniana","2013","8","19","Brasil","São Paulo",,"Parque Estadual de Vassununga. Parque Estadual de Vassununga","JBRJ","Preserved Specimen","G.C.T. Ceccantini",,,,"21º43´19´´","37º35´47´´W",,"legalis","G.C.T. Ceccantini; H. Broscherk; P. Pitscha; D. Anhuf","-37.5963889","-21.7219445",,"(Mart.) Kuntze","3924","590",,,,,,,,,,,,,,,,,,"Santa Rita do Passa Quatro","2013-8-19",,,"BR",,,"2013-08-19",,,,,,,"sp.","Physical Object",,,,"RB",,"Ceccantini, G.C.T.","3924","2013","Ceccantini, G.C.T.","2013","Broscherk, H.; Pitscha, P.; Anhuf, D.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,"urn:catalog:JBRJ:RB:1153354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/15/33/54/01153354.jpg",,,,,,,,,,,,,,,,,"2017-10-24 16:07:37+00","Angiospermas","brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Cariniana legalis","(Mart.) Kuntze","name_w_authors","Lecythidaceae","Cariniana legalis","(Mart.) Kuntze","species","name accepted","bfo-8543",,,"Cariniana legalis (Mart.) Kuntze","Cariniana","Lecythidaceae","low","Cariniana legalis"
"speciesLink",,"SPFW","6211","Cariniana micrantha","Plantae","Lecythidaceae","Cariniana","2013","12","18","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","USP","PreservedSpecimen","da Silva, F.P 2017",,,,"21º43'13,9''S","47º35'43,7''W","20","micrantha","Ceccantini, G.C.T. Becman, E.C.; Altobelli, N.A.; Coelho, F.; Correa, N.D.; Nascimento,W.B.","-47.595472","-21.720528","2021-05-14T17:00:06","Ducke","4000","604","604",,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Ceccantini, G.C.T.B.C.","4000","2013","Silva, F.P.","n.d.","Altobelli, N.A.; Coelho, F.; Correa, N.D.; Nascimento, W.B.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Cariniana micrantha","Ducke","possibly_ok","Lecythidaceae","Cariniana micrantha","Ducke","species","name accepted","bfo-23427",,,"Cariniana micrantha Ducke","Cariniana","Lecythidaceae","low","Cariniana micrantha"
"speciesLink","SPFR010231","SPFR","10231","Caryocar brasiliense","Plantae","Caryocaraceae","Caryocar","2000","10","06","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","FFCLRP","PreservedSpecimen","Mechi, M.R.",,,,"21o42'S","47o28'W","455","brasiliense","Mechi, M.R.; Andena, S.R.","-47.466667","-21.7","2025-05-13T17:37:15","Cambess.","34A",,,,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFR",,"Mechi, M.R.","34-A","2000","Mechi, M.R.","n.d.","Andena, S.R.","Mechi",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Caryocar brasiliense","Cambess.","possibly_ok","Caryocaraceae","Caryocar brasiliense","Cambess.","species","name accepted","bfo-6688",,,"Caryocar brasiliense Cambess.","Caryocar","Caryocaraceae","low","Caryocar brasiliense"
"speciesLink","SPSF00039407","SPSF","39407","Casearia arborea","Plantae","Salicaceae","Casearia","2007","01","17","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual Vassununga","IF","PreservedSpecimen","G. A. D. C. Franco","2007","02","20",,,"13","arborea","R.L.R.Santos & G.Durigan & G. A. D. C. Franco & N.M.Ivanauskas & M.T.Z.Togniato & E.Furlan & R.T. Polisel","-48.755278","-23.538333","2024-08-06T09:16:41","(Rich.) Urb.","21","636","636",,,"Magnoliophyta","Magnoliopsida","Salicales",,"América do Sul",,,,,,,,,"SPLINK","Santa Rita do Passa Quatro","2007-02-20",,,,,,,,,,,,,,,,,,"SPSF",,"Santos, R.L.R.","21","2007","Franco, G.A.D.C.","2007","Durigan, G.; Franco, G.A.D.C.; Ivanauskas, N.M.; Togniato, M.T.Z.; Furlan, E.; Polisel, R.T.","Santos",,"brazil","sao paulo","santa rita do passa quatro","parque estadual vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Casearia arborea","(Rich.) Urb.","possibly_ok","Salicaceae","Casearia arborea","(Rich.) Urb.","species","name accepted","bfo-14363",,,"Casearia arborea (Rich.) Urb.","Casearia","Salicaceae","medium","Casearia arborea"
"speciesLink","UEC046666","UEC","5271","Casearia gossypiosperma","Plantae","Vivianiaceae","Casearia","1978","10","25","Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga. Mata de Capetinga.","UNICAMP","S","Torres, RB","1985","01",,"0","0","2","gossypiosperma","Martins, FR","-47.470001","-21.709999","2024-11-25T11:36:42","Briq.","9287",,,,"24893","Magnoliopsida",,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro","1985-01-NA",,,,,,,,,,,,,,,,,,"UEC",,"Martins, F.R.","9287","1978","Torres, R.B.","1985",,"Martins",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga, mata de capetinga",,"locality","brazil_sao paulo_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"check_local.2municip.","Casearia gossypiosperma","Briq.","possibly_ok","Salicaceae","Casearia gossypiosperma","Briq.","species","name accepted","bfo-14369",,,"Casearia gossypiosperma Briq.","Casearia","Salicaceae","high","Casearia gossypiosperma"
"speciesLink",,"IAC","46280","Casearia grandiflora","Plantae","Salicaceae","Casearia","1985","09","15","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual Vassununga, Gleba Pé de Gigante, Rodovia Anhanguera, km255-7","IAC","PreservedSpecimen","A.A.J.F. Castro","1985","09","15","-21.633333","-47.600000","64","grandiflora","A.A.J.F. Castro","-47.6","-21.633333","2023-09-15T15:18:51","Cambess.","s/nº",,,,,"Tracheophyta","Magnoliopsida","Malpighiales",,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro","1985-09-15",,,,,,,,,,,,,,,,,,"IAC",,"Castro, A.A.J.F.","s.n.","1985","Castro, A.A.J.F.","1985",,"Castro",,"brazil","sao paulo","santa rita do passa quatro","parque estadual vassununga, rodovia anhanguera",,"locality","brazil_sao paulo_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"check_local.2municip.","Casearia grandiflora","Cambess.","possibly_ok","Salicaceae","Casearia grandiflora","Cambess.","species","name accepted","bfo-14370",,,"Casearia grandiflora Cambess.","Casearia","Salicaceae","medium","Casearia grandiflora"
"speciesLink","SPFR010390","SPFR","10390","Casearia sylvestris","Plantae","Salicaceae","Casearia","2001","09","04","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga - Gleba de Cerrado Pé de Gigante","FFCLRP","PreservedSpecimen","Mechi, M.R.",,,,"21o37'S","47o37'W","455","sylvestris","Mechi, M.R.; Andena, S.R.","-47.616667","-21.616667","2025-05-13T17:38:49","Sw.","120B",,,,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFR",,"Mechi, M.R.","120-B","2001","Mechi, M.R.","n.d.","Andena, S.R.","Mechi",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga - gleba de cerrado pe de gigante",,"locality","brazil_sao paulo_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"check_local.2municip.","Casearia sylvestris","Sw.","possibly_ok","Salicaceae","Casearia sylvestris","Sw.","species","name accepted","bfo-14384",,,"Casearia sylvestris Sw.","Casearia","Salicaceae","low","Casearia sylvestris"
"user",,"HURB","HURB000003807","Cayaponia espelina (Silva Manso) Cogn.",,"Cucurbitaceae","Cayaponia","2007","01","18","Brasil","São Paulo",,"Parque Estadual Vassununga.","HURB",,"G.A.D.C. Franco",,,,"23º 32' 3"""" S","23º 0' 0"""" E",,,"Santos, R.L.R. dos","23","-23.5341666666667",,"(Silva Manso) Cogn.","28",,,,,,,,,,,"não",,,,,,,"REFLORA","São Paulo","20/02/2007",,,,,,,"Fruto: verdes e vermelhos alaranjados Habitat: em lugares baixos e úmidos Habito: trepadeira",,,,,,"SPECIES",,"604",,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual vassununga",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"espelina","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.",,,,,,,,,"HURB",,"HURB 3807",,"et al.","18/01/2007",,,"METRO",,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"check_local.2municip.","Cayaponia espelina","(Silva Manso) Cogn.","name_w_authors","Cucurbitaceae","Cayaponia espelina","(Silva Manso) Cogn.","species","name accepted","bfo-17054",,,"Cayaponia espelina (Silva Manso) Cogn.","Cayaponia","Cucurbitaceae","high","Cayaponia espelina"
"speciesLink",,"SPFW","7132","Cedrela fissilis","Plantae","Meliaceae","Cedrela","2014","10","10","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","USP","PreservedSpecimen",,,,,"21º43'18,2''S","47º36'23''W","20","fissilis","Ceccantini, G.C.T. Milanelli, R.; Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","-47.606389","-21.721722","2021-05-14T17:00:24","Vell.","4114","595","595",,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Ceccantini, G.C.T.M.","4114","2014","s.n.","n.d.","Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Cedrela fissilis","Vell.","possibly_ok","Meliaceae","Cedrela fissilis","Vell.","species","name accepted","bfo-9990",,,"Cedrela fissilis Vell.","Cedrela","Meliaceae","unknown","Cedrela fissilis"
"speciesLink",,"SPFW","6799","Ceiba speciosa","Plantae","Malvaceae","Ceiba","2015","05","29","Brasil","São Paulo","Santa Rita do Passa Quatro.","Parque Estadual de Vassununga","USP","PreservedSpecimen","G.C.T. Ceccantini, 2015",,,,"21º43'47,1''S","47º35'27,8''W","20","speciosa","Alecio, P.C. Ceccantini, G.C.T.","-47.591056","-21.72975","2021-05-14T17:00:22","A.St.-Hil., A.Juss. & Cambess.","13","477","477",,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro.",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Alecio, P.C.C.C.T.","13","2015","Ceccantini, G.C.T.","n.d.",,"Alecio",,"brazil","sao paulo","santa rita do passa quatro.","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"check_local.2municip.","Ceiba speciosa","(A.St.-Hil.) Ravenna","possibly_ok","Malvaceae","Ceiba speciosa","(A.St.-Hil.) Ravenna","species","name accepted","bfo-9037",,,"Ceiba speciosa (A.St.-Hil.) Ravenna","Ceiba","Malvaceae","low","Ceiba speciosa"
"speciesLink",,"SPFW","6216","Centrolobium tomentosum","Plantae","Leguminosae Caesalpinioideae","Centrolobium","2014","10","13","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","USP","PreservedSpecimen","G.C.T. Ceccantini",,,,"21º43'10,9''S","47º35'44,9''W","20","tomentosum","Ceccantini, G.C.T. Milanelli, R.; Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","-47.595806","-21.719694","2021-05-14T17:00:12","Guill. ex Benth., J. Bot. (Hooker)","4141","593","593",,,,,,,,,,,,,,,,"SPLINK","Santa Rita do Passa Quatro",,,,,,,,,,,,,,,,,,,"SPFw","xylarium","Ceccantini, G.C.T.M.","4141","2014","Ceccantini, G.C.T.","n.d.","Buarque, P.F.T.M.; Veiga, M.G.; Bordin, J.; Nascimento, M.; Justino, T.; Alecio, P.C.","Ceccantini",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Centrolobium tomentosum","Guillem. ex Benth.","possibly_ok","Fabaceae","Centrolobium tomentosum","Guillem. ex Benth.","species","author misspelled","bfo-29512",,,"Centrolobium tomentosum Guillem. ex Benth.","Centrolobium","Fabaceae","low","Centrolobium tomentosum"
"user",,"K","K000920953","Centrosema",,"Fabaceae","Centrosema","2003","05","24","Brasil","São Paulo",,"Parque Estadual de Vassununga, Gleba Maravilha.","K",,"Administrador",,,,"21º 40' 60"""" S","47º 34' 0"""" W",,,"Y.J.A. Tibiriçá","-47.5666666666667","-21.6833333333333",,,"107",,,,,,,,,,,"não",,,,,,,"REFLORA","Santa Rita do Passa Quatro","22/04/2020",,,,,,,,,,,,,"GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FABACEAE ",,,,,,,,,"K",,,,"L.F. Coelho","24/05/2003",,,"METRO","21º 41' S","47º 34' ",,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Centrosema","(DC.) Benth.","indet","Fabaceae","Centrosema","(DC.) Benth.","genus","name accepted","bfo-22870",,,"Centrosema (DC.) Benth.","Centrosema","Fabaceae","high",
"speciesLink","SPSF00055714","SPSF","55714","Cerradicola lamprophylla","Plantae","Fabaceae","Cerradicola","2021","09","18","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","IF","PreservedSpecimen","M.C.Martins da Silva","2021","12","03",,,"13","lamprophylla","M.C.Martins da Silva & R.R.Cezário & L.A.Joaquim","-47.633333","-21.634167","2024-08-06T09:13:49","((Harms)) L.P.Queiroz","58","620","620",,,"Magnoliophyta","Magnoliopsida","Fabales",,"América do Sul",,,,,,,,,"SPLINK","Santa Rita do Passa Quatro","2021-12-03",,,,,,,,,,,,,,,,,,"SPSF",,"Silva, M.C.M.","58","2021","Silva, M.C.M.","2021","Cezario, R.R.; Joaquim, L.A.","Silva",,"brazil","sao paulo","santa rita do passa quatro","parque estadual de vassununga",,"locality","brazil_sao paulo_santa rita passa quatro_parque estadual vassununga","brazil_sao paulo_santa rita passa quatro_pe vassununga",-21.639694,-47.613521,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_santa rita passa quatro","Brazil","São Paulo","Santa Rita do Passa Quatro",,"ok_same_resolution","Cerradicola lamprophylla","(Harms) L.P.Queiroz","possibly_ok","Fabaceae","Cerradicola lamprophylla","(Harms) L.P.Queiroz","species","author misspelled","bfo-617854",,,"Cerradicola lamprophylla (Harms) L.P.Queiroz","Cerradicola","Fabaceae","low","Cerradicola lamprophylla"
