"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship.x","downloadedFrom","scientificNameAuthorship.y","dayIdentified","latitude","longitude","monthIdentified","yearIdentified","right","modified_incomplete","scientificNameAuthorship","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-03-28T17:29:28",,,"48",,"UEL","FUEL",,"PreservedSpecimen",,,,"24207","7072","Souza, VC; et al.",,,,,,,,,,,,"1994","11","12",,,,,,,,"São Paulo","Itapeva","Itapeva","Estação Ecológica Itapeva",,,,"-24.073611","-49.0525",,,,,,,,,,,,,,,,,"Lafoensia nummularifolia",,,,,,,"Plantae","Tracheophyta",,"Myrtales",,"Lythraceae",,,,"Lafoensia",,,,"nummularifolia",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"-24.073611","-49.0525",,"Splink",,,,,,,,,"A.St.-Hil.",,"FUEL027945",,,,,,,,,,,,,,,,,,,"FUEL",,"Souza, V.C.","7072","1994",,,,"Souza",,"brazil","sao paulo","itapeva","estacao ecologica itapeva",,"locality","brazil_sao paulo_itapeva_estacao ecologica itapeva","brazil_sao paulo_itapeva_estacao ecologica itapeva",-24.077226,-49.075679,"locality","brazil_sao paulo_itapeva_estacao ecologica itapeva","Brazil","São Paulo","itapeva","estacao ecologica","splink_jabot","ok_same_resolution","Lafoensia nummularifolia","A.St.-Hil.","possibly_ok","Lythraceae","Lafoensia nummularifolia","A.St.-Hil.","species","name accepted","bfo-8783",,,"Lafoensia nummularifolia A.St.-Hil.","Lafoensia","Lythraceae","unknown","Lafoensia nummularifolia"
"gbif","7.03799939340175e-315",,"2015-12-09 20:49:01",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:938758","RB00938758","8705","V.C. Souza; C.M. Sakuragui, J.P. Souza, V.R. Scalon, M. Wongtchowsky, C.D. Sanches, FT. Farah",,,,,"PRESENT",,,,,,"1995-08-18","1995","8","18",,,,"Transição campo-cerrado.",,,"BR","São Paulo",,"Itapeva","Estação Ecológica Itapeva. .",,,,,,,,,,,,,,,,,"N. Roque",,"2015-12-01",,,"Moquiniastrum paniculatum (Less.) G.Sancho",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Cabrera","Moquiniastrum",,,"paniculatum",,,"SPECIES",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage;StillImage",FALSE,FALSE,"Moquiniastrum paniculatum","Moquiniastrum paniculatum (Less.) G.Sancho","Moquiniastrum paniculatum (Less.) G. Sancho","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/93/87/58/00938758.jpg","Brasil",,,,,,,,,"(Less.) G. Sancho","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Souza, V.C.","8705","1995","Roque, N.","2015","Sakuragui, C.M.; Souza, J.P.; Scalon, V.R.; Wongtchowsky, M.; D. Sanches, F.T.F.C.","Souza",,"brazil","sao paulo","itapeva","estacao ecologica itapeva",,"locality","brazil_sao paulo_itapeva_estacao ecologica itapeva","brazil_sao paulo_itapeva_estacao ecologica itapeva",-24.077226,-49.075679,"locality","brazil_sao paulo_itapeva_estacao ecologica itapeva","Brazil","São Paulo","itapeva","estacao ecologica","splink_jabot","ok_same_resolution","Moquiniastrum paniculatum","(Less.) G. Sancho","name_w_authors","Asteraceae","Moquiniastrum paniculatum","(Less.) G. Sancho","species","author misspelled","bfo-130867",,,"Moquiniastrum paniculatum (Less.) G. Sancho","Moquiniastrum","Asteraceae","high","Moquiniastrum paniculatum"
